permit_type,name_of_facility,geoid,tract_latitude,tract_longitude,lat,lon
HLINHOMECARE,SITTING WITH AN ANGEL,45063020511,+34.0486881,-081.1314404,34.04494994,-81.13300057
HLRESIDENTIALCARE,SIX MILE RETIREMENT CENTER,45077010300,+34.8111934,-082.8049294,34.803418,-82.81816107
HLTATTOOFAC,SKELETON KEY TATTOO COMPANY,45083021802,+34.9970483,-081.9699542,34.98527366,-81.97309921
HLNURSINGCARE,SKYLYN NURSING AND REHABILITATION CENTER,45083021301,+34.9739544,-081.8915896,34.97971,-81.891758
HLHEARINGAIDSPEC,"SLAUGHENHOUPT, KURT W.",45051060208,+33.7328255,-078.9144843,33.741839,-78.902596
HLMIDWIFE,"SMART, SUSAN",45083022304,+35.1470996,-081.9381782,35.184846,-81.98026011
HLINHOMECARE,SMILES HOME CARE LLP,45055970905,+34.1988492,-080.7092803,34.21641946,-80.69968316
HLHEARINGAIDSPEC,"SMITH, THERESA A.","",,,32.125528,-81.487537
HLHEARINGAIDSPEC,"SMYTH, ROBERT T.",45091061004,+35.0120768,-080.9768143,35.032579,-80.973579
HLPSADOUTPATIENT,SOLID FOUNDATION COUNSELING SERVICES,45045002812,+34.8035511,-082.2698565,34.818523,-82.28458
HLINHOMECARE,SOLUTIONS FOR LIVING AT HOME,45063020300,+33.9896272,-081.0628508,33.9823612,-81.063592
HLBODYPIERCINGFAC,SOME PRIX PIERCING,45027960201,+33.7982242,-080.0401952,33.847452,-80.102431
HLRESIDENTIALCARE,SOMERBY OF MOUNT PLEASANT,45019004608,+32.8973520,-079.7890349,32.89535805,-79.79363751
HLINHOMECARE,SORINITY SUPPORT SERVICES,45013010300,+32.1728039,-080.7602214,32.15535121,-80.76135202
HLRENALDIALYSIS,SOUTH CAROLINA DEPARTMENT OF HEALTH AND ENVIROMENTAL CONTROL,45079000700,+34.0177977,-081.0406649,34.022898,-81.036564
HLAMBULATORYSURGERY,SOUTH CAROLINA ENDOSCOPY CENTER,45063020506,+34.0140354,-081.1321082,34.00430544,-81.12139496
HLAMBULATORYSURGERY,SOUTH CAROLINA ENDOSCOPY CENTER NORTHEAST LLC,45079011404,+34.1092531,-080.9554245,34.10508687,-80.95225397
HLNURSINGCARE,SOUTH CAROLINA EPISCOPAL HOME AT STILL HOPE,45063020300,+33.9896272,-081.0628508,33.98492097,-81.06174949
HLINHOMECARE,SOUTH CAROLINA HOME CARE PROVIDER,45079011304,+34.0638032,-080.9420083,34.071841,-80.958467
HLHOSPITAL,SOUTH CAROLINA SEXUALLY VIOLENT PREDATOR TREATMENT PROGRAM,45079010408,+34.0695655,-081.0984227,34.072512,-81.112597
HLHOSPITAL,SOUTH CAROLINA VOCATIONAL REHABILITATION EVALUATION CENTER,45063020602,+33.9636284,-081.1190800,33.95233265,-81.10807427
HLRESIDENTIALCARE,SOUTH ISLAND ASSISTED LIVING,45043920700,+33.3167605,-079.3360395,33.3271753,-79.29947405
HLRENALDIALYSIS,SOUTH ORANGEBURG DIALYSIS,45075011400,+33.5011636,-080.8687913,33.50232122,-80.86793659
HLAMBULATORYSURGERY,SOUTHEASTERN SPINE INSTITUTE AMBULATORY SURGERY CENTER,45019004606,+32.8232078,-079.8820580,32.82024,-79.849518
HLINHOMECARE,SOUTHERN ARMS HOMECARE LLC,45045001700,+34.8964300,-082.3498565,34.884386,-82.358121
HLTATTOOFAC,SOUTHERN CYPRESS TATTOOS,45079003000,+34.0011753,-081.0215931,34.000318,-81.017535
HLRESIDENTIALCARE,SOUTHERN HERITAGE,45063020202,+33.9592231,-081.0781384,33.96749131,-81.07825505
HLRESIDENTIALCARE,SOUTHERN OAKS PERSONAL CARE HOME,45045001808,+34.8451301,-082.3292341,34.85147285,-82.31881857
HLNURSINGCARE,SOUTHERN OAKS REHABILITATION AND HEALTHCARE CENTER,45007010200,+34.7136393,-082.4741527,34.702079,-82.474676
HLNURSINGCARE,SOUTHLAND HEALTH CARE CENTER,45041001000,+34.1911403,-079.7695503,34.18525509,-79.76474821
HLNURSINGCARE,SOUTHPOINTE HEALTHCARE AND REHABILITATION,45045002812,+34.8035511,-082.2698565,34.81533684,-82.2648319
HLPSADOUTPATIENT,SOUTHWEST CAROLINA TREATMENT CENTER,45007001000,+34.5398822,-082.6812250,34.54751759,-82.67644424
HLHOSPITAL,SPARTANBURG HOSPITAL FOR RESTORATIVE CARE,45083020301,+34.9629269,-081.9384470,34.96639503,-81.93649216
HLNURSINGCARE,SPARTANBURG HOSPITAL FOR RESTORATIVE CARE SNF,45083020301,+34.9629269,-081.9384470,34.96639503,-81.93649216
HLHOSPITAL,SPARTANBURG MEDICAL CENTER,45083020301,+34.9629269,-081.9384470,34.9674642,-81.93856268
HLHOSPITAL,SPARTANBURG MEDICAL CENTER - MARY BLACK CAMPUS,45083021403,+34.9924944,-081.9122498,34.978625,-81.897955
HLHOMEHEALTH,SPARTANBURG MEDICAL CENTER HOME HEALTH,45083021200,+34.9509248,-081.9167596,34.95879187,-81.91201993
HLHOSPICEFACILITY,SPARTANBURG REGIONAL HOSPICE HOME,45083021600,+34.9766538,-081.9550681,34.98084867,-81.96071689
HLHOSPICEPROGRAM,SPARTANBURG REGIONAL MEDICAL CENTER HOSPICE,45083022201,+34.9833807,-081.8364339,34.98326586,-81.83295008
HLHOSPITAL,SPARTANBURG REHABILITATION INSTITUTE,45083021500,+34.9800448,-081.9284454,34.99006636,-81.94243357
HLAMBULATORYSURGERY,SPARTANBURG SURGERY CENTER,45083020301,+34.9629269,-081.9384470,34.966514,-81.935338
HLHEARINGAIDSPECTEMP,"SPEARS, JUSTEAN S.",45045001803,+34.9002092,-082.3255295,34.896515,-82.331735
HLINHOMECARE,SPIRITUAL HANDS HOME CARE,45045002001,+34.7877058,-082.3953293,34.77718,-82.389258
HLINHOMECARE,SPLENDID CARE LLP,45045002905,+34.7564671,-082.3154601,34.769122,-82.300716
HLRESIDENTIALCARE,SPRENGER HEALTHCARE AT PORT ROYAL ASSISTED LIVING,45013000800,+32.3847275,-080.6965888,32.383536,-80.68888
HLNURSINGCARE,SPRENGER HEALTHCARE OF BLUFFTON,45013002201,+32.2799730,-080.8215798,32.31507208,-80.91117884
HLRESIDENTIALCARE,SPRENGER HEALTHCARE OF BLUFFTON ASSISTED LIVING,45013002201,+32.2799730,-080.8215798,32.31507208,-80.91117884
HLNURSINGCARE,SPRENGER HEALTHCARE OF PORT ROYAL,45013000800,+32.3847275,-080.6965888,32.383536,-80.68888
HLRESIDENTIALCARE,SPRING PARK ASSISTED LIVING,45045003904,+34.9863586,-082.4422353,34.976984,-82.458779
HLHOSPITAL,SPRINGBROOK BEHAVIORAL HEALTH SYSTEM,45045003904,+34.9863586,-082.4422353,34.961164,-82.456849
HLRESIDENTIALTREATMENT,SPRINGBROOK BEHAVIORAL HEALTH SYSTEM RTF,45045003904,+34.9863586,-082.4422353,34.964166,-82.455143
HLNURSINGCARE,SPRINGDALE HEALTHCARE CENTER,45055970500,+34.2954753,-080.6158639,34.25113162,-80.63432084
HLMIDWIFE,"SPRINGER, ANGELA J.",45051070200,+33.8580120,-079.0476531,33.848178,-79.055987
HLRESIDENTIALCARE,SPRINGFIELD PLACE RESIDENTIAL CARE,45071950202,+34.2795093,-081.5635938,34.28594159,-81.60139371
HLRESIDENTIALCARE,SPRINGHILL ASSISTED LIVING,45025950102,+34.7764444,-080.3532142,34.76790362,-80.38178887
HLRESIDENTIALCARE,SPRINGS AT SIMPSONVILLE,45045003011,+34.7317039,-082.2349019,34.73758212,-82.25237893
HLHOMEHEALTH,ST FRANCIS HOSPITAL HOME CARE,45045001808,+34.8451301,-082.3292341,34.84741389,-82.32569246
HLHOSPITAL,ST FRANCIS-DOWNTOWN,45045002105,+34.8386720,-082.4266332,34.84041517,-82.42216375
HLHOSPITAL,ST FRANCIS-EASTSIDE,45045001808,+34.8451301,-082.3292341,34.85067905,-82.32295369
HLRESIDENTIALCARE,ST GABRIEL OF MURRELLS INLET,45051051604,+33.5900710,-079.0642326,33.58173,-79.048133
HLNURSINGCARE,ST GEORGE HEALTHCARE CENTER,45035010200,+33.1882779,-080.5663258,33.180084,-80.586405
HLHOSPICEPROGRAM,ST JOSEPH HOSPICE,45003020801,+33.5217441,-081.9924680,33.51244756,-81.98057595
HLINHOMECARE,ST PHILLIPS BAPTIST CHURCH DBA CARING HEARTS,45023020700,+34.7364624,-081.0291076,34.71960893,-81.06741735
HLHEARINGAIDSPEC,"STABILE, KENNETH M.",45019002611,+32.8348212,-080.0393762,32.84452468,-80.05077507
HLTATTOOFAC,STARDUST TATTOO,45019003700,+32.8671057,-079.9825338,32.873034,-79.977958
HLINHOMECARE,STARLIGHT HEALTHCARE SERVICES INC,45091060802,+34.9522975,-081.0020082,34.962158,-81.001002
HLTATTOOFAC,STARTIN POINT TATTOO PARLOR,45083023403,+34.8840778,-082.0792475,34.904132,-82.097946
HLPSADOUTPATIENT,STARTING POINT OF DARLINGTON,45031010700,+34.3541929,-080.0756425,34.35756535,-80.06326499
HLPSADOUTPATIENT,STARTING POINT OF FLORENCE PC,45041000201,+34.1991944,-079.8244682,34.219468,-79.797092
HLINHOMECARE,STAY AT HOME SENIOR CARE OF THE UPSTATE,45045002507,+34.9637370,-082.2399111,34.9543975,-82.24437889
HLHEARINGAIDSPEC,"STEELE, APRIL RENEA",45041000101,+34.2251954,-079.8268928,34.204404,-79.844032
HLHEARINGAIDSPEC,"STEPHENS, CURTIS LYNN, JR.",45051051201,+33.6145803,-078.9706701,33.616667,-78.966049
HLMIDWIFE,"STEWART, JENNIFER G.",45083021403,+34.9924944,-081.9122498,34.969733,-81.903157
HLBODYPIERCINGFAC,STICKS AND STONES,45083021902,+34.9240100,-082.0181976,34.93515864,-82.00377197
HLHOMEHEALTH,STILL HOPES HOME HEALTH,45063020300,+33.9896272,-081.0628508,33.9847933,-81.06122085
HLRESIDENTIALCARE,STOKES RESIDENTIAL CARE,45075011000,+33.5254269,-080.8599676,33.532285,-80.846916
HLAMBULATORYSURGERY,STRAND GASTROINTESTINAL ENDOSCOPY CENTER,45051050303,+33.7568838,-078.8111818,33.759686,-78.803025
HLINHOMECARE,STRATEGIC CARE LLC,45091060901,+34.9579150,-080.9758058,34.94874,-80.998255
HLRESIDENTIALCARE,STRATFORD PLACE GOOSE CREEK - ASSISTED LIVING,45015020723,+32.9972694,-080.0464023,33.010661,-80.048081
HLRESIDENTIALCARE,STRATFORD PLACE OF GOOSE CREEK MEMORY CARE,45015020723,+32.9972694,-080.0464023,33.008923,-80.049742
HLTATTOOFAC,STUDIO 22,45007010600,+34.6465816,-082.6814321,34.57936013,-82.71323568
HLTATTOOFAC,SUGAR SHACK CANVAS & INK,45013002107,+32.2608068,-080.8659839,32.26105503,-80.85796606
HLHEARINGAIDSPEC,"SUISSA, STEPHANIE F.",45045003009,+34.7585255,-082.1864755,34.74025807,-82.21599717
HLHABITATIONR15,SULLIVAN STREET COMMUNITY RESIDENCE,45059920400,+34.4928213,-082.0269534,34.49481447,-82.01311762
HLHOSPICEFACILITY,SUMMERVILLE COMMUNITY HOSPICE HOUSE,45015020718,+33.0440118,-080.0903542,33.044625,-80.092451
HLAMBULATORYSURGERY,SUMMERVILLE ENDOSCOPY CENTER,45035010813,+32.9767187,-080.1609388,32.96381694,-80.15486651
HLHOSPITAL,SUMMERVILLE MEDICAL CENTER,45035010813,+32.9767187,-080.1609388,32.96530919,-80.15766896
HLRESIDENTIALCARE,SUMMIT HILLS ASSISTED LIVING COMMUNITY,45083021401,+35.0086067,-081.8784460,34.98389125,-81.89072293
HLNURSINGCARE,SUMMIT HILLS SKILLED NURSING FACILITY,45083021401,+35.0086067,-081.8784460,34.98389125,-81.89072293
HLINHOMECARE,SUMMIT HILLS WELL CARE,45083021401,+35.0086067,-081.8784460,34.9841877,-81.89152165
HLRESIDENTIALCARE,SUMMIT PLACE OF ANDERSON,45007001100,+34.5418110,-082.6594195,34.552062,-82.631676
HLRESIDENTIALCARE,SUMMIT PLACE OF BEAUFORT,45013000700,+32.4169450,-080.6897104,32.438699,-80.701887
HLRESIDENTIALCARE,SUMMIT PLACE OF DANIEL ISLAND,45015020403,+32.8630475,-079.9189550,32.85808422,-79.91392874
HLRESIDENTIALCARE,SUMMIT PLACE OF NORTH MYRTLE BEACH,45051040103,+33.8802992,-078.6541160,33.86527278,-78.64994274
HLPSADOUTPATIENT,SUMTER BEHAVIORAL HEALTH SERVICES TREATMENT DIVISION,45085001300,+33.9165836,-080.3525729,33.922441,-80.338272
HLPSADINPATIENT,SUMTER BEHAVIORAL HEALTH WOMEN'S RESIDENTIAL CENTER,45085000700,+33.9552524,-080.3123100,33.93050799,-80.33631231
HLNURSINGCARE,SUMTER EAST HEALTH AND REHABILITATION CENTER,45085000800,+33.9535614,-080.3493350,33.94487541,-80.35241062
HLPSADOUTPATIENT,SUMTER TREATMENT SPECIALISTS,45085000901,+33.9483910,-080.3732220,33.947219,-80.373984
HLRESIDENTIALCARE,SUNNY PINES BOARDING HOME,45089970900,+33.4436303,-079.6714450,33.467017,-79.57217
HLPSADINPATIENT,SUNSPIRE HEALTH HILTON HEAD,45013010600,+32.2452931,-080.7347150,32.21525253,-80.72528541
HLPSADOUTPATIENT,SUNSPIRE HEALTH HILTON HEAD OUTPATIENT,45013010600,+32.2452931,-080.7347150,32.21525253,-80.72528541
HLINHOMECARE,SUPERIOR CARE IN HOME SERVICES,45045004400,+34.8479697,-082.3501653,34.857131,-82.353118
HLINHOMECARE,SUPERIOR CARE TEAM,45063021110,+34.0726567,-081.1829461,34.062533,-81.172968
HLINHOMECARE,SUPERIOR NURSING SOLUTIONS,45037970502,+33.6202063,-082.0215744,33.546367,-81.998654
HLINHOMECARE,SUPPORTING FAMILY AND FRIENDS,45085000901,+33.9483910,-080.3732220,33.938182,-80.362284
HLINHOMECARE,SUPREME MANAGEMENT AND ASSOCIATES,45021970402,+35.0931953,-081.4721855,35.12097041,-81.51629122
HLAMBULATORYSURGERY,SURGERY AND LASER CENTER AT PROFESSIONAL PARK LLC,45059920700,+34.4682270,-081.9191816,34.480006,-81.935818
HLAMBULATORYSURGERY,SURGERY CENTER AT EDGEWATER,45057011201,+35.0020502,-080.8717949,34.99669649,-80.85839635
HLAMBULATORYSURGERY,SURGERY CENTER AT PELHAM,45083023202,+34.9056795,-082.1772299,34.86272108,-82.22107208
HLAMBULATORYSURGERY,SURGERY CENTER OF AIKEN,45003021300,+33.5673561,-081.7526423,33.576712,-81.759448
HLAMBULATORYSURGERY,SURGERY CENTER OF CHARLESTON,45019002614,+32.8019252,-080.0444568,32.80683145,-80.02537128
HLAMBULATORYSURGERY,SURGERY CENTER OF CONWAY,45051070200,+33.8580120,-079.0476531,33.847735,-79.054553
HLAMBULATORYSURGERY,SURGERY CENTER OF THE LAKELANDS,45047970400,+34.1698568,-082.2054546,34.17791638,-82.15306274
HLHEARINGAIDSPEC,"SWEDO, ROBERT",45013002201,+32.2799730,-080.8215798,32.268987,-80.852542
HLINHOMECARE,SWEET & GENTLE CARE HOMECARE AGENCY LLC,45045002001,+34.7877058,-082.3953293,34.777307,-82.389214
HLTATTOOFAC,SWEET & SOUR TATTOO,45007010102,+34.7312026,-082.5183665,34.786131,-82.478801
HLINHOMECARE,SWEET SPIRIT HOME CARE SERVICES LLC,45079010803,+34.0663498,-080.9682347,34.073364,-80.959287
HLRESIDENTIALCARE,SWEETGRASS COURT SENIOR LIVING COMMUNITY,45019004606,+32.8232078,-079.8820580,32.814881,-79.864314
HLHEARINGAIDSPEC,"SWIGER, JAMES W., SR.",45045002904,+34.7790647,-082.3298211,34.78036316,-82.31304953
HLINHOMECARE,SYMBOLIC HEALTHCARE LLC,45045001101,+34.8804194,-082.3786068,34.865942,-82.38079
HLINHOMECARE,SYNERGY HOMECARE OF CHARLESTON,45019004614,+32.8596872,-079.8708533,32.843263,-79.870608
HLINHOMECARE,SYNERGY HOMECARE OF GREENVILLE,45045001808,+34.8451301,-082.3292341,34.852164,-82.331058
HLINHOMECARE,SYNERGY HOMECARE OF THE LOWCOUNTRY,45013010300,+32.1728039,-080.7602214,32.155351,-80.761353
HLAMBULATORYSURGERY,SYNERGY SPINE CENTER,45073030601,+34.7033834,-082.9775697,34.6960029,-82.94878633
HLINHOMECARE,TAILORED HOME CARE II INC,45091060501,+34.9325443,-081.0382008,34.929987,-81.033716
HLHEARINGAIDSPEC,"TAMBLING, TODD C.",45091060901,+34.9579150,-080.9758058,34.9815,-80.973197
HLTATTOOFAC,TATTOO TRILLIONAIRES,45079011304,+34.0638032,-080.9420083,34.06745386,-80.95383852
HLTATTOOFAC,TATTOO WAREHOUSE,45083022005,+34.8963095,-082.0038734,34.916417,-82.004136
HLTATTOOFAC,TATWAY TATTOOS,45063021028,+33.9760750,-081.2676397,33.98156171,-81.26525512
HLINHOMECARE,TENDER CARE HEALTH CARE,45041000202,+34.1653321,-079.8327347,34.17344355,-79.83430905
HLINHOMECARE,TENDER HEARTS HOME CARE,45031010800,+34.3024008,-080.0484845,34.33217821,-80.0667838
HLHABITATIONR16,THAD E SALEEBY DEVELOPMENTAL CENTER,45031010500,+34.3693401,-080.0874346,34.36189475,-80.0871844
HLINHOMECARE,THAD'S DAUGHTERS HEALTH CARE,45045001700,+34.8964300,-082.3498565,34.88252649,-82.35900263
HLBODYPIERCINGFAC,THE EDGE,45007010600,+34.6465816,-082.6814321,34.57936013,-82.71323568
HLPSADOUTPATIENT,THE FORRESTER CENTER FOR BEHAVIORAL HEALTH,45083021200,+34.9509248,-081.9167596,34.94812673,-81.93398014
HLTATTOOFAC,THE GILDED MERMAID,45019002502,+32.7290527,-080.2269830,32.78655291,-80.1458489
HLNURSINGCARE,THE HERITAGE AT LOWMAN REHABILITATION AND HEALTHCARE,45079010306,+34.1347747,-081.2648753,34.14132825,-81.26989746
HLPSADOUTPATIENT,THE MIDDLE PATH AT BARRIER ISLANDS,45019002702,+32.7926930,-080.0087214,32.799618,-80.011171
HLINHOMECARE,THE NEIGHBORHOOD NURSE,45079011412,+34.0874725,-080.9065740,34.092703,-80.924172
HLADULTDAYCARE,THE OAKS PACE,45075011000,+33.5254269,-080.8599676,33.52616193,-80.85899596
HLBODYPIERCINGFAC,THE PIERCING PARLOR,45079010309,+34.1136634,-081.1410202,34.095353,-81.156818
HLTATTOOFAC,THE TAT CAVE,45083022900,+35.0471492,-082.0859382,35.038226,-82.080159
HLINHOMECARE,THE UNIQUE CARING FOUNDATION,45049920200,+32.8590563,-081.0106074,32.867591,-81.107151
HLINHOMECARE,THE WOODLANDS AT FURMAN,45045003801,+34.9286296,-082.4471966,34.93527762,-82.44367476
HLHEARINGAIDSPEC,"THEROS-CLARKE, JENNIFER M.",45075010900,+33.5692930,-080.9216953,33.495946,-80.878049
HLTATTOOFAC,THIRTY THREE VII TATTOOS,45083023600,+34.7198669,-082.0268573,34.739604,-82.036686
HLHABITATIONR15,THOMAS DRIVE COMMUNITY RESIDENCE,45085000901,+33.9483910,-080.3732220,33.94247431,-80.37779946
HLHEARINGAIDSPEC,"THOMAS, ELLIS J., III.",45019005800,+32.8077688,-080.1815928,32.797883,-80.13978
HLHEARINGAIDSPEC,"THOMAS, MICHAEL J.",45019001901,+32.7470539,-079.9967682,32.759215,-79.993509
HLMIDWIFEAPPRENTICE,"THOMPSON, PRARIE S.",45045003802,+34.9136194,-082.4167711,34.918916,-82.431973
HLRESIDENTIALCARE,THORNE RETIREMENT HOME,45033970500,+34.3339068,-079.2077718,34.34401,-79.17339
HLHOSPITAL,THREE RIVERS BEHAVIORAL HEALTH,45063020506,+34.0140354,-081.1321082,34.00664865,-81.11773401
HLRESIDENTIALTREATMENT,THREE RIVERS RESIDENTIAL TREATMENT-MIDLANDS CAMPUS,45063021034,+33.9579627,-081.1546493,33.97014362,-81.13677177
HLINHOMECARE,THROUGH IT ALL,45045001700,+34.8964300,-082.3498565,34.882526,-82.359004
HLHOSPICEPROGRAM,TIDELANDS COMMUNITY HOSPICE,45043920600,+33.3933217,-079.3306841,33.41131811,-79.28599967
HLHOSPITAL,TIDELANDS GEORGETOWN MEMORIAL HOSPITAL,45043920302,+33.3895567,-079.2722447,33.37972597,-79.28533149
HLHOSPITAL,TIDELANDS HEALTH REHABILITATION HOSPITAL AN AFFILIATE OF ENCOMPASS HEALTH,45051051604,+33.5900710,-079.0642326,33.579161,-79.043048
HLHOSPITAL,TIDELANDS HEALTH REHABILITATION HOSPITAL AT LITTLE RIVER AN AFFILIATE OF ENCOMPA,45051040103,+33.8802992,-078.6541160,33.878411,-78.63875
HLAMBULATORYSURGERY,TIDELANDS HEALTH SURGERY CENTER AT THE MARKET COMMON,45051051000,+33.6667569,-078.9501527,33.681729,-78.956696
HLHOSPITAL,TIDELANDS WACCAMAW COMMUNITY HOSPITAL,45043920501,+33.5608845,-079.0419987,33.56003331,-79.04304415
HLTATTOOFAC,TIKI TATTOO,45051050600,+33.7041378,-078.8898834,33.70814048,-78.90725774
HLINHOMECARE,TLC YOUR WAY HOME CARE SERVICES INC,45091061707,+35.1328855,-081.0658123,35.115474,-81.053268
HLHABITATIONR15,TOM MANGUM COMMUNITY RESIDENCE,45057010500,+34.6924242,-080.8004274,34.71108815,-80.79355362
HLTATTOOFAC,TOP NOTCH TATTOOS (TNT),45051050600,+33.7041378,-078.8898834,33.707468,-78.907124
HLINHOMECARE,TORI SENIOR HOME CARE,45019003700,+32.8671057,-079.9825338,32.860284,-79.980948
HLADULTDAYCARE,TOTAL COMFORT ADULT DAY CARE,45075010200,+33.3204311,-080.3922399,33.3822246,-80.42336679
HLINHOMECARE,TOUCHING HEARTS CARE LLC,45041001400,+34.1570461,-079.7798661,34.15871722,-79.76704357
HLINHOMECARE,TOUCHING HEARTS HOME CARE AGENCY,45041002201,+33.8669969,-079.7884800,33.87678,-79.754559
HLINHOMECARE,TOUCHOFCARE IN HOME CARE SERVICES,45045001900,+34.8200676,-082.3474849,34.81996372,-82.33882964
HLTATTOOFAC,TOYE SHOP INK,45063021018,+33.9181314,-081.1929471,33.90879924,-81.21528594
HLHOSPICEPROGRAM,TRADITIONS HEALTH,45045001808,+34.8451301,-082.3292341,34.856949,-82.327818
HLHEARINGAIDSPEC,"TRAMMELL, THOMAS E.",45045003802,+34.9136194,-082.4167711,34.906328,-82.413653
HLPSADOUTPATIENT,TRANSCENDENCE TREATMENT CENTER,45019003900,+32.8491452,-080.0158790,32.844657,-80.015302
HLHOSPICEPROGRAM,TRANSITIONS HOSPICE CARE OF GEORGIA,45035010813,+32.9767187,-080.1609388,32.986804,-80.177479
HLHABITATIONR15,TRAVELERS REST COMMUNITY RESIDENCE,45045002701,+34.9392993,-082.3924602,34.95820531,-82.4300999
HLINHOMECARE,TREASURED HEARTS HOME CARE SERVICES,45003020602,+33.5393479,-081.9336458,33.529414,-81.947554
HLADULTDAYCARE,TRI-COUNTY ADULT DAY HEALTH SERVICES,45025950502,+34.7080062,-079.9249608,34.6957389,-79.92826067
HLINHOMECARE,TRI-COUNTY ADULT IN-HOME CARE,45025950502,+34.7080062,-079.9249608,34.6957389,-79.92826067
HLHOSPICEPROGRAM,TRI-COUNTY CHOICE HOSPICE AND PALLIATIVE CARE LLC,45073030401,+34.7713029,-083.0642802,34.764703,-83.067108
HLPSADOUTPATIENT,TRI-COUNTY COMMISSION ON ALCOHOL AND DRUG ABUSE,45075011100,+33.5450483,-080.8457594,33.53491053,-80.82205403
HLRESIDENTIALCARE,TRICOUNTY CRISIS STABILIZATION CENTER,45019000600,+32.7850610,-079.9510689,32.783198,-79.95098
HLAMBULATORYSURGERY,TRIDENT AMBULATORY SURGERY CENTER,45019003115,+32.9798853,-080.0611887,32.97474903,-80.07491816
HLHOSPITAL,TRIDENT MEDICAL CENTER,45019003115,+32.9798853,-080.0611887,32.975899,-80.075066
HLPSADOUTPATIENT,TRINITY BEHAVIORAL CARE MARION OFFICE,45067950600,+34.1309919,-079.3264614,34.17917,-79.345344
HLINHOMECARE,TRINITY HAVEN HOMECARE GROUP LLC,45045003705,+34.8515148,-082.4672029,34.854304,-82.456116
HLINHOMECARE,TRINITY HEALTHCARE SERVICES LLC,45045003705,+34.8515148,-082.4672029,34.846842,-82.457678
HLINHOMECARE,TRINITY HOME CARE AGENCY LLC,45045001101,+34.8804194,-082.3786068,34.865942,-82.38079
HLHOMEHEALTH,TRINITY HOME HEALTH OF AIKEN,45003021300,+33.5673561,-081.7526423,33.573731,-81.760917
HLHOSPICEPROGRAM,TRINITY HOSPICE OF AIKEN,45003021300,+33.5673561,-081.7526423,33.574196,-81.761288
HLRESIDENTIALCARE,TRINITY ON LAURENS,45003021400,+33.5732059,-081.7228476,33.56434501,-81.72193079
HLADULTDAYCARE,TRIPLE E ADULT DAY CARE #2,45011970400,+33.2281969,-081.2774271,33.22105282,-81.34634721
HLADULTDAYCARE,TRIPLE E ADULT DAY CARE #3,45005970200,+33.0356436,-081.4486751,33.0090927,-81.31209359
HLHEARINGAIDSPEC,"TROUTMAN, ASHLEY",45063021018,+33.9181314,-081.1929471,33.933327,-81.215225
HLADULTDAYCARE,TROY-JOHNSON INTERGENERATIONAL DAYCARE,45067950500,+34.1533161,-079.2355042,34.204194,-79.25909
HLINHOMECARE,TRUE CARE HOME CARE LLC,45051070200,+33.8580120,-079.0476531,33.842635,-79.051005
HLPSADOUTPATIENT,TRUE HEART COUNSELING,45015020506,+33.1834737,-079.9987130,33.19689728,-79.99342928
HLINHOMECARE,TRUE HEARTS HOMECARE LLC,45045004400,+34.8479697,-082.3501653,34.837476,-82.354701
HLINHOMECARE,TRUE KONNECTIONS HOME CARE LLC,45063020511,+34.0486881,-081.1314404,34.042697,-81.142068
HLINHOMECARE,TRUE RELIANCE HOME CARE LLC,45035010818,+32.9256789,-080.1018839,32.925631,-80.082183
HLINHOMECARE,TRUE TO YOU IN-HOME PATIENT CARE SERVICES LLC,45041002600,+34.0956922,-079.9204399,34.133367,-79.937506
HLINHOMECARE,TRUE VINE HOME CARE AGENCY,45015020506,+33.1834737,-079.9987130,33.190952,-79.99805
HLINHOMECARE,TRUST ME HOME CARE SERVICES,45091061301,+34.8868433,-081.0383810,34.87363182,-81.05114588
HLINHOMECARE,TRUSTED HOME CARE,45051040105,+33.8685828,-078.6258172,33.86029,-78.654138
HLBODYPIERCINGFAC,TRUTH-N-ART PIERCING & BODY MODIFICATION,45083022006,+34.8774695,-081.9760979,34.910653,-81.983088
HLTATTOOFAC,TRUTH-N-ART TATTOO AND ART GALLERY,45083022006,+34.8774695,-081.9760979,34.910872,-81.983613
HLADULTDAYCARE,TUCKER'S ADULT HEALTH DAY CARE,45029970500,+32.9053462,-080.6718142,32.90042048,-80.66637748
HLHOSPITAL,TURBEVILLE CORRECTIONAL INSTITUTION INFIRMARY,45027960202,+33.8866241,-080.0817786,33.88815886,-80.08217654
HLRESIDENTIALCARE,TURNING POINT CRCF,45079011902,+33.9545013,-080.7936169,33.980815,-80.764998
HLRESIDENTIALCARE,TWILITE MANOR ADULT RESIDENTIAL CARE,45063020604,+33.9431736,-081.0661216,33.95411986,-81.07202012
HLRESIDENTIALCARE,TYLER RESTMORE HOME,45075011400,+33.5011636,-080.8687913,33.49443622,-80.87080021
HLRESIDENTIALCARE,TYLER RESTMORE HOME #2,45075011300,+33.4824862,-080.8596624,33.48522474,-80.86026754
