OBJECTID,Permit Type,Name of Facility,Location Street,Location City,Location State,ZIP Code,Facility #,Facility Email,Admin Name & Phone,Facility Cont. Email,License / Expires,County / Ownership Type,Mailing Address,Mailing City,Mailing State,Mailing ZIP,Licensee,Licensee Business Phone,CMS Certification,,Evacuation_Zone,X,Y,Licensee County,x,y,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source
841,HLNURSINGCARE,ROLLING GREEN VILLAGE HEALTH CARE FACILITY,1 HOKE SMITH BLVD,GREENVILLE,SC,29615-5308,864-987-9800,RYANT@ROLLINGGREENVILLAGE.COM,"TOERNER, RYAN PH#: 864-987-9800",RYANT@ROLLINGGREENVILLAGE.COM,NCF-0456 / 10/31/2021,Greenville / Non-Profit Corporation,1 HOKE SMITH BLVD,GREENVILLE,SC,29615-5308,ROLLING GREEN VILLAGE,864-987-9800,425160,Greenville,,-82.26467754,34.84156383,Greenville,384370.7925,3856202.459,34.84181,-82.264733,1,rooftop,3,10 Hoke Smith Blvd,,,Greenville,SC,29615,US,Greenville,
2019,HLINHOMECARE,ROLLING GREEN VILLAGE HOME CARE,1 HOKE SMITH BLVD,GREENVILLE,SC,29615-5308,864-987-9800,RYANT@ROLLINGGREENVILLAGE.COM,"SLATER, ABBIE B. PH#: ; TOERNER, RYAN PH#: 864-987-9800",RYANT@ROLLINGGREENVILLAGE.COM,IHCP-0323 / 08/31/2021,Greenville / Corporation,1 HOKE SMITH BLVD,GREENVILLE,SC,29615-5308,ROLLING GREEN VILLAGE RETIREMENT COMMUNITY,864-213-4222,,Greenville,,-82.2636066,34.84290374,Greenville,384470.5873,3856349.825,34.842904,-82.263607,1,rooftop,1,Hoke Smith Blvd,,,Greenville,SC,29615,US,Greenville,
1167,HLHOMEHEALTH,ROLLING GREEN VILLAGE HOME HEALTH AGENCY,1 HOKE SMITH BLVD,GREENVILLE,SC,29615-5308,864-987-9800,SHANNONLI@ROLLINGGREENVILLAGE.COM,"TOERNER, RYAN PH#: 864-987-9800",RYANT@ROLLINGGREENVILLAGE.COM,HHA-0213 / 12/31/2021,Greenville / Non-Profit Corporation,1 HOKE SMITH BLVD OFC,GREENVILLE,SC,29615-5399,ROLLING GREEN VILLAGE,864-987-9800,,Greenville,,-82.26360658,34.8429066,Greenville,384470.5932,3856350.142,34.842904,-82.263607,1,rooftop,1,Hoke Smith Blvd,,,Greenville,SC,29615,US,Greenville,
5063,HLHOSPICEPROGRAM,ROPER HOSPICE,1483 TOBIAS GADSON BLVD STE 109,CHARLESTON,SC,29407-4796,843-402-3260,BONNIE.MELLO@RSFH.COM,"MELLO, BONNIE C. PH#: 843-402-3063",ROPERSAINTFRANCIS.COM,HPC-0164 / 01/31/2022,Charleston / Non-Profit Corporation,1483 TOBIAS GADSON BLVD STE 208,CHARLESTON,SC,29407-4796,ROPER HOSPITAL INC,843-724-2901,,Charleston,A,-80.031378,32.808447,Charleston,590681.5272,3630467.026,32.808447,-80.031377,1,rooftop,1483,Tobias Gadson Blvd,,,Charleston,SC,29407,US,City of Charleston,
7098,HLHOSPICEFACILITY,ROPER HOSPICE COTTAGE,676 WANDO PARK BLVD,MOUNT PLEASANT,SC,29464-7936,843-606-8790,CHERYL.GENTRY@RSFH.COM, PH#: ,,HPF-0033 / 08/31/2021,Charleston / Non-Profit Corporation,,,,,ROPER HOSPITAL INC,843-724-2901,,Charleston,C,-79.87790493,32.84594018,Charleston,604950.4606,3634678.494,32.847474,-79.877052,0.99,nearest_street,,I 526,,,Mount Pleasant,SC,29464,US,TIGER/Line® dataset from the US Census Bureau,
486,HLHOSPITAL,ROPER HOSPITAL,316 CALHOUN ST,CHARLESTON,SC,29401-1125,843-724-2901,MATTHEW.DESMOND@RSFH.COM,"JACKSON, ANTHONY PH#: 843-606-8990",ANTHONY.JACKSON@RSFH.COM,HTL-0063 / 10/31/2021,Charleston / Non-Profit Corporation,316 CALHOUN ST,CHARLESTON,SC,29401-1125,ROPER HOSPITAL INC,843-724-2901,420087,Charleston,B,-79.94880052,32.78268684,Charleston,598441.0017,3627684.996,32.782892,-79.949585,1,rooftop,316,Calhoun St,,,Charleston,SC,29401,US,City of Charleston,
896,HLAMBULATORYSURGERY,ROPER HOSPITAL AMBULATORY SURGERY & PAIN MANAGEMENT JAMES ISLAND,325 FOLLY RD STE 200,CHARLESTON,SC,29412-2507,843-789-1550,ROBYN.GETSINGER@RSFH.COM,"GETSINGER, ROBYN PH#: 843-789-1550",ROBYN.GETSINGER@RSFH.COM,ASF-0114 / 01/31/2022,Charleston / Non-Profit Corporation,325 FOLLY RD STE 200,CHARLESTON,SC,29412-2507,ROPER HOSPITAL INC,843-724-2901,,Charleston,A,-79.97640195,32.76031142,Charleston,595880.1036,3625179.036,32.760012,-79.977324,0.99,rooftop,8,Town Park Ln,,,Charleston,SC,29412,US,City of Charleston,
871,HLAMBULATORYSURGERY,ROPER HOSPITAL AMBULATORY SURGERY-MONCKS CORNER MEDICAL PLAZA,730 STONEY LANDING RD,MONCKS CORNER,SC,29461-2948,843-719-5585,MICHELLE.STEPHENS@RSFH.COM,"MANNARINO, SHERRIE PH#: ; STEPHENS, MICHELLE PH#: 843-719-5585",MICHELLE.STEPHENS@RSFH.COM,ASF-0063 / 02/28/2022,Berkeley / Non-Profit Corporation,730 STONEY LANDING RD,MONCKS CORNER,SC,29461-2948,ROPER HOSPITAL INC,843-724-2901,,Berkeley,H,-79.9816725,33.19478533,Charleston,594920.3514,3673343.046,33.194792,-79.981675,1,rooftop,730,Stony Landing Rd,,,Moncks Corner,SC,29461,US,Berkeley,
7308,HLHOSPITAL,ROPER ST FRANCIS BERKELEY HOSPITAL,100 CALLEN BLVD,SUMMERVILLE,SC,29486,854-529-3002,ANTHONY.JACKSON@RSFH.COM,"BROOME, SCOTT PH#: 803-581-9400",BROOMEJO@MUSC.EDU,HTL-0940 / 09/30/2021,Berkeley / Corporation,,,,,ROPER ST FRANCIS HOSPITAL - BERKELEY INC,843-720-8300,,Berkeley,H,-80.018922,33.155557,Charleston,591488.9682,3668960.583,33.156883,-80.018766,0.97,nearest_street,1609,State Rd S-8-791,,,Moncks Corner,SC,29461,US,TIGER/Line® dataset from the US Census Bureau,
704,HLAMBULATORYSURGERY,ROPER ST FRANCIS EYE CENTER,18 FARMFIELD AVE,CHARLESTON,SC,29407-7700,843-958-2625,MICHELLE.STEPHENS@RSFH.COM,"BAXLEY, KATHRYN PH#: 843-789-1564; STEPHENS, MICHELLE PH#: 843-719-5585",KATHRYN.BAXLEY@RSFH.COM,ASF-0049 / 10/31/2021,Charleston / Limited Liability,18 FARMFIELD AVE,CHARLESTON,SC,29407-7700,LOWCOUNTRY SURGERY CENTER LLC,843-958-2625,,Charleston,A,-79.99479474,32.78126265,Charleston,594135.1222,3627485.248,32.781517,-79.994602,1,rooftop,16,Farmfield Ave,,,Charleston,SC,29407,US,City of Charleston,
1197,HLHOMEHEALTH,ROPER-ST FRANCIS HOME HEALTH CARE,1483 TOBIAS GADSON BLVD STE 208,CHARLESTON,SC,29407-4796,843-402-7000,BONNIE.MELLO@RSFH.COM,"SHEEHAN, TERRI PH#: ",,HHA-0062 / 12/31/2021,Charleston / Non-Profit Corporation,1483 TOBIAS GADSON BLVD STE 208,CHARLESTON,SC,29407-4796,ROPER HOSPITAL INC,843-724-2901,427042,Charleston,A,-80.03137431,32.80844051,Charleston,590681.8002,3630466.316,32.808447,-80.031377,1,rooftop,1483,Tobias Gadson Blvd,,,Charleston,SC,29407,US,City of Charleston,
5880,HLINHOMECARE,ROPHEKA CARES LLC,2037 SAINT MATTHEWS RD,ORANGEBURG,SC,29118,803-515-4617,ROPHEKA14CARES@GMAIL.COM, PH#: ,,IHCP-0230 / 07/31/2021,Orangeburg / Limited Liability,PO BOX 1704,ORANGEBURG,SC,29116,ROPHEKA CARES LLC,803-515-4617,,Orangeburg,,-80.85352,33.525302,Orangeburg,513602.0338,3709533.993,33.525302,-80.853519,1,rooftop,2037,St Matthews Rd,,,Orangeburg,SC,29118,US,Orangeburg,
6136,HLHEARINGAIDSPEC,"ROSE, RANDY WAYNE",1505 MAIN ST,HILTON HEAD ISLAND,SC,29926,760-845-2077,RANDEARMAN@GMAIL.COM, PH#: ,,HAS-0640 / 01/30/2022,Beaufort / Sole Proprietorship,,,,,"ROSE, RANDY WAYNE",760-845-2077,,Beaufort,A,-80.722882,32.214733,Beaufort,526114.2509,3564271.295,32.214733,-80.722881,1,rooftop,1505,Main St,,,Hilton Head Island,SC,29926,US,Hilton Head Island,
430,HLRESIDENTIALCARE,ROSECREST COMMUNITY RESIDENTIAL CARE,200 FORTRESS DR,INMAN,SC,29349-9160,864-599-8600,MYETTER@LHOMES.ORG,"YETTER, MELISSA PH#: 864-599-8600",MYETTER@LHOMES.ORG,CRC-1208 / 07/31/2021,Spartanburg / Non-Profit Corporation,200 FORTRESS DR,INMAN,SC,29349-9160,LUTHERAN HOMES OF SOUTH CAROLINA INC,803-749-5110,,Spartanburg,,-82.02765435,35.03863685,Richland,406267.2134,3877810.398,35.038309,-82.027703,1,rooftop,200,Fortress Dr,,,Inman,SC,29349,US,Spartanburg County G,
429,HLNURSINGCARE,ROSECREST REHABILITATION AND HEALTHCARE,200 FORTRESS DR,INMAN,SC,29349-9160,864-599-8600,MYETTER@LHOMES.ORG,"YETTER, MELISSA PH#: 864-599-8600",MYETTER@LHOMES.ORG,NCF-0817 / 04/30/2022,Spartanburg / Non-Profit Corporation,200 FORTRESS DR,INMAN,SC,29349-9160,LUTHERAN HOMES OF SOUTH CAROLINA INC,803-749-5110,425376,Spartanburg,,-82.0276662,35.03860962,Richland,406266.1016,3877807.388,35.038309,-82.027703,1,rooftop,200,Fortress Dr,,,Inman,SC,29349,US,Spartanburg County G,
7687,HLRESIDENTIALCARE,ROSEWOOD ASSISTED LIVING,5221 HWY 215,PAULINE,SC,29374-1908,864-573-4060,WIJG38@GMAIL.COM,"CLOBES, KIMBERLY H. PH#: 864-573-4060",WIJG38@GMAIL.COM,CRC-1367 / 11/30/2021,Spartanburg / Ltd. Liability,PO BOX 35,PAULINE,SC,29374-0035,ROSEWOOD ASSISTED LIVING LLC,864-573-4060,,Spartanburg,,-81.862549,34.825553,Spartanburg,421123.3482,3854036.937,34.825563,-81.862593,1,rooftop,5221,Highway 215,,,Pauline,SC,29374,US,Spartanburg County G,
662,HLRESIDENTIALCARE,ROUSE COMMUNITY CARE HOME #1,102 BALLENTON RD,COLUMBIA,SC,29203-9073,803-788-1753,MATRICEROUSE@AOL.COM,"ROUSE, CHARLENE E. PH#: 803-788-1753",MATRICEROUSE@GMAIL.COM,CRC-0327 / 12/31/2021,Richland / Corporation,PO BOX 134,STATE PARK,SC,29147-0134,ROUSE COMMUNITY CARE HOME INC,803-513-6700,,Richland,,-80.96080405,34.109663,Richland,503615.0027,3774315.995,34.109403,-80.961824,0.99,nearest_street,,I 77,,,Columbia,SC,29203,US,TIGER/Line® dataset from the US Census Bureau,
663,HLRESIDENTIALCARE,ROUSE COMMUNITY CARE HOME #2,8809 WILSON BLVD,COLUMBIA,SC,29203-1817,803-786-9357,MATRICEROUSE@AOL.COM,"ROUSE, MATRICE PH#: 803-786-9357",,CRC-0328 / 12/31/2021,Richland / Corporation,PO BOX 134,STATE PARK,SC,29147-0134,ROUSE COMMUNITY CARE HOME INC,803-513-6700,,Richland,,-80.98722796,34.11104622,Richland,501177.9331,3774468.747,34.110534,-80.986848,0.98,nearest_street,8819,US Hwy 21,,,Columbia,SC,29203,US,TIGER/Line® dataset from the US Census Bureau,
2779,HLRESIDENTIALCARE,ROUSE COMMUNITY CARE HOME #3,9316 WILSON BLVD,COLUMBIA,SC,29203-9769,803-754-5720,MATRICEROUSE@AOL.COM,"ROUSE, CHARLENE E. PH#: 803-754-5720",MATRICEROUSE@AOL.COM,CRC-0238 / 09/30/2021,Richland / Corporation,PO BOX 134,STATE PARK,SC,29147-0134,ROUSE COMMUNITY CARE HOME INC,803-513-6700,,Richland,,-80.99178088,34.12869932,Richland,500757.8712,3776426.082,34.12845,-80.992295,0.98,nearest_street,9318,US Hwy 21,,,Columbia,SC,29203,US,TIGER/Line® dataset from the US Census Bureau,
7449,HLHEARINGAIDSPEC,"ROUSE, WILLIAM T.",1392 GAILARD DR,CONWAY,SC,29526,843-945-4046,WILLIAM1521@HOTMAIL.COM, PH#: ,,HAS-0620 / 01/30/2022,Horry / Sole Proprietorship,,,,,"ROUSE, WILLIAM T.",843-945-4046,,Horry,,-79.007582,33.770908,Horry,684502.4064,3738538.854,33.771091,-79.0075,1,rooftop,1692,Gailard Dr,,,Conway,SC,29526,US,Horry,
5766,HLRESIDENTIALCARE,ROYAL HILL COMMUNITY RESIDENTIAL CARE FACILITY,310 E MAIN ST BLD B,KINGSTREE,SC,29556,843-355-1300,ASHCOURTCOMPANIONCARE@YAHOO.COM,"PASLEY, LISHA B. PH#: 843-355-1300",ASHCOURTCOMPANIONCARE@YAHOO.COM,CRC-1946 / 05/31/2021,Williamsburg / Limited Liability,310 E MAIN ST BLDG B,KINGSTREE,SC,29556,ROYAL HILL COMMUNITY RESIDENTIAL CARE FACILITY LLC,843-356-3044,,Williamsburg,,-79.825641,33.664828,Williamsburg,608876.666,3725612.361,33.665034,-79.825244,0.98,nearest_street,311,State Hwy 261,,,Kingstree,SC,29556,US,TIGER/Line® dataset from the US Census Bureau,
7755,HLINHOMECARE,ROYALTY CARE SERVICES LLC,540 ST ANDREWS RD STE 216-B,COLUMBIA,SC,29063,803-470-2828,TROVONNAHIGH@YAHOO.COM,"HIGH, TROVONNA PH#: 803-629-2166",TROVONNAHIGH@YAHOO.COM,IHCP-1047 / 06/30/2021,Lexington / Limited Liability,,,,,ROYALTY CARE SERVICES LLC,803-470-2828,,Lexington,,-81.129222,34.045331,Richland,488073.0789,3767189.7,34.045703,-81.128869,1,rooftop,529,St Andrews Rd,,,Columbia,SC,29210,US,Lexington,
596,HLPSADOUTPATIENT,RUBICON ADDICTIONS CENTER & CAROLINA FAMILY CENTER,510 E CAROLINA AVE,HARTSVILLE,SC,29550-4396,843-332-4156,D.COOPER@RUBICONSC.ORG,"COOPER, DENISE M. PH#: ",,OPF-0038 / 11/30/2021,Darlington / Non-Profit Corporation,PO BOX 2076,HARTSVILLE,SC,29551-2076,RUBICON INC,843-332-4156,,Darlington,,-80.06519887,34.37787319,Darlington,585944.1218,3804450.997,34.377747,-80.065239,1,rooftop,512,E Carolina Ave,,,Hartsville,SC,29550,US,Darlington County G,
7651,HLINHOMECARE,RUBY'S SLIPPERS CAREGIVERS LLC,3905 W BELTLINE BLVD STE 19,COLUMBIA,SC,29204,803-735-5191,A.STAPLES1964@GMAIL.COM, PH#: ,,IHCP-1155 / 06/30/2021,Richland / Limited Liability,,,,,RUBY'S SLIPPERS CAREGIVERS LLC,803-735-5191,,Richland,,-81.013054,34.035603,Richland,498795.0993,3766103.67,34.03533,-81.01382,0.98,nearest_street,3889,W Beltline Blvd,,,Columbia,SC,29204,US,TIGER/Line® dataset from the US Census Bureau,
24,HLRESIDENTIALCARE,RUDNICK CRCF,629 CHESTERFIELD ST,AIKEN,SC,29801-4053,803-642-1041,RDUNBAR@AIKENTDC.ORG,"DUNBAR, REPUNZEL PH#: 803-642-1041",RDUNBAR@AIKENTDC.ORG,CRC-1429 / 02/28/2022,Aiken / Corporation,PO BOX 698,AIKEN,SC,29802-0698,TRI-DEVELOPMENT CENTER OF AIKEN COUNTY INC,803-642-8800,,Aiken,,-81.71417825,33.57123981,Aiken,433717.0035,3714845.995,33.571263,-81.714442,1,rooftop,629,Chesterfield St N,,,Aiken,SC,29801,US,Aiken County G,
1355,HLRESIDENTIALCARE,RUMPH'S RESIDENTIAL CARE,574 PROGRESSIVE WAY,DENMARK,SC,29042-1873,803-793-0068,SEBRINA.COLLINS@YAHOO.COM,"COLLINS, SEBRINA C. PH#: 803-793-0068",SEBRINA.COLLINS@YAHOO.COM,CRC-0791 / 11/30/2021,Bamberg / Corporation,PO BOX 383,DENMARK,SC,29042-0383,RUMPH'S RESIDENTIAL CARE INC,803-793-0068,,Bamberg,,-81.13860519,33.32298903,Bamberg,487099.4582,3687103.04,33.322832,-81.138739,0.99,nearest_street,222,E Pinckney St,,,Denmark,SC,29042,US,TIGER/Line® dataset from the US Census Bureau,
425,HLADULTDAYCARE,RUTH LOUIS ADULT HEALTH DAY CARE,1349 SEABOARD RD,ANDREWS,SC,29510-5628,843-221-5848,RUTHLOUISADC@FTC-I.NET,"NESMITH, PEARL PH#: 843-221-5848",RUTHLOUISADC@FTC-I.NET,ADC-0226 / 05/31/2021,Williamsburg / Non-Profit Corporation,1349 SEABOARD RD,ANDREWS,SC,29510-5628,RUTH LOUIS ADULT HEALTH DAY CARE INC,843-355-2333,,Williamsburg,,-79.63719883,33.46646992,Williamsburg,626637.7951,3703832.395,33.466282,-79.635922,0.97,nearest_street,1336,Seaboard Rd,,,Andrews,SC,29510,US,TIGER/Line® dataset from the US Census Bureau,
933,HLADULTDAYCARE,RUTH LOUIS ADULT HEALTH DAY CARE #2,111 E MILL ST,KINGSTREE,SC,29556-3427,843-355-2333,RUTHLOUIS2ADC@FTC-I.NET,"NESMITH, PEARL PH#: 843-221-5848",RUTHLOUISADC@FTC-I.NET,ADC-0250 / 12/31/2021,Williamsburg / Non-Profit Corporation,111 E MILL ST,KINGSTREE,SC,29556-3427,RUTH LOUIS ADULT HEALTH DAY CARE INC,843-355-2333,,Williamsburg,,-79.83005081,33.66540378,Williamsburg,608466.9694,3725671.561,33.665168,-79.830668,0.98,nearest_street,133,E Mill St,,,Kingstree,SC,29556,US,TIGER/Line® dataset from the US Census Bureau,
4702,HLINHOMECARE,RUTH LOUIS PERSONAL CARE,1349 SEABORAD RD,ANDREWS,SC,29510,843-221-5848,RUTHLOUISADC@FTC-I.NET, PH#: ,,IHCP-0644 / 10/31/2021,Williamsburg / ,1349 SEABOARD RD,ANDREWS,SC,29510-5628,RUTH LOUIS ADULT HEALTH DAY CARE,843-221-5848,,Williamsburg,,-79.637046,33.466387,Williamsburg,626652.2192,3703823.349,33.466282,-79.635922,0.97,nearest_street,1336,Seaboard Rd,,,Andrews,SC,29510,US,TIGER/Line® dataset from the US Census Bureau,
7577,HLINHOMECARE,S FAMILY HOMECARE,4000 FABER PL,NORTH CHARLESTON,SC,29405,843-804-5928,ALFRICAPALMER@YAHOO.COM,"PALMER, ALFRICIA PH#: 843-804-5928",,IHCP-1134 / 04/30/2022,Charleston / Limited Liability,,,,,SUPREME FAMILY HOMECARE,843-804-5928,,Charleston,B,-79.980948,32.860284,Unknown,595347.5313,3636258.341,32.860234,-79.981072,0.99,nearest_street,2017,Pine Forest Dr,,,North Charleston,SC,29405,US,TIGER/Line® dataset from the US Census Bureau,
6967,HLRESIDENTIALCARE,S&S BOARDING HOME LLC,3589 BLUFF RD,ALLENDALE,SC,29810-4139,803-573-7006,ESABB@ALLENDALECOUNTY.COM,"HIERS, BARBARA M. PH#: 803-573-7006",SMAN151@YAHOO.COM,CRC-1923 / 10/31/2021,Allendale / Sole Proprietorship,3629 BLUFF RD,ALLENDALE,SC,29810,"SABB, ELAINE",803-686-1487,,Allendale,,-81.31986722,33.00543152,Allendale,470121.1048,3651934.515,33.004544,-81.319642,0.99,nearest_street,,US 301,,,Allendale,SC,29810,US,TIGER/Line® dataset from the US Census Bureau,
7599,HLINHOMECARE,SAFE HAVEN AT HOME CARE SERVICES,989 KNOX ABBOTT DR STE 107,CAYCE,SC,29033,803-605-2666,SAFEHAVENATHOMECARE@GMAIL.COM, PH#: ,,IHCP-1215 / 05/31/2021,Lexington / Limited Liability,,,,,SAFE HAVEN AT HOME CARE SERVICES LLC,803-605-2666,,Lexington,,-81.065814,33.980847,Lexington,493920.9191,3760034.329,33.980654,-81.065707,1,rooftop,989,Knox Abbott Dr,,,Cayce,SC,29033,US,Lexington,
1856,HLINHOMECARE,SAFE HAVEN IN-HOME CARE LLC,754 BASS DR,SANTEE,SC,29142,803-854-0800,DPCARE2@YAHOO.COM,"LAWRENCE, LEONARD D. PH#: 803-854-0800",DPCARE2@YAHOO.COM,IHCP-0144 / 05/31/2021,Orangeburg / Limited Liability,PO BOX 353,SANTEE,SC,29142,SAFE HAVEN IN-HOME CARE LLC,803-937-8155,,Orangeburg,,-80.49289312,33.46586822,Orangeburg,547121.5328,3703050.066,33.465875,-80.492896,1,rooftop,107,Flintlock Ct,,,Santee,SC,29142,US,Orangeburg,
7325,HLINHOMECARE,SAFE KEEPING HEALTHCARE,2850 ASHLEY PHOSPHATE RD STE J,NORTH CHARLESTON,SC,29420,843-751-0424,SAFEKEEPINGHEALTHCARELLC@GMAIL.COM,"SHAW, CASANDRA PH#: ",,IHCP-1042 / 06/30/2021,Charleston / Limited Liability,,,,,SAFE KEEPING HEALTHCARE LLC,843-751-0424,,Charleston,B,-80.056587,32.931742,Charleston,588199.2168,3644114.616,32.931675,-80.056648,0.99,nearest_street,2898,State Rd S-10-75,,,North Charleston,SC,29418,US,TIGER/Line® dataset from the US Census Bureau,
6888,HLADULTDAYCARE,SAINT PAUL BAPTIST CHURCH ADULT DAY CARE,248 E LAUREL ST,MULLINS,SC,29574-3219,843-464-9829,BAPT3016@BELLSOUTH.NET,"HINES, MACK T. PH#: 843-464-7003",BAPT3016@BELLSOUTH.NET,ADC-0164 / 04/30/2022,Marion / Non-Profit Corporation,PO BOX 533,MULLINS,SC,29574-0533,SAINT PAUL BAPTIST CHURCH INC,843-464-2163,,Marion,,-79.24963888,34.20436904,Marion,661263.2292,3786201.359,34.204757,-79.24963,0.98,nearest_street,249,E Laurel St,,,Mullins,SC,29574,US,TIGER/Line® dataset from the US Census Bureau,
7082,HLRENALDIALYSIS,SALLY HILL DIALYSIS,1471 N CASHUA DR,FLORENCE,SC,29501-6950,843-664-9067,SCL_C@DAVITA.COM,"POSTON, SAMANTHA M. PH#: ",,ERD-0242 / 07/31/2021,Florence / Corporation,"5200 VIRGINIA WAY, L&C DEPARTMENT",BRENTWOOD,TN,37027-7569,ISD RENAL INC,720-631-2100,,Florence,,-79.79629025,34.22306453,Out of State,610871.6039,3787544.446,34.223071,-79.796293,1,rooftop,1471,N Cashua Dr,,,Florence,SC,29501,US,Florence,
445,HLNURSINGCARE,SALUDA NURSING CENTER,581 NEWBERRY HWY,SALUDA,SC,29138-7808,864-445-2146,JMACK@SALUDANURSING.ORG,"MACK, JAMES H. PH#: 864-445-2146",,NCF-0265 / 06/30/2021,Saluda / County,PO BOX 398,SALUDA,SC,29138-0398,SALUDA COUNTY,864-445-2146,425081,Saluda,,-81.7687074,34.02075147,Saluda,429028.0019,3764723.246,34.02105,-81.769039,1,rooftop,581,Newberry Hwy,,,Saluda,SC,29138,US,Saluda,
7618,HLRENALDIALYSIS,SALUDA RIVER DIALYSIS,8080 AUGUSTA RD,PIEDMONT,SC,29673,864-900-4066,SCL_C@DAVITA.COM,"GOFORTH, JAMES PH#: 864-900-4066",SCL_C@DAVITA.COM,ERD-0258 / 03/31/2022,Greenville / Limited Liability,,,,,SUNRAYS DIALYSIS LLC,720-631-2100,,Greenville,,-82.398186,34.693431,Out of State,371934.7509,3839936.076,34.693783,-82.398227,1,nearest_street,,US 25,,,Piedmont,SC,29673,US,TIGER/Line® dataset from the US Census Bureau,
7798,HLINHOMECARE,SAMARITAN BED AND BATH SERVICES INC,15 BLUE RIDGE DR,TRAVELERS REST,SC,29690-1528,864-834-4848,SAMARITAN12@AOL.COM, PH#: ,,IHCP-0439 / 09/30/2021,Greenville / Corporation,403 N MAIN ST,TRAVELERS REST,SC,29690-1528,SAMARITAN BED AND BATH SERVICES INC,864-834-4848,,Greenville,,-82.422433,34.984938,Greenville,370172.3146,3872296.916,34.984939,-82.422432,1,rooftop,15,Blue Ridge Dr,,,Travelers Rest,SC,29690,US,Greenville,
7236,HLMIDWIFEAPPRENTICE,"SAMMONS, SHAYLEEN",131 GOLDEN OAK DR,LEXINGTON,SC,29072,803-760-6828,SHAYLEEN@AMOTHERSHEARTDOULA.COM, PH#: ,,LMA-0121 / 05/31/2021,Lexington / Sole Proprietorship,343 HERITAGE HILLS DR,COLUMBIA,SC,29203,"SAMMONS, SHAYLEEN",803-760-6828,,Lexington,,-81.27203915,33.94854912,Lexington,474862.6022,3756484.556,33.948556,-81.272043,1,rooftop,131,Golden Oak Dr,,,Lexington,SC,29072,US,Lexington,
8066,HLMIDWIFEAPPRENTICE,"SAMPSON, HALLIE BROOKE",501 AFTON CT,MYRTLE BEACH,SC,29579,843-687-4686,HALLIESAMPSON322@GMAIL.COM, PH#: ,,LMA-0137 / 01/31/2022,Horry / Sole Proprietorship,,,,,"SAMPSON, HALLIE BROOKE",843-687-4686,,Horry,C,-78.947642,33.704844,Horry,690199.6139,3731321.28,33.704844,-78.947642,1,rooftop,501,Afton Ct,,,Myrtle Beach,SC,29579,US,Horry,
25,HLRESIDENTIALCARE,SANDERS CRCF,625 CHESTERFIELD ST,AIKEN,SC,29801-4053,803-642-1044,MHALL@AIKENTDC.ORG,"DUNBAR, REPUNZEL M. PH#: 803-642-1044",RDUNBAR@AIKENTDC.ORG,CRC-1430 / 02/28/2022,Aiken / Corporation,PO BOX 698,AIKEN,SC,29802-0698,TRI-DEVELOPMENT CENTER OF AIKEN COUNTY INC,803-642-8800,,Aiken,,-81.7143048,33.57090537,Aiken,433705.0016,3714808.996,33.57078,-81.714095,1,rooftop,614,Chesterfield St N,,,Aiken,SC,29801,US,Aiken County G,
7975,HLAMBULATORYSURGERY,SANDHILLS ENDOSCOPY CENTER,2631 FOREST DR,COLUMBIA,SC,29204-0000,803-254-8449,KIEVERSCUNNINGHAMMD@GMAIL.COM,"CUNNINGHAM, TAVA PH#: 803-608-6251",TAVATPHARMD@AOL.COM,ASF-0159 / 12/31/2021,Richland / Limited Liability,,,,,SANDHILLS ENDOSCOPY CENTER LLC,803-254-8449,,Richland,,-81.005663,34.014765,Richland,499477.2295,3763793.057,34.014697,-81.005138,0.98,nearest_street,1628,Devonshire Dr,,,Columbia,SC,29204,US,TIGER/Line® dataset from the US Census Bureau,
7120,HLINHOMECARE,SANDHILLS INTERGRATED CARE,3993 MEETING ST,LORIS,SC,29569,843-756-3008,SANDHILLSINTERGRATEDCAREINC@GMAIL.COM,"WARD, BRITTANY M. PH#: ",,IHCP-0904 / 11/30/2021,Horry / Corporation,,,,,SANDHILLS INTERGRATED CARE INC,843-756-3008,,Horry,,-78.89098111,34.05599832,Horry,694651.947,3770371.743,34.056029,-78.891268,1,rooftop,3997,Meeting St,,,Loris,SC,29569,US,Horry,
7999,HLHEARINGAIDSPEC,"SANDILAND, LINLEE A.",859 SANDLAKE DR APT E,MOUNT PLEASANT,SC,29464,406-544-0216,LINLEE.ENGDAHL@GMAIL.COM, PH#: ,,HAS-0658 / 01/30/2022,Charleston / Sole Proprietorship,801 OLD TROLLEY RD STE 101,SUMMERVILLE,SC,29485,"SANDILAND, LINLEE A.",406-544-0216,,Charleston,C,-79.870416,32.813084,Charleston,605745.9291,3631130.59,32.813161,-79.870451,0.99,nearest_street,857,Sandlake Rd,,,Mount Pleasant,SC,29464,US,TIGER/Line® dataset from the US Census Bureau,
