npi,basic_organization_name,basic_organizational_subpart,basic_enumeration_date,basic_last_updated,basic_status,basic_authorized_official_credential,basic_authorized_official_first_name,basic_authorized_official_last_name,basic_authorized_official_telephone_number,basic_authorized_official_title_or_position,basic_name,basic_parent_organization_ein,basic_parent_organization_legal_business_name,basic_authorized_official_middle_name,basic_authorized_official_name_prefix,basic_authorized_official_name_suffix,basic_certification_date,basic_name_prefix,basic_first_name,basic_last_name,basic_middle_name,basic_credential,basic_sole_proprietor,basic_gender,addresses_country_code,addresses_country_name,addresses_address_purpose,addresses_address_type,addresses_address_1,addresses_address_2,addresses_city,addresses_state,addresses_postal_code,addresses_telephone_number,addresses_fax_number
1841393618,SOUTH CAROLINA CVS PHARMACY LLC,NO,2006-09-07,2012-03-01,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,2410 CHARLESTON HWY,"",CAYCE,SC,290331736,803-796-2586,
1841437266,WALGREEN CO,YES,2009-01-08,2016-09-02,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T.,MR.,,,,,,,,,,US,United States,LOCATION,DOM,7801 GARNERS FERRY RD,"",COLUMBIA,SC,292093958,803-647-7638,
1841716784,WALGREEN CO,YES,2017-08-22,2019-04-29,A,,ALYSSA,SWEETEN,217-709-2386,MANAGER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,,,,,,,,,,,,US,United States,LOCATION,DOM,1295 E MAIN ST,"",ROCK HILL,SC,297305947,803-324-7563,803-980-6109
1841717360,WALGREEN CO,YES,2017-08-25,2019-01-24,A,,ALYSSA,SWEETEN,217-709-2386,MANAGER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,,,,,,,,,,,,US,United States,LOCATION,DOM,4730 FOREST DR,"",COLUMBIA,SC,292063109,803-787-7362,803-787-7362
1841801669,CHRISTMAS PHARMACY LLC,NO,2020-08-14,2020-08-14,A,,STEVE,CHRISTMAS,803-983-6297,SOLE PROPRIETOR,CHRISTMAS PHARMACY LLC,,,LESSANE,,,2020-08-14,,,,,,,,US,United States,LOCATION,DOM,1229 ALICE DR # B,"",SUMTER,SC,291501970,803-795-4324,
1851318026,WAL-MART STORES EAST LP,NO,2006-07-16,2017-02-16,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,9 BENTON RD,"",TRAVELERS REST,SC,296902168,864-834-9224,
1851337778,BIORX LLC,NO,2006-06-20,2020-03-20,A,,DAVID,OBERG,810-768-9429,ASSISTANT SECRETARY,BIORX LLC,,,,,,2020-03-20,,,,,,,,US,United States,LOCATION,DOM,7167 E KEMPER RD,"",CINCINNATI,OH,452491028,513-792-7080,513-792-3838
1851463087,WALGREENS SPECIALTY PHARMACY LLC,YES,2006-11-14,2021-05-11,A,,KIRA,TAYLOR,217-709-2351,MANAGER,WALGREENS SPECIALTY PHARMACY LLC,<UNAVAIL>,WALGREENS BOOTS ALLIANCE,,,,2021-05-11,,,,,,,,US,United States,LOCATION,DOM,10530 JOHN W ELLIOTT DR,STE 100,FRISCO,TX,75033,800-424-9002,800-874-9179
1851494629,SOUTH CAROLINA CVS PHARMACY LLC,NO,2006-09-07,2012-03-01,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,707 CHURCH ST,"",CONWAY,SC,295264824,843-248-6302,
1851508477,LAX LLC,NO,2007-05-16,2019-01-25,A,RPH,VIC,PATEL,803-286-6262,"OWNER, PIC",LAX LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,108 N WOODLAND DR STE C,"",LANCASTER,SC,297204779,803-286-6262,803-286-0002
1851716062,PUBLIX SUPER MARKETS INC,NO,2014-02-25,2019-11-18,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,PUBLIX SUPER MARKETS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,2186 CHERRY RD STE 101,"",ROCK HILL,SC,297323282,803-366-7510,803-384-8115
1861418360,PIGGLY WIGGLY CALHOUN INC,NO,2006-07-15,2017-03-06,A,BS IN PHARMACY,JAMES,JONES,803-775-3020,PHARMACIST IN CHARGE,PIGGLY WIGGLY CALHOUN INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,114 E CALHOUN ST,"",SUMTER,SC,291504318,803-775-3020,803-774-5010
1861426595,THE KROGER CO,NO,2006-07-10,2016-06-28,A,,ALLISON,MUENNICH,513-762-1019,MANAGER OF PHARMACY LICENSING,THE KROGER CO,,,,,,,,,,,,,,US,United States,LOCATION,DOM,125 TOWNE DR,"",BLUFFTON,SC,299104203,843-815-7070,843-815-7078
1861545113,M L PORTER CORP,NO,2007-01-19,2008-06-25,A,RPH,MICHAEL,PORTER,843-667-0759,OWNER PHARMACIST,M L PORTER CORP,,,LEWIS,MR.,,,,,,,,,,US,United States,LOCATION,DOM,1337 S IRBY ST STE A,"",FLORENCE,SC,295052784,843-667-0759,843-667-0506
1861585234,FOOD LION LLC,NO,2006-09-30,2017-05-10,A,,MARGARET,HAM,207-885-7454,PRESIDENT,FOOD LION LLC,,,M,,,,,,,,,,,US,United States,LOCATION,DOM,1260 E MAIN ST,"",ROCK HILL,SC,297305948,803-327-2049,803-327-0092
1861586075,PAWLEYS ISLAND PHARMACY LLC,NO,2006-10-03,2015-06-08,A,,GLENN,COX,843-235-4666,PRES,PAWLEYS ISLAND PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,9710 OCEAN HWY # 17,UNIT 1,PAWLEYS ISLAND,SC,295857585,843-235-4666,843-235-9630
1861595639,SOUTH CAROLINA CVS PHARMACY LLC,NO,2006-09-07,2012-03-01,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,301 N MAIN ST,"",SUMMERVILLE,SC,294836417,843-871-0310,
1861793911,ARK PHARMACY SERVICES LLC,NO,2010-11-05,2020-10-27,A,,STEVEN,REED,502-394-2100,VICE PRESIDENT,ARK PHARMACY SERVICES LLC,,,S.,MR.,,2020-10-27,,,,,,,,US,United States,LOCATION,DOM,5119- A CALHOUN MEMORIAL HWY,"",EASLEY,SC,29640,864-859-0283,864-859-6162
1861847295,WAL-MART STORES EAST LP,NO,2016-05-04,2017-02-16,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1355 KNOX ABBOTT DR,"",CAYCE,SC,290333327,803-223-0754,
1861918740,WALGREEN CO,YES,2017-08-22,2020-02-07,A,,KIRA,TAYLOR,217-709-2386,MANAGER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,,,,2020-02-07,,,,,,,,US,United States,LOCATION,DOM,8225 E MAIN ST STE F,"",RIDGELAND,SC,299369513,843-726-3067,843-726-9328
1861971749,"FETTER HEALTH CARE NETWORK, INC.",NO,2018-08-10,2018-08-10,A,,ARETHA,JONES,843-722-4112,CEO,"FETTER HEALTH CARE NETWORK, INC.",,,R,,,,,,,,,,,US,United States,LOCATION,DOM,130 VARNFIELD DR STE 100,"",SUMMERVILLE,SC,294837317,843-821-3444,
1871560631,DAMERON DRUG STORE INC,NO,2006-03-01,2018-08-07,A,,DAVID,DAMERON,910-653-3089,VICE PRESIDENT/COMPLIANCE OFFICER,DAMERON DRUG STORE INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,100 S MAIN ST,"",TABOR CITY,NC,28463,910-653-3089,910-653-5839
1871696542,SOUTH CAROLINA CVS PHARMACY LLC,NO,2006-09-07,2012-03-01,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,203 N MAIN ST,"",FOUNTAIN INN,SC,296441907,864-862-4414,
1871696641,SOUTH CAROLINA CVS PHARMACY LLC,NO,2006-09-07,2011-12-06,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1015 KING ST,"",CHARLESTON,SC,294033701,803-723-9481,
1871700922,WALGREEN CO,YES,2007-05-17,2016-08-31,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T.,MR.,,,,,,,,,,US,United States,LOCATION,DOM,1228 KNOX AVE,"",NORTH AUGUSTA,SC,298414055,803-279-3279,
1871759167,WALGREEN CO,YES,2008-08-06,2016-09-02,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T.,MR.,,,,,,,,,,US,United States,LOCATION,DOM,2363 BOUNDARY ST,"",BEAUFORT,SC,299023735,843-322-0308,
1871767566,SOUTH CAROLINA CVS PHARMACY LLC,NO,2008-04-15,2011-11-15,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,914 W GEORGIA RD.,"",SIMPSONVILLE,SC,296806214,864-228-1723,
1871775841,"MCLEOD REGIONAL MEDICAL CENTER OF THE PEE DEE, INC",NO,2007-12-03,2018-05-04,A,PHARM D,KIMBERLY,JOYNER,843-777-2198,OUTPATIENT PHARMACY DIRECTOR,"MCLEOD REGIONAL MEDICAL CENTER OF THE PEE DEE, INC",,,,,,,,,,,,,,US,United States,LOCATION,DOM,501 E CHEVES ST STE D,"",FLORENCE,SC,29506,843-777-2166,843-777-2950
1871785592,WALGREEN CO,YES,2007-08-16,2016-09-01,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T.,MR.,,,,,,,,,,US,United States,LOCATION,DOM,601 HIGHWAY 17 N,"",NORTH MYRTLE BEACH,SC,295822905,843-663-1459,
1881021582,HARRIS TEETER LLC,NO,2013-09-26,2017-02-09,A,,ALLISON,BREDESTEGE,513-762-1019,PHARMACY LICENSING MANAGER,HARRIS TEETER LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1981 RIVIERA DRIVE,"",MOUNT PLEASANT,SC,294647401,704-844-3418,704-844-6512
1881088656,WAL-MART STORES EAST LP,NO,2015-03-19,2017-02-16,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,10635 DORCHESTER RD,"",SUMMERVILLE,SC,294857610,843-879-5150,843-879-5151
1881117695,"COMMUNITY PHARMACY GROUP, INC.",NO,2017-07-24,2018-05-31,A,,KELLY,SMITH,864-999-2900,OWNER,"COMMUNITY PHARMACY GROUP, INC.",,,PATRICK,MR.,,,,,,,,,,US,United States,LOCATION,DOM,143 THOMAS GREEN BLVD,"",CLEMSON,SC,29631,#(864) 999-2900,864-999-2901
1881118511,WALGREEN CO,YES,2017-08-03,2020-08-21,A,,KIRA,TAYLOR,217-709-2351,MANAGER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,,,,2020-08-21,,,,,,,,US,United States,LOCATION,DOM,1000 N PINE ST STE 32,"",SPARTANBURG,SC,293033182,864-585-9136,
1881158053,"SANDHILLS MEDICAL FOUNDATION, INC.",YES,2019-01-22,2019-01-22,A,,WILLIAM,MILES,843-335-6762,CFO,"SANDHILLS MEDICAL FOUNDATION, INC.",<UNAVAIL>,"SANDHILLS MEDICAL FOUNDATION, INC.",BART,,,,,,,,,,,US,United States,LOCATION,DOM,205 W MARION ST,"",KERSHAW,SC,290671412,803-438-5537,
1881616522,SOUTH CAROLINA CVS PHARMACY LLC,NO,2006-07-24,2016-11-08,A,,SUSAN,COLBERT,401-770-2751,"SR. DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,2545 WHISKEY RD,"",AIKEN,SC,298038521,803-644-2711,803-644-2711
1881616530,SOUTH CAROLINA CVS PHARMACY LLC,NO,2006-07-24,2016-11-08,A,,SUSAN,COLBERT,401-770-2751,"SR. DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,6025 WADE HAMPTON BLVD,"",TAYLORS,SC,296875334,864-879-9721,864-879-9721
1881758464,,,2006-12-20,2017-06-16,A,,,,,,YOUMANS DEAN,,,,,,,MR.,DEAN,YOUMANS,BRYANT,RPH,NO,M,US,United States,LOCATION,DOM,923 WEST MAIN STREET,"",LAURENS,SC,293602605,864-984-1544,864-984-6023
1881797363,SOUTH CAROLINA CVS PHARMACY LLC,NO,2006-09-07,2012-03-01,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,2707 CELANESE RD,"",ROCK HILL,SC,297329406,803-366-4157,803-327-5782
1881797553,SOUTH CAROLINA CVS PHARMACY LLC,NO,2006-09-07,2012-03-05,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,510 TOM HALL ST,"",FORT MILL,SC,297152035,803-547-5586,803-547-5695
1881837664,WALGREEN CO,YES,2009-04-09,2016-10-04,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T,MR.,,,,,,,,,,US,United States,LOCATION,DOM,4520 HARD SCRABBLE RD,"",COLUMBIA,SC,292298560,803-419-7507,
1881858462,WALGREEN CO,YES,2008-07-14,2016-08-31,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T.,MR.,,,,,,,,,,US,United States,LOCATION,DOM,2586 WOODRUFF RD,"",SIMPSONVILLE,SC,296815447,864-288-8836,
1881925501,"SANDHILLS MEDICAL FOUNDATION, INC.",NO,2010-01-20,2016-06-06,A,PHARMD,ALYSSA,NORWOOD,803-438-5537,DIRECTOR OF PHARMACY,"SANDHILLS MEDICAL FOUNDATION, INC.",,,,,,,,,,,,,,US,United States,LOCATION,DOM,409 E CHURCH ST,"",JEFFERSON,SC,297188701,843-658-3006,843-658-7811
1891017984,WALGREEN CO,YES,2010-02-17,2016-08-30,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T,MR.,,,,,,,,,,US,United States,LOCATION,DOM,2725 CLEMSON RD,"",COLUMBIA,SC,292298034,803-678-4887,
1891227922,"REMEDI SENIORCARE OF CHARLOTTE, LLC",NO,2017-03-29,2018-11-16,A,,MELANIE,GREAVER,443-632-1208,DIRECTOR OF LICENSING,"REMEDI SENIORCARE OF CHARLOTTE, LLC",,,,MS.,,,,,,,,,,US,United States,LOCATION,DOM,7504 E INDEPENDENCE BLVD,SUITE 112,CHARLOTTE,NC,282279472,844-312-3649,844-649-6019
1891704672,"HAWTHORNE PHARMACY, INC.",NO,2006-08-07,2020-04-01,A,RPH,KRISTIE,CASSIDY,803-227-4464,VICE-PRESIDENT,"HAWTHORNE PHARMACY, INC.",,,,MRS.,,2020-04-01,,,,,,,,US,United States,LOCATION,DOM,1500 TAYLOR ST,"",COLUMBIA,SC,292012919,803-256-3440,803-256-9727
1891712048,WAL-MART STORES EAST LP,NO,2006-07-16,2017-02-16,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1150 S 4TH ST,"",HARTSVILLE,SC,295500705,843-332-8111,
1891712055,WAL-MART STORES EAST LP,NO,2006-07-16,2017-02-16,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1310 N FRASER ST,"",GEORGETOWN,SC,294402800,843-527-2223,
1891770574,SUMMERTON DRUGS INC,NO,2005-12-14,2015-04-14,A,,EUGENE,PHILLIPS,803-485-8725,"OWNER,AO",SUMMERTON DRUGS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,115 E MAIN ST,"",SUMMERTON,SC,291486904,803-485-8725,803-485-4306
1891814000,WALGREEN CO,YES,2007-03-28,2016-08-30,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T,MR.,,,,,,,,,,US,United States,LOCATION,DOM,1716 PLEASANT RD,"",FORT MILL,SC,297087815,803-802-7644,
1891822664,BEAUFORT-JASPER-HAMPTON COMPREHENSIVE HEALTH SERVICE INC,NO,2007-02-27,2019-12-17,A,BS,GREGORY,LULA,843-987-7423,DIRECTOR OF PHARMACY,BEAUFORT-JASPER-HAMPTON COMPREHENSIVE HEALTH SERVICE INC,,,,,,2019-12-17,,,,,,,,US,United States,LOCATION,DOM,552 STINEY RD,"",HARDEEVILLE,SC,29927,843-987-7423,843-987-0023
1891830899,GENERX PHARMACY,NO,2007-02-20,2008-09-16,A,,LOUETTA,SLICE,803-345-0708,OWNER,GENERX PHARMACY,,,A,MRS.,,,,,,,,,,US,United States,LOCATION,DOM,429 E BOUNDARY ST,"",CHAPIN,SC,290368388,803-345-0708,803-345-0057
1891854949,SOUTH CAROLINA CVS PHARMACY LLC,NO,2006-12-06,2011-12-06,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,8910 OLD HIGHWAY 6,"",SANTEE,SC,29142,803-854-2824,
1891879854,"PARKER ROAD DRUGS, INC",NO,2006-10-25,2011-10-06,A,,JOHN,PETRICH,864-419-8563,OWNER AND PRESIDENT,"PARKER ROAD DRUGS, INC",,,,,,,,,,,,,,US,United States,LOCATION,DOM,1319 WOODSIDE AVE,"",GREENVILLE,SC,296113738,864-232-4662,864-271-5276
1891892394,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",NO,2006-09-20,2012-02-29,A,,SUSAN,COLBERT,401-770-2751,DIRECTOR PAYER RELATIONS,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",,,,,,,,,,,,,,US,United States,LOCATION,DOM,3411 SOCASTEE BLVD,"",MYRTLE BEACH,SC,295886111,843-294-1285,
1891898573,SOUTH CAROLINA CVS PHARMACY LLC,NO,2006-09-07,2011-12-07,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,4401 HIGHWAY 17 S,"",NORTH MYRTLE BEACH,SC,295825254,803-272-8884,
1902136260,RIVERTOWN PHARMACY INC,NO,2010-01-10,2014-03-25,A,RPH,LESLIE,TODD,843-488-4400,PHARMACIST,RIVERTOWN PHARMACY INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,2219 MAIN ST,"",CONWAY,SC,295263340,843-488-4400,843-488-4401
1902139538,WALGREEN CO,YES,2009-09-15,2016-10-04,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T,MR.,,,,,,,,,,US,United States,LOCATION,DOM,5220 SUNSET BLVD,"",LEXINGTON,SC,290729259,803-358-0318,
1902182769,WALGREEN CO,YES,2011-10-25,2016-10-14,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T,MR.,,,,,,,,,,US,United States,LOCATION,DOM,7501 RIVERS AVE,"",NORTH CHARLESTON,SC,294064662,843-764-1745,
1902325715,FLORENCE PHARMACY LLC,NO,2017-09-12,2017-09-12,A,PHARMD,JEREMY,SIMMONS,843-729-5583,OWNER,FLORENCE PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1945 W PALMETTO ST UNIT 32,"",FLORENCE,SC,295013918,843-673-9107,843-673-9107
1902430267,"SPARTANBURG REGIONAL HEALTH SERVICES DISTRICT, INC.",NO,2020-02-26,2020-05-22,A,PHARMD,TIMOTHY,GENTILCORE,864-560-9212,OPERATIONS MGR - RETAIL PHARMACY,"SPARTANBURG REGIONAL HEALTH SERVICES DISTRICT, INC.",,,,,,2020-05-22,,,,,,,,US,United States,LOCATION,DOM,2759 S HIGHWAY 14,"",GREER,SC,296504926,864-530-6460,
1902444508,HARRIS TEETER LLC,NO,2019-12-13,2019-12-13,A,,VICTORIA,SMITH,513-246-3091,LICENSING,HARRIS TEETER LLC,,,,,,2019-12-13,,,,,,,,US,United States,LOCATION,DOM,3865 WEST ASHLEY CIRCLE,"",CHARLESTON,SC,29414,999-999-9999,
1902802531,JBM LLC,NO,2005-06-28,2019-09-03,A,PHARMD,DEBORAH,BOWERS,803-628-7934,OWNER PIC,JBM LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,822 E LIBERTY ST STE B,"",YORK,SC,297453501,803-628-7934,803-628-4194
1902811078,WALGREEN CO,YES,2006-07-29,2016-08-26,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T.,MR.,,,,,,,,,,US,United States,LOCATION,DOM,300 S KINGS HWY,"",MYRTLE BEACH,SC,295774102,843-626-2214,
1902811094,WALGREEN CO,YES,2006-07-29,2016-07-21,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T,MR.,,,,,,,,,,US,United States,LOCATION,DOM,2811 N MAIN ST,"",ANDERSON,SC,296212758,864-225-2321,
1902846348,PUBLIX SUPER MARKETS INC,NO,2006-06-07,2019-11-18,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,PUBLIX SUPER MARKETS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1125 PARK WEST BLVD,"",MOUNT PLEASANT,SC,294666974,843-388-2908,843-388-6694
1902855984,SUNSET PHARMACY INC,NO,2006-05-08,2011-06-17,A,RPH,WALTER,ELLISOR,803-794-6440,PRESIDENT,SUNSET PHARMACY INC,,,GERALD,MR.,,,,,,,,,,US,United States,LOCATION,DOM,101 PROFESSIONAL AVE,"",WEST COLUMBIA,SC,291694711,803-794-6440,803-739-1420
1902900707,SOUTH CAROLINA CVS PHARMACY LLC,NO,2006-09-12,2012-02-08,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1063 S PENDLETON ST,"",EASLEY,SC,296421040,864-859-2564,
1902903404,SOUTH CAROLINA CVS PHARMACY LLC,NO,2006-09-20,2012-03-01,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,650 JOHNNIE DODDS BLVD,"",MT PLEASANT,SC,294643013,843-849-3473,
1902925118,WALGREEN CO,YES,2007-03-28,2016-08-30,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T,MR.,,,,,,,,,,US,United States,LOCATION,DOM,1251 DUTCH FORK RD,"",IRMO,SC,290638787,803-749-7099,
1912000407,SOUTH CAROLINA CVS PHARMACY LLC,NO,2006-09-07,2011-12-06,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1746 HECKLE BLVD,"",ROCK HILL,SC,297321878,803-366-9400,
1912000605,SOUTH CAROLINA CVS PHARMACY LLC,NO,2006-09-07,2012-02-08,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1071 S LAKE DR,"",LEXINGTON,SC,290733719,803-957-0605,803-957-3579
1912013889,"TABOR CITY MEDICINE MART, INC",NO,2006-08-22,2020-07-29,A,RPH,STERLING,KOONCE,910-653-6805,OWNER/PRESIDENT,"TABOR CITY MEDICINE MART, INC",,,G,,,2020-07-29,,,,,,,,US,United States,LOCATION,DOM,220 S MAIN ST,"",TABOR CITY,NC,284631904,910-653-4800,910-653-4915
1912016593,"MOBLEY DRUGS, INC.",NO,2006-08-29,2017-08-03,A,R.PH,HUBERT,MOBLEY,803-285-2021,OWNER,"MOBLEY DRUGS, INC.",,,F.,MR.,,,,,,,,,,US,United States,LOCATION,DOM,1073 W MEETING ST,"",LANCASTER,SC,297202205,803-285-5555,803-285-7990
1912131871,"CAROLINA HEALTH CENTERS, INC.",NO,2009-05-07,2015-06-02,A,,LOUIE,BROWN,864-554-7623,DIR. OF PHARMACY,"CAROLINA HEALTH CENTERS, INC.",,,,,,,,,,,,,,US,United States,LOCATION,DOM,577 BYPASS HWY 72 NW,"",GREENWOOD,SC,29649,864-889-9300,864-889-9305
1912198623,COMMUNITY MEDICINE FOUNDATION,NO,2007-08-07,2007-08-07,A,R. PH.,JOSEPH,THOMAS,803-412-3352,PHARMACIST-MANAGER,COMMUNITY MEDICINE FOUNDATION,,,TARENT,MR.,JR.,,,,,,,,,US,United States,LOCATION,DOM,1131 SALUDA STREET,"",ROCK HILL,SC,29730,803-412-3352,803-412-3353
1912239096,"KABAFUSION NC, LLC",NO,2010-02-01,2020-03-04,A,,SOHAIL,MASOOD,800-435-3020,AUTHORIZED OFFICIAL,"KABAFUSION NC, LLC",,,,,,2020-03-04,,,,,,,,US,United States,LOCATION,DOM,13504 S POINT BLVD,SUITE H,CHARLOTTE,NC,282736763,704-583-2140,704-583-2130
1912304197,"ADVANCED MEDICAL GROUP, LLC",NO,2014-12-03,2019-06-13,A,R.PH,VANCE,WALL,678-985-7246,CEO / OWNER,"ADVANCED MEDICAL GROUP, LLC",,,T,MR.,,,,,,,,,,US,United States,LOCATION,DOM,839 RICHLAND AVE W,"",AIKEN,SC,298013833,803-649-7437,803-649-2062
1912342221,WALGREEN CO,YES,2013-05-01,2016-10-14,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T,MR.,,,,,,,,,,US,United States,LOCATION,DOM,1645 CRANIUM DR,"",ROCK HILL,SC,297323509,803-325-2792,
1912558313,HONEA PATH PHARMACY LLC,NO,2019-09-26,2019-09-26,A,,KRUNAL,BHADIYADARA,864-369-5337,PHARMACIST,HONEA PATH PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,309 E GREER ST,"",HONEA PATH,SC,296541818,864-369-5337,
