npi,basic_organization_name,npi_2,hours_of_operation,medicaid_id,spoken_languages,e_rx,delivery,compound,drive_thru,vaccines,handicap_access,cultural_comp_training,accepting_new_customers,website,basic_organizational_subpart,basic_enumeration_date,basic_last_updated,basic_status,basic_authorized_official_credential,basic_authorized_official_first_name,basic_authorized_official_last_name,basic_authorized_official_telephone_number,basic_authorized_official_title_or_position,basic_name,basic_parent_organization_ein,basic_parent_organization_legal_business_name,basic_authorized_official_middle_name,basic_authorized_official_name_prefix,basic_authorized_official_name_suffix,basic_certification_date,basic_name_prefix,basic_first_name,basic_last_name,basic_middle_name,basic_credential,basic_sole_proprietor,basic_gender,addresses_country_code,addresses_country_name,addresses_address_purpose,addresses_address_type,addresses_address_1,addresses_address_2,addresses_city,addresses_state,addresses_postal_code,addresses_telephone_number,addresses_fax_number,geoid,tract_latitude,tract_longitude,lat,lon
1770686545,SOUTH CAROLINA CVS PHARMACY LLC,1770686545,,742134,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,2/8/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,2401 E NORTH ST,,GREENVILLE,SC,296151401,864-244-1851,,45045001805,+34.8801813,-082.3417582,-82.35373,34.869358
1770746026,WALGREEN CO,1770746026,,715828,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,7/8/08,9/2/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T.,MR.,,,,,,,,,,US,United States,LOCATION,DOM,100 LITTLE TEXAS RD,,TRAVELERS REST,SC,296909428,864-834-4451,,45045002701,+34.9392993,-082.3924602,-82.425896,34.957527
1770940801,DILLON FAMILY PHARMACY I,1770940801,,716437,ENG,Y,Y,N,N,Y,Y,Y,Y,http://www.dillonfAilymedicine.com/,NO,1/20/16,1/20/16,A,,WILLIAM,DUNLAP,803-984-1560,VICE PRESIDENT,DILLON FAMILY PHARMACY I,,,T,,,,,,,,,,,US,United States,LOCATION,DOM,603 N 6TH AVE,,DILLON,SC,295362503,843-774-1816,,45033970300,+34.4536751,-079.4414521,-79.36588032,34.42222019
1770960247,WAL-MART STORES EAST LP,1770960247,,715998,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,5/4/15,2/17/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,300 BYPASS 25 NE,,GREENWOOD,SC,296463009,864-321-6029,864-321-6036,45047970600,+34.1890147,-082.0906631,-82.13233614,34.19918992
1770987695,WAL-MART STORES EAST LP,1770987695,,715582,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,10/21/14,2/16/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,680 OLD GREENVILLE HWY,,CLEMSON,SC,296313363,864-722-6055,864-722-6052,45077011202,+34.6464820,-082.8300268,-82.82504,34.679836
1780127159,GREENVILLE HEALTH CORPORATION,1780127159,,71692D,ENG,Y,N,N,Y,Y,Y,Y,Y,https://www.ghs.org/healthcareservices/upstate-pharmacy,NO,12/2/16,1/17/17,A,,STEVE,RANCK,864-522-1708,"DIRECTOR, AMBULATORY PHARMACY,AO",GREENVILLE HEALTH CORPORATION,,,,,,,,,,,,,,US,United States,LOCATION,DOM,2400 BOILING SPRINGS RD STE B,,BOILING SPRINGS,SC,293165304,864-578-9524,864-579-9529,45083022406,+35.0323381,-081.9747638,-81.965324,35.026558
1780135764,"SAM'S EAST, INC.",1780135764,,717034,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.sAsclub.com/sAs/,YES,10/14/16,4/6/17,A,,SARAH,LITTLE,479-277-2500,DIR HEALTHCARE CONTRACT & ENROLL,"SAM'S EAST, INC.",<UNAVAIL>,"WAL-MART STORES, INC.",,,,,,,,,,,,US,United States,LOCATION,DOM,14 BLUFFTON ROAD,,BLUFFTON,SC,299100000,843-837-1862,843-837-1113,45013002107,+32.2608068,-080.8659839,-80.85337,32.25837
1780618405,THE KROGER CO,1780618405,,718351,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.kroger.com/topic/pharmacy,NO,7/10/06,6/28/16,A,,ALLISON,MUENNICH,513-762-1019,MANAGER OF PHARMACY LICENSING,THE KROGER CO,,,,,,,,,,,,,,US,United States,LOCATION,DOM,9610 N KINGS HWY,,MYRTLE BEACH,SC,295724006,843-449-2158,843-692-7221,45051050303,+33.7568838,-078.8111818,-78.79252861,33.77702076
1780750646,WALGREEN CO,1780750646,,715775,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,11/24/06,11/29/15,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T.,MR.,,,,,,,,,,US,United States,LOCATION,DOM,1101 HIGHWAY 9 BYPASS W,,LANCASTER,SC,297201710,803-289-1223,,45057010900,+34.7385541,-080.7834700,-80.79021389,34.73516882
1780787457,SOUTH CAROLINA CVS PHARMACY LLC,1780787457,,741210,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,2/8/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,4724 CHARLOTTE HWY,,CLOVER,SC,297108095,803-831-1911,,45091061707,+35.1328855,-081.0658123,-81.06549,35.115177
1780787556,SOUTH CAROLINA CVS PHARMACY LLC,1780787556,,742761,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,12/6/11,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,6617 N KINGS HWY,,MYRTLE BEACH,SC,295723012,843-449-5246,,45051050401,+33.7438694,-078.8293091,-78.828026,33.739277
1780788430,"EAU CLAIRE COOPERATIVE HEALTH CENTER,INC",1780788430,,763323,ENG,Y,N,N,N,N,Y,Y,Y,http://www.ecchc.org/Locations/CooperativeHealthPharmacy,NO,9/12/06,8/22/20,A,,STUART,HAMILTON,803-252-3770,CEO,"EAU CLAIRE COOPERATIVE HEALTH CENTER,INC",,,,DR.,,,,,,,,,,US,United States,LOCATION,DOM,4605 MONTICELLO RD,,COLUMBIA,SC,292034156,803-252-3770,803-252-7443,45079000300,+34.0467069,-081.0624544,-81.042755,34.045746
1780819839,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",1780819839,,710451,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,5/19/09,2/8/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS","SOUTH CAROLINA CVS PHARMACY, L.L.C.",,,,,,,,,,,,,,US,United States,LOCATION,DOM,1858 REMOUNT RD,,HANAHAN,SC,294103270,843-747-5213,,45015020901,+32.9077134,-080.0080983,-80.01167637,32.90190626
1780958744,"DOGWOOD PHARMACY, LLC",1780958744,,713938,ENG,Y,Y,N,N,N,Y,Y,Y,https://medscriptsrx.com,NO,3/8/12,6/9/20,A,PHARMD,ELVIN,MONTANEZ,800-628-6965,COO,"DOGWOOD PHARMACY, LLC",,,,,,6/9/20,,,,,,,,US,United States,LOCATION,DOM,"1325 MILLER RD, SUITE K",,GREENVILLE,SC,296076541,866-840-4067,866-514-8299,45045002811,+34.8066326,-082.3037438,-82.297585,34.818832
1790210839,MUKTA LLC,1790210839,,717200,ENG,Y,Y,N,N,Y,N,Y,Y,www.Bestrxpharmacy.org/,NO,4/26/17,4/26/17,A,,ASHISH,PATEL,864-210-1811,MANAGER,MUKTA LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1103 N MAIN ST STE E,,FOUNTAIN INN,SC,296441336,864-210-1811,864-210-1810,45045003101,+34.7043385,-082.2045941,-82.21681065,34.70160664
1790306363,CONWAY PHARMACY,1790306363,,7Z1091,ENG,Y,N,Y,N,Y,Y,Y,Y,,NO,5/5/20,7/14/20,A,,MOHIT,PAWAR,843-298-5421,OWNER,CONWAY PHARMACY,,,,,,7/14/20,,,,,,,,US,United States,LOCATION,DOM,1610 CHURCH ST STE C,,CONWAY,SC,295262960,843-488-3535,843-488-3435,45051070300,+33.8534671,-079.0653864,-79.06426,33.84637
1790707446,SOUTH CAROLINA CVS PHARMACY LLC,1790707446,,716299,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,7/24/06,11/8/16,A,,SUSAN,COLBERT,401-770-2751,"SR. DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1050 FORDING ISLAND RD,,BLUFFTON,SC,299108664,843-815-8191,843-815-8191,45013002107,+32.2608068,-080.8659839,-80.848885,32.2558
1790708071,SOUTH CAROLINA CVS PHARMACY LLC,1790708071,,716313,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,7/26/06,11/8/16,A,,SUSAN,COLBERT,401-770-2751,"SR. DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,8199 WARREN H ABERNATHY HWY,,SPARTANBURG,SC,293012452,864-576-7591,864-576-7591,45083021902,+34.9240100,-082.0181976,-82.00793916,34.9350928
1790772598,M J W CORPORTATION,1790772598,,726932,ENG,Y,N,Y,N,Y,Y,Y,Y,http://www.aikenpharmacy.com,NO,10/5/05,1/17/17,A,RPH,JAMES,WATTS,803-599-1776,PIC,M J W CORPORTATION,,,,,,,,,,,,,,US,United States,LOCATION,DOM,333 NEWBERRY ST NW,,AIKEN,SC,298013929,803-649-1776,803-641-0205,45003021400,+33.5732059,-081.7228476,-81.71865,33.56567
1790888469,SOUTH CAROLINA CVS PHARMACY LLC,1790888469,,711382,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,2/8/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,4295 JEFFERSON DAVIS HWY,,BEECH ISLAND,SC,29842,803-593-5196,,45003021002,+33.5044854,-081.9155699,-81.89700031,33.50497102
1790888477,SOUTH CAROLINA CVS PHARMACY LLC,1790888477,,745387,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,3/1/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,5215 ASHLEY PHOSPHATE RD,,N CHARLESTON,SC,294182823,843-767-4500,,45035010818,+32.9256789,-080.1018839,-80.10661,32.91481
1790894061,WALGREEN CO,1790894061,,789871,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,8/30/06,11/29/15,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T.,MR.,,,,,,,,,,US,United States,LOCATION,DOM,395 N HIGHWAY 52,,MONCKS CORNER,SC,294613919,843-899-6601,,45015020504,+33.2060781,-080.0069274,-79.99086374,33.20357478
1801037775,WALGREEN CO,1801037775,,715760,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,3/23/09,10/4/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T,MR.,,,,,,,,,,US,United States,LOCATION,DOM,9001 TWO NOTCH RD,,COLUMBIA,SC,292235834,803-419-3664,,45079011411,+34.1087411,-080.9119775,-80.92689612,34.09175586
1801087556,WALGREEN CO,1801087556,,715807,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,8/7/07,9/13/17,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T.,MR.,,,,,,,,,,US,United States,LOCATION,DOM,3701 N KINGS HWY,,MYRTLE BEACH,SC,295772935,843-448-9104,,45051050500,+33.7168113,-078.8665665,-78.85677046,33.71669814
1801131719,"AYNOR FAMILY PHARMACY, INC",1801131719,,714246,ENG,Y,Y,Y,Y,Y,Y,Y,Y,www.aynorrx.com/,NO,12/4/12,12/4/12,A,,JENNIFER,BROWN,843-995-2326,PHARMACIST/OWNER,"AYNOR FAMILY PHARMACY, INC",,,,,,,,,,,,,,US,United States,LOCATION,DOM,240 8TH AVENUE,,AYNOR,SC,29511,843-358-2000,843-358-2524,45051080102,+34.0039385,-079.2072429,-79.20252,33.99499
1801801998,WALGREEN CO,1801801998,,715797,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,7/29/06,7/21/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T,MR.,,,,,,,,,,US,United States,LOCATION,DOM,2018 AUGUSTA ST,,GREENVILLE,SC,296051750,864-232-4781,,45045004200,+34.8345704,-082.3904774,-82.39488409,34.8256236
1801813050,WAL-MART STORES EAST LP,1801813050,,721781,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,7/16/06,2/16/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,6134 WHITE HORSE RD,,GREENVILLE,SC,296113837,864-295-3186,,45045002202,+34.8547583,-082.4401273,-82.453926,34.853745
1801990601,SOUTH CAROLINA CVS PHARMACY LLC,1801990601,,741915,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/12/06,2/8/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,415 E BROOKS RD,,ANDREWS,SC,295104041,803-264-3045,,45043920202,+33.5087031,-079.4737419,-79.55122199,33.4497823
1811045677,"GENESIS HEALTH CARE, INC",1811045677,,759500,ENG,Y,N,Y,N,N,Y,Y,Y,,YES,1/8/07,3/21/19,A,,ALEXANDER,COHEN,803-254-3676,MCO,"GENESIS HEALTH CARE, INC",<UNAVAIL>,"GENESIS HEALTH CARE, INC",H,,,,,,,,,,,US,United States,LOCATION,DOM,201 CASHUA ST,SUITE A,DARLINGTON,SC,295323301,843-393-6591,,45031011100,+34.3032610,-079.8702831,-79.86887955,34.30619185
1811060650,WALGREEN CO,1811060650,,71574D,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,11/17/06,8/30/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T,MR.,,,,,,,,,,US,United States,LOCATION,DOM,837 W FLOYD BAKER BLVD,,GAFFNEY,SC,293411805,864-902-0374,,45021970201,+35.0819573,-081.7015857,-81.65579,35.08044
1811091614,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",1811091614,,71078D,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/12/06,11/19/10,A,,SUSAN,COLBERT,401-770-2751,DIRECTOR PAYER RELATIONS,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",,,,,,,,,,,,,,US,United States,LOCATION,DOM,821 S BATESVILLE RD,,GREER,SC,296503656,864-879-1702,,45045002608,+34.8937479,-082.2644685,-82.25627,34.874428
1811194194,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",1811194194,,795906,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,6/29/07,2/8/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS","SOUTH CAROLINA CVS PHARMACY, L.L.C.",,,,,,,,,,,,,,US,United States,LOCATION,DOM,101 FETLOCK DRIVE,,MYRTLE BEACH,SC,29588,843-236-6300,401-770-7108,45051060101,+33.7554846,-079.0416290,-79.02538,33.732277
1811204696,WALGREEN CO,1811204696,,71578D,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,9/1/10,12/13/17,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T,MR.,,,,,,,,,,US,United States,LOCATION,DOM,1925 ASHLEY RIVER RD,,CHARLESTON,SC,294074712,843-405-1500,,45019002613,+32.8200495,-080.0433739,-80.02549,32.809128
1811248412,"GENOA HEALTHCARE, LLC",1811248412,,715708,ENG,Y,Y,N,N,Y,Y,Y,Y,www.genoa-qol.com,NO,9/24/12,4/27/21,A,,NATASHA,HENNESSY,612-722-4249,CHIEF PHARMACY OFFICER,"GENOA HEALTHCARE, LLC",,,,,,4/27/21,,,,,,,,US,United States,LOCATION,DOM,4 HARBISON WAY,,COLUMBIA,SC,292123402,803-731-0203,866-935-3629,45063021111,+34.0661938,-081.1554643,-81.14625,34.073273
1811476005,REGENESIS ORGANIZATION COMMUNITY HEALTH CENTER,1811476005,,718117,Spanish,Y,N,N,N,N,Y,Y,Y,https://www.myrhc.org/pharmacy,NO,8/9/18,7/1/20,A,,MARLON,HUNTER,864-582-2817,CEO,REGENESIS ORGANIZATION COMMUNITY HEALTH CENTER,,,,,,7/1/20,,,,,,,,US,United States,LOCATION,DOM,1341 N LIMESTONE ST,,GAFFNEY,SC,293404733,864-514-1001,864-435-9720,45021970302,+35.0992561,-081.6011090,-81.638626,35.085876
1811902901,WALGREEN CO,1811902901,,715813,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,7/29/06,10/11/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T.,MR.,,,,,,,,,,US,United States,LOCATION,DOM,1290 CHESTNUT ST,,ORANGEBURG,SC,291153567,803-531-6115,,45075011000,+33.5254269,-080.8599676,-80.85933,33.51237
1811902984,WALGREEN CO,1811902984,,715788,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,7/29/06,8/25/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T.,MR.,,,,,,,,,,US,United States,LOCATION,DOM,8395 DORCHESTER RD,,NORTH CHARLESTON,SC,294182916,843-207-1578,843-207-9528,45035010818,+32.9256789,-080.1018839,-80.107709,32.91475682
1811914070,WAL-MART STORES EAST LP,1811914070,,744782,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,7/16/06,2/16/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,14055 E WADE HAMPTON BLVD,,GREER,SC,296511500,864-877-2296,,45083023302,+34.9348111,-082.2098924,-82.20834,34.947292
1811915614,WAL-MART STORES EAST LP,1811915614,,722067,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,7/18/06,2/17/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,805 HWY 9 BYPASS WEST,,LANCASTER,SC,29720,803-286-5424,,45057010900,+34.7385541,-080.7834700,-80.7847582,34.7342509
1811937253,PUBLIX SUPER MARKETS INC,1811937253,,779165,ENG,Y,N,Y,N,Y,Y,Y,Y,www.publix.com/Pharmacy,NO,6/7/06,11/18/19,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,PUBLIX SUPER MARKETS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,111 W BUTLER RD,,MAULDIN,SC,296622534,864-987-1607,864-987-9513,45045002904,+34.7790647,-082.3298211,-82.31020988,34.77876041
1821003914,WALGREEN CO,1821003914,,715796,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,7/29/06,8/26/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T.,MR.,,,,,,,,,,US,United States,LOCATION,DOM,101 W WADE HAMPTON BLVD,,GREER,SC,296501651,864-968-1949,,45045002504,+34.9441768,-082.2341056,-82.224976,34.94817
1821015082,WAL-MART STORES EAST LP,1821015082,,727492,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,7/16/06,2/20/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,809 ENTERPRISE RD,,DILLON,SC,29536,843-841-2228,,45033970300,+34.4536751,-079.4414521,-79.37618,34.434826
1821038266,PUBLIX SUPER MARKETS INC,1821038266,,761274,ENG,Y,N,Y,N,Y,Y,Y,Y,www.publix.com/Pharmacy,NO,6/7/06,11/18/19,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,PUBLIX SUPER MARKETS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,4840 FOREST DR STE 10,,COLUMBIA,SC,292064810,803-790-4929,803-790-4933,45079011301,+34.0374796,-080.9464728,-80.96405093,34.01914859
1821109901,"MAXWELL & HALFORD DRUG, INC.",1821109901,,768721,ENG,Y,N,N,N,N,Y,Y,Y,,NO,8/31/06,3/21/14,A,,THOMAS,STONE,803-275-2021,PHARMACIST/PARTNER,"MAXWELL & HALFORD DRUG, INC.",,,EDWARD,MR.,,,,,,,,,,US,United States,LOCATION,DOM,432 CALHOUN ST,,JOHNSTON,SC,298321317,803-275-2021,,45037970300,+33.7963576,-081.7706297,-81.801575,33.831352
1821117375,"TLC MEDICAL CENTRE, INC.",1821117375,,770245,ENG,Y,Y,Y,Y,Y,Y,Y,Y,https://www.zoomingrx.com,NO,3/28/07,10/30/09,A,,RICHARD,HEATON,803-648-7800,AGENT,"TLC MEDICAL CENTRE, INC.",,,DAVID,,,,,,,,,,,US,United States,LOCATION,DOM,190 CREPE MYRTLE DR,,AIKEN,SC,298037543,803-648-7800,803-648-7277,45003021201,+33.5235450,-081.7639732,-81.73598,33.513855
1821186461,BLACKVILLE HEALTH INVESTORS,1821186461,,714328,ENG,Y,Y,Y,Y,Y,Y,Y,Y,http://danielspharmacy.biz/,NO,10/10/06,1/30/13,A,BS PHARMACY,KYLE,MCHUGH,803-284-3372,PRES,BLACKVILLE HEALTH INVESTORS,,,F,MR.,,,,,,,,,,US,United States,LOCATION,DOM,19354 SOLOMON BLATT AVE N,,BLACKVILLE,SC,298172304,803-284-3372,803-284-3372,45011970200,+33.3685118,-081.2762976,-81.27078,33.354595
1821191511,SOUTH CAROLINA CVS PHARMACY LLC,1821191511,,740740,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,1/31/21,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,1/28/21,,,,,,,,US,United States,LOCATION,DOM,1200 E BUTLER RD,,GREENVILLE,SC,296075910,864-297-2501,864-284-6346,45045002812,+34.8035511,-082.2698565,-82.273895,34.81496
1821191792,"HARRIS TEETER, LLC",1821191792,,715173,ENG,Y,N,N,N,Y,N,Y,Y,www.harristeeter.com/pharmacy-services,NO,9/6/06,10/8/14,A,,ROSE,WARD,704-844-6524,"MANAGER, PHARMACY ADMIN/AR","HARRIS TEETER, LLC",,,,,,,,,,,,,,US,United States,LOCATION,DOM,1750 HWY. #160 W,,FORT MILL,SC,29708,803-396-0450,704-844-6556,45091061005,+35.0499459,-080.9660887,-80.966787,35.029756
1821238551,MEDICAL UNIVERSITY HOSPITAL AUTHORITY,1821238551,,797506,ENG,Y,N,Y,N,Y,Y,Y,Y,www.muschealth.org/pharmacy/index.html,NO,2/20/09,12/18/16,A,"PHARMD, MBA",HEATHER,EASTERLING,843-792-5691,ADMINISTRATOR,MEDICAL UNIVERSITY HOSPITAL AUTHORITY,,,,,,,,,,,,,,US,United States,LOCATION,DOM,25 COURTENAY DR,RM M104,CHARLESTON,SC,294258911,843-876-0199,843-876-4583,45019000600,+32.7850610,-079.9510689,-79.95042,32.782314
1821307356,RHSC LLC,1821307356,,711162,ENG,N,N,N,N,N,Y,Y,Y,www.carolinapharmacysc.com,NO,10/1/10,1/25/19,A,,VIC,PATEL,803-804-4735,"OWNER, AO",RHSC LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,725 CHERRY RD STE 103,,ROCK HILL,SC,297323143,803-327-1640,803-327-1641,45091060700,+34.9606397,-081.0380086,-81.02840766,34.94613964
1821355611,SAMS EAST INC,1821355611,,713933,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.sAsclub.com/sAs/,YES,4/18/12,9/5/13,A,,LAURA,LEVINE,479-204-8550,MGR OF GOVERNMENT CONTRACTING,SAMS EAST INC,<UNAVAIL>,WAL-MART STORES INC,,,,,,,,,,,,US,United States,LOCATION,DOM,3812 LIBERTY HWY STE 6,,ANDERSON,SC,296211344,864-226-7729,,45007011100,+34.5562299,-082.7000331,-82.68253,34.556488
1821493693,PUBLIX SUPER MARKETS INC,1821493693,,715487,ENG,Y,N,Y,N,Y,Y,Y,Y,www.publix.com/Pharmacy,NO,10/23/14,11/18/19,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,PUBLIX SUPER MARKETS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1576 HIGHWAY 17 N,,NORTH MYRTLE BEACH,SC,295822552,843-272-0059,843-491-6911,45051040300,+33.8340470,-078.6677196,-78.65805521,33.84375284
1821513235,HARRIS TEETER LLC,1821513235,,717608,ENG,Y,N,Y,Y,Y,Y,Y,Y,www.harristeeter.com/pharmacy-services,NO,8/7/17,4/19/18,A,,ALLISON,BREDESTEGE,513-762-1019,MANAGER OF PHARMACY LICENSING,HARRIS TEETER LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1812 SAM RITTENBERG BLVD STE 2,,CHARLESTON,SC,294074868,704-844-4147,,45019002701,+32.7976991,-080.0287926,-80.01916681,32.80307998
