contaminant_name,media,site_name,epa_id,city,county,state,zip_code,site_location,latitude,longitude,region,npl_status,superfund_alternative_agreement,federal_facility,operable_unit_number,sequence_id,decision_document_type,actual_completion_date,fiscal_year,geoid,tract_latitude,tract_longitude,lat,lon
GAMMA-HEXACHLOROCYCLOHEXANE (LINDANE),Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,24,167,Record of Decision,3/29/05,2005,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
HEPTACHLOR EPOXIDE,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,24,167,Record of Decision,3/29/05,2005,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
"P,P'-DDD",Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,24,167,Record of Decision,3/29/05,2005,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
"P,P'-DDE",Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,24,167,Record of Decision,3/29/05,2005,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
"P,P'-DDT",Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,24,167,Record of Decision,3/29/05,2005,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
POLYCHLORINATED BIPHENYLS (PCBs),Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,24,167,Record of Decision,3/29/05,2005,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
TETRACHLOROETHENE,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,24,167,Record of Decision,3/29/05,2005,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
TETRACHLOROETHENE,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,24,167,Record of Decision,3/29/05,2005,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
TRICHLOROETHENE,Groundwater,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,24,167,Record of Decision,3/29/05,2005,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
ANTIMONY,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,78,168,Record of Decision,5/25/11,2011,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
BENZO(B)FLUORANTHENE,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,78,168,Record of Decision,5/25/11,2011,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
BENZO(K)FLUORANTHENE,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,78,168,Record of Decision,5/25/11,2011,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
BENZO[A]ANTHRACENE,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,78,168,Record of Decision,5/25/11,2011,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
BENZO[A]PYRENE,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,78,168,Record of Decision,5/25/11,2011,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
"DIBENZO(A,H)ANTHRACENE",Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,78,168,Record of Decision,5/25/11,2011,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
"INDENO(1,2,3-CD)PYRENE",Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,78,168,Record of Decision,5/25/11,2011,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
TETRACHLOROETHENE,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,19,169,Record of Decision,4/9/07,2007,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
TRICHLOROETHENE,Soil,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,19,169,Record of Decision,4/9/07,2007,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
TRITIUM,Solid Waste,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,86,174,Record of Decision,1/7/10,2010,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
AMERICIUM,Buildings/Structures,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,48,176,Record of Decision,3/14/13,2013,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
CESIUM-137,Buildings/Structures,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,48,176,Record of Decision,3/14/13,2013,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
PLUTONIUM-239,Buildings/Structures,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,48,176,Record of Decision,3/14/13,2013,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
PLUTONIUM-241,Buildings/Structures,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,48,176,Record of Decision,3/14/13,2013,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
POLYCHLORINATED BIPHENYLS (PCBs),Buildings/Structures,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,48,176,Record of Decision,3/14/13,2013,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
STRONTIUM-90,Buildings/Structures,SAVANNAH RIVER SITE (USDOE),SC1890008989,JACKSON,AIKEN,SC,29802,SC-1 and Green Pond Road,33.348889,-81.737781,4,Currently on the Final NPL,N,Y,48,176,Record of Decision,3/14/13,2013,45003021300,+33.5673561,-081.7526423,-81.721952,33.5598586
"1,1,1-TRICHLOROETHANE",Groundwater,SCRDI BLUFF ROAD,SCD000622787,COLUMBIA,RICHLAND,SC,29209,321 Bluff Road S,33.885419,-80.90875,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/12/90,1990,45079003100,+34.0078902,-081.0307786,-81.0343313,34.0007493
"1,1,1-TRICHLOROETHANE",Soil,SCRDI BLUFF ROAD,SCD000622787,COLUMBIA,RICHLAND,SC,29209,321 Bluff Road S,33.885419,-80.90875,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/12/90,1990,45079003100,+34.0078902,-081.0307786,-81.0343313,34.0007493
"1,1,2,2-TETRACHLOROETHANE",Groundwater,SCRDI BLUFF ROAD,SCD000622787,COLUMBIA,RICHLAND,SC,29209,321 Bluff Road S,33.885419,-80.90875,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/12/90,1990,45079003100,+34.0078902,-081.0307786,-81.0343313,34.0007493
"1,1,2,2-TETRACHLOROETHANE",Soil,SCRDI BLUFF ROAD,SCD000622787,COLUMBIA,RICHLAND,SC,29209,321 Bluff Road S,33.885419,-80.90875,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/12/90,1990,45079003100,+34.0078902,-081.0307786,-81.0343313,34.0007493
"1,1,2-TRICHLOROETHANE",Groundwater,SCRDI BLUFF ROAD,SCD000622787,COLUMBIA,RICHLAND,SC,29209,321 Bluff Road S,33.885419,-80.90875,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/12/90,1990,45079003100,+34.0078902,-081.0307786,-81.0343313,34.0007493
"1,1,2-TRICHLOROETHANE",Soil,SCRDI BLUFF ROAD,SCD000622787,COLUMBIA,RICHLAND,SC,29209,321 Bluff Road S,33.885419,-80.90875,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/12/90,1990,45079003100,+34.0078902,-081.0307786,-81.0343313,34.0007493
"1,1-DICHLOROETHANE",Groundwater,SCRDI BLUFF ROAD,SCD000622787,COLUMBIA,RICHLAND,SC,29209,321 Bluff Road S,33.885419,-80.90875,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/12/90,1990,45079003100,+34.0078902,-081.0307786,-81.0343313,34.0007493
"1,1-DICHLOROETHANE",Soil,SCRDI BLUFF ROAD,SCD000622787,COLUMBIA,RICHLAND,SC,29209,321 Bluff Road S,33.885419,-80.90875,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/12/90,1990,45079003100,+34.0078902,-081.0307786,-81.0343313,34.0007493
"1,1-DICHLOROETHENE",Groundwater,SCRDI BLUFF ROAD,SCD000622787,COLUMBIA,RICHLAND,SC,29209,321 Bluff Road S,33.885419,-80.90875,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/12/90,1990,45079003100,+34.0078902,-081.0307786,-81.0343313,34.0007493
"1,1-DICHLOROETHENE",Soil,SCRDI BLUFF ROAD,SCD000622787,COLUMBIA,RICHLAND,SC,29209,321 Bluff Road S,33.885419,-80.90875,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/12/90,1990,45079003100,+34.0078902,-081.0307786,-81.0343313,34.0007493
"1,2-DICHLOROETHANE",Groundwater,SCRDI BLUFF ROAD,SCD000622787,COLUMBIA,RICHLAND,SC,29209,321 Bluff Road S,33.885419,-80.90875,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/12/90,1990,45079003100,+34.0078902,-081.0307786,-81.0343313,34.0007493
"1,2-DICHLOROETHANE",Soil,SCRDI BLUFF ROAD,SCD000622787,COLUMBIA,RICHLAND,SC,29209,321 Bluff Road S,33.885419,-80.90875,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/12/90,1990,45079003100,+34.0078902,-081.0307786,-81.0343313,34.0007493
"1,2-DICHLOROETHENE (CIS AND TRANS MIXTURE)",Groundwater,SCRDI BLUFF ROAD,SCD000622787,COLUMBIA,RICHLAND,SC,29209,321 Bluff Road S,33.885419,-80.90875,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/12/90,1990,45079003100,+34.0078902,-081.0307786,-81.0343313,34.0007493
"1,2-DICHLOROPROPANE",Groundwater,SCRDI BLUFF ROAD,SCD000622787,COLUMBIA,RICHLAND,SC,29209,321 Bluff Road S,33.885419,-80.90875,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/12/90,1990,45079003100,+34.0078902,-081.0307786,-81.0343313,34.0007493
2-BUTANONE (METHYL ETHYL KETONE),Groundwater,SCRDI BLUFF ROAD,SCD000622787,COLUMBIA,RICHLAND,SC,29209,321 Bluff Road S,33.885419,-80.90875,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/12/90,1990,45079003100,+34.0078902,-081.0307786,-81.0343313,34.0007493
2-BUTANONE (METHYL ETHYL KETONE),Soil,SCRDI BLUFF ROAD,SCD000622787,COLUMBIA,RICHLAND,SC,29209,321 Bluff Road S,33.885419,-80.90875,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/12/90,1990,45079003100,+34.0078902,-081.0307786,-81.0343313,34.0007493
2-CHLOROPHENOL,Soil,SCRDI BLUFF ROAD,SCD000622787,COLUMBIA,RICHLAND,SC,29209,321 Bluff Road S,33.885419,-80.90875,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/12/90,1990,45079003100,+34.0078902,-081.0307786,-81.0343313,34.0007493
ACETONE,Groundwater,SCRDI BLUFF ROAD,SCD000622787,COLUMBIA,RICHLAND,SC,29209,321 Bluff Road S,33.885419,-80.90875,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/12/90,1990,45079003100,+34.0078902,-081.0307786,-81.0343313,34.0007493
ACETONE,Soil,SCRDI BLUFF ROAD,SCD000622787,COLUMBIA,RICHLAND,SC,29209,321 Bluff Road S,33.885419,-80.90875,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/12/90,1990,45079003100,+34.0078902,-081.0307786,-81.0343313,34.0007493
BENZENE,Groundwater,SCRDI BLUFF ROAD,SCD000622787,COLUMBIA,RICHLAND,SC,29209,321 Bluff Road S,33.885419,-80.90875,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/12/90,1990,45079003100,+34.0078902,-081.0307786,-81.0343313,34.0007493
BENZENE,Soil,SCRDI BLUFF ROAD,SCD000622787,COLUMBIA,RICHLAND,SC,29209,321 Bluff Road S,33.885419,-80.90875,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/12/90,1990,45079003100,+34.0078902,-081.0307786,-81.0343313,34.0007493
CARBON TETRACHLORIDE,Groundwater,SCRDI BLUFF ROAD,SCD000622787,COLUMBIA,RICHLAND,SC,29209,321 Bluff Road S,33.885419,-80.90875,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/12/90,1990,45079003100,+34.0078902,-081.0307786,-81.0343313,34.0007493
CARBON TETRACHLORIDE,Soil,SCRDI BLUFF ROAD,SCD000622787,COLUMBIA,RICHLAND,SC,29209,321 Bluff Road S,33.885419,-80.90875,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/12/90,1990,45079003100,+34.0078902,-081.0307786,-81.0343313,34.0007493
CHLOROBENZENE,Soil,SCRDI BLUFF ROAD,SCD000622787,COLUMBIA,RICHLAND,SC,29209,321 Bluff Road S,33.885419,-80.90875,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/12/90,1990,45079003100,+34.0078902,-081.0307786,-81.0343313,34.0007493
CHLOROETHENE (VINYL CHLORIDE),Soil,SCRDI BLUFF ROAD,SCD000622787,COLUMBIA,RICHLAND,SC,29209,321 Bluff Road S,33.885419,-80.90875,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/12/90,1990,45079003100,+34.0078902,-081.0307786,-81.0343313,34.0007493
CHLOROFORM,Groundwater,SCRDI BLUFF ROAD,SCD000622787,COLUMBIA,RICHLAND,SC,29209,321 Bluff Road S,33.885419,-80.90875,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/12/90,1990,45079003100,+34.0078902,-081.0307786,-81.0343313,34.0007493
CHLOROFORM,Soil,SCRDI BLUFF ROAD,SCD000622787,COLUMBIA,RICHLAND,SC,29209,321 Bluff Road S,33.885419,-80.90875,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/12/90,1990,45079003100,+34.0078902,-081.0307786,-81.0343313,34.0007493
DICHLOROMETHANE (METHYLENE CHLORIDE),Groundwater,SCRDI BLUFF ROAD,SCD000622787,COLUMBIA,RICHLAND,SC,29209,321 Bluff Road S,33.885419,-80.90875,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/12/90,1990,45079003100,+34.0078902,-081.0307786,-81.0343313,34.0007493
DICHLOROMETHANE (METHYLENE CHLORIDE),Soil,SCRDI BLUFF ROAD,SCD000622787,COLUMBIA,RICHLAND,SC,29209,321 Bluff Road S,33.885419,-80.90875,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/12/90,1990,45079003100,+34.0078902,-081.0307786,-81.0343313,34.0007493
ETHYLBENZENE,Groundwater,SCRDI BLUFF ROAD,SCD000622787,COLUMBIA,RICHLAND,SC,29209,321 Bluff Road S,33.885419,-80.90875,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/12/90,1990,45079003100,+34.0078902,-081.0307786,-81.0343313,34.0007493
PHENOL,Soil,SCRDI BLUFF ROAD,SCD000622787,COLUMBIA,RICHLAND,SC,29209,321 Bluff Road S,33.885419,-80.90875,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/12/90,1990,45079003100,+34.0078902,-081.0307786,-81.0343313,34.0007493
TETRACHLOROETHENE,Groundwater,SCRDI BLUFF ROAD,SCD000622787,COLUMBIA,RICHLAND,SC,29209,321 Bluff Road S,33.885419,-80.90875,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/12/90,1990,45079003100,+34.0078902,-081.0307786,-81.0343313,34.0007493
TETRACHLOROETHENE,Soil,SCRDI BLUFF ROAD,SCD000622787,COLUMBIA,RICHLAND,SC,29209,321 Bluff Road S,33.885419,-80.90875,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/12/90,1990,45079003100,+34.0078902,-081.0307786,-81.0343313,34.0007493
TOLUENE,Soil,SCRDI BLUFF ROAD,SCD000622787,COLUMBIA,RICHLAND,SC,29209,321 Bluff Road S,33.885419,-80.90875,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/12/90,1990,45079003100,+34.0078902,-081.0307786,-81.0343313,34.0007493
TRICHLOROETHENE,Groundwater,SCRDI BLUFF ROAD,SCD000622787,COLUMBIA,RICHLAND,SC,29209,321 Bluff Road S,33.885419,-80.90875,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/12/90,1990,45079003100,+34.0078902,-081.0307786,-81.0343313,34.0007493
TRICHLOROETHENE,Soil,SCRDI BLUFF ROAD,SCD000622787,COLUMBIA,RICHLAND,SC,29209,321 Bluff Road S,33.885419,-80.90875,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/12/90,1990,45079003100,+34.0078902,-081.0307786,-81.0343313,34.0007493
"1,1-DICHLOROETHENE",Groundwater,SCRDI DIXIANA,SCD980711394,WEST COLUMBIA,LEXINGTON,SC,29172,124 Ballard Ct,33.90445,-81.063889,4,Currently on the Final NPL,N,N,1,1,Explanation of Significant Differences,9/22/10,2010,45063020202,+33.9592231,-081.0781384,-81.0739827,33.9657091
TETRACHLOROETHENE,Groundwater,SCRDI DIXIANA,SCD980711394,WEST COLUMBIA,LEXINGTON,SC,29172,124 Ballard Ct,33.90445,-81.063889,4,Currently on the Final NPL,N,N,1,1,Explanation of Significant Differences,9/22/10,2010,45063020202,+33.9592231,-081.0781384,-81.0739827,33.9657091
"1,1,1-TRICHLOROETHANE",Groundwater,SCRDI DIXIANA,SCD980711394,WEST COLUMBIA,LEXINGTON,SC,29172,124 Ballard Ct,33.90445,-81.063889,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/26/86,1986,45063020202,+33.9592231,-081.0781384,-81.0739827,33.9657091
"1,1,2,2-TETRACHLOROETHANE",Groundwater,SCRDI DIXIANA,SCD980711394,WEST COLUMBIA,LEXINGTON,SC,29172,124 Ballard Ct,33.90445,-81.063889,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/26/86,1986,45063020202,+33.9592231,-081.0781384,-81.0739827,33.9657091
"1,1,2-TRICHLOROETHANE",Groundwater,SCRDI DIXIANA,SCD980711394,WEST COLUMBIA,LEXINGTON,SC,29172,124 Ballard Ct,33.90445,-81.063889,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/26/86,1986,45063020202,+33.9592231,-081.0781384,-81.0739827,33.9657091
"1,1-DICHLOROETHENE",Groundwater,SCRDI DIXIANA,SCD980711394,WEST COLUMBIA,LEXINGTON,SC,29172,124 Ballard Ct,33.90445,-81.063889,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/26/86,1986,45063020202,+33.9592231,-081.0781384,-81.0739827,33.9657091
"1,2-DICHLOROETHENE (CIS AND TRANS MIXTURE)",Groundwater,SCRDI DIXIANA,SCD980711394,WEST COLUMBIA,LEXINGTON,SC,29172,124 Ballard Ct,33.90445,-81.063889,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/26/86,1986,45063020202,+33.9592231,-081.0781384,-81.0739827,33.9657091
"1,2-DIHYDROACENAPHTHYLENE",Groundwater,SCRDI DIXIANA,SCD980711394,WEST COLUMBIA,LEXINGTON,SC,29172,124 Ballard Ct,33.90445,-81.063889,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/26/86,1986,45063020202,+33.9592231,-081.0781384,-81.0739827,33.9657091
2-BUTANONE (METHYL ETHYL KETONE),Groundwater,SCRDI DIXIANA,SCD980711394,WEST COLUMBIA,LEXINGTON,SC,29172,124 Ballard Ct,33.90445,-81.063889,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/26/86,1986,45063020202,+33.9592231,-081.0781384,-81.0739827,33.9657091
ACETONE,Groundwater,SCRDI DIXIANA,SCD980711394,WEST COLUMBIA,LEXINGTON,SC,29172,124 Ballard Ct,33.90445,-81.063889,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/26/86,1986,45063020202,+33.9592231,-081.0781384,-81.0739827,33.9657091
ARSENIC,Groundwater,SCRDI DIXIANA,SCD980711394,WEST COLUMBIA,LEXINGTON,SC,29172,124 Ballard Ct,33.90445,-81.063889,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/26/86,1986,45063020202,+33.9592231,-081.0781384,-81.0739827,33.9657091
BENZENE,Groundwater,SCRDI DIXIANA,SCD980711394,WEST COLUMBIA,LEXINGTON,SC,29172,124 Ballard Ct,33.90445,-81.063889,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/26/86,1986,45063020202,+33.9592231,-081.0781384,-81.0739827,33.9657091
BENZO[A]PYRENE,Groundwater,SCRDI DIXIANA,SCD980711394,WEST COLUMBIA,LEXINGTON,SC,29172,124 Ballard Ct,33.90445,-81.063889,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/26/86,1986,45063020202,+33.9592231,-081.0781384,-81.0739827,33.9657091
BIS(2-CHLOROETHYL)ETHER,Groundwater,SCRDI DIXIANA,SCD980711394,WEST COLUMBIA,LEXINGTON,SC,29172,124 Ballard Ct,33.90445,-81.063889,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/26/86,1986,45063020202,+33.9592231,-081.0781384,-81.0739827,33.9657091
CADMIUM,Groundwater,SCRDI DIXIANA,SCD980711394,WEST COLUMBIA,LEXINGTON,SC,29172,124 Ballard Ct,33.90445,-81.063889,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/26/86,1986,45063020202,+33.9592231,-081.0781384,-81.0739827,33.9657091
CARBON TETRACHLORIDE,Groundwater,SCRDI DIXIANA,SCD980711394,WEST COLUMBIA,LEXINGTON,SC,29172,124 Ballard Ct,33.90445,-81.063889,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/26/86,1986,45063020202,+33.9592231,-081.0781384,-81.0739827,33.9657091
CHLOROFORM,Groundwater,SCRDI DIXIANA,SCD980711394,WEST COLUMBIA,LEXINGTON,SC,29172,124 Ballard Ct,33.90445,-81.063889,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/26/86,1986,45063020202,+33.9592231,-081.0781384,-81.0739827,33.9657091
CHROMIUM,Groundwater,SCRDI DIXIANA,SCD980711394,WEST COLUMBIA,LEXINGTON,SC,29172,124 Ballard Ct,33.90445,-81.063889,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/26/86,1986,45063020202,+33.9592231,-081.0781384,-81.0739827,33.9657091
DICHLOROMETHANE (METHYLENE CHLORIDE),Groundwater,SCRDI DIXIANA,SCD980711394,WEST COLUMBIA,LEXINGTON,SC,29172,124 Ballard Ct,33.90445,-81.063889,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/26/86,1986,45063020202,+33.9592231,-081.0781384,-81.0739827,33.9657091
DIETHYL PHTHALATE,Groundwater,SCRDI DIXIANA,SCD980711394,WEST COLUMBIA,LEXINGTON,SC,29172,124 Ballard Ct,33.90445,-81.063889,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/26/86,1986,45063020202,+33.9592231,-081.0781384,-81.0739827,33.9657091
"N,N-DIPHENYLNITROUS AMIDE",Groundwater,SCRDI DIXIANA,SCD980711394,WEST COLUMBIA,LEXINGTON,SC,29172,124 Ballard Ct,33.90445,-81.063889,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/26/86,1986,45063020202,+33.9592231,-081.0781384,-81.0739827,33.9657091
PENTACHLOROETHANE,Groundwater,SCRDI DIXIANA,SCD980711394,WEST COLUMBIA,LEXINGTON,SC,29172,124 Ballard Ct,33.90445,-81.063889,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/26/86,1986,45063020202,+33.9592231,-081.0781384,-81.0739827,33.9657091
