OBJECTID,Permit Type,Name of Facility,Location Street,Location City,Location State,ZIP Code,Facility #,Facility Email,Admin Name & Phone,Facility Cont. Email,License / Expires,County / Ownership Type,Mailing Address,Mailing City,Mailing State,Mailing ZIP,Licensee,Licensee Business Phone,CMS Certification,County,Evacuation_Zone,X,Y,Licensee County,x,y
1830,HLINHOMECARE,UPSTATE HOME CARE SOLUTIONS,113 W ANTRIM DR,GREENVILLE,SC,29607,864-527-0455,JAMES@UPSTATEHOMECARESC.COM, PH#: ,,IHCP-0109 / 04/30/2022,Greenville / Limited Liability,113 W ANTRIM DR,GREENVILLE,SC,29607,UPSTATE HOME HEALTH CARE SOLUTIONS LLC,864-527-0455,,Greenville,,-82.30227752,34.82185679,Greenville,380904.4521,3854060.892
5806,HLINHOMECARE,UPSTATE HOME CARE SOLUTIONS - SPARTANBURG,1865 E MAIN ST,DUNCAN,SC,29334-8723,864-527-0455,JAMES@UPSTATEHOMECARESC.COM, PH#: ,,IHCP-0840 / 03/31/2022,Spartanburg / Limited Liability,113 W ANTRIM DR,GREENVILLE,SC,29607,UPSTATE HOME HEALTH CARE SOLUTIONS LLC,864-527-0455,,Spartanburg,,-82.083576,34.894716,Greenville,400993.4191,3861903.191
7526,HLINHOMECARE,UPSTATE LIVING WATER,50 PARKINS MLL RD UNIT A,GREENVILLE,SC,29607,864-569-5977,KEITH@UPSTATELIVINGWATER.COM, PH#: ,,IHCP-0754 / 10/31/2021,Greenville / Limited Liability,340 BLAKELY AVE,PIEDMONT,SC,29673,UPSTATE LIVING WATER LLC,864-569-5977,,Greenville,,-82.356807,34.837635,Greenville,375941.1079,3855876.821
6723,HLRESIDENTIALCARE,UPSTATE RESIDENTIAL CARE,1302 S MCDUFFIE ST,ANDERSON,SC,29624-2745,864-225-6901,HORACEALEXANDER@MYLASOUNDS.COM, PH#: ,,CRC-0233 / 08/31/2021,Anderson / Sole Proprietorship,1302 S MCDUFFIE ST,ANDERSON,SC,29624-0036,"HORACE, J ALEXANDER",864-401-6336,,Anderson,,-82.64661589,34.49325914,Anderson,348815.6253,3818080.246
494,HLAMBULATORYSURGERY,UPSTATE SURGERY CENTER,10 ENTERPRISE BLVD STE 109,GREENVILLE,SC,29615-3534,864-458-7141,GEOFFREY_HIBBERT@BSHSI.ORG,"OTTERSTEIN, ROBIN MOSES PH#: 864-675-4509; SOSNOWSKI, VALERIE PH#: 864-458-7141",ROBIN_MOSESOTTERSTEIN@BSHSI.ORG,ASF-0050 / 09/30/2021,Greenville / Ltd. Liability,10 ENTERPRISE BLVD STE 109,GREENVILLE,SC,29615-3534,UPSTATE SURGERY CENTER LLC,864-458-7141,,Greenville,,-82.32709032,34.85689695,Greenville,378686.567,3857976.714
1637,HLADULTDAYCARE,UPTOWN SENIOR,615 S MAIN ST,GREENWOOD,SC,29646,864-377-8042,ANDREW.MARTIN@ELITEHOMECARESC.COM, PH#: ,,ADC-0307 / 01/31/2022,Greenwood / Limited Liability Company (multiple member),615 S MAIN ST,GREENWOOD,SC,29646,UPTOWN SENIOR LLC,864-377-8042,,Greenwood,,-82.15893115,34.18701678,Greenwood,393207.6277,3783499.27
6711,HLRENALDIALYSIS,US RENAL CARE BARNWELL DIALYSIS,10708 MARLBORO AVE,BARNWELL,SC,29812-6376,803-541-7225,LEGAL@USRENALCARE.COM,"BECKER, VICKIE PH#: 214-736-2700; THOMAS, WANDA C. PH#: 803-541-7225",,ERD-0179 / 11/30/2021,Barnwell / Limited Liability,PO BOX 251549,PLANO,TX,75093-1500,DCA OF BARNWELL LLC,803-541-7225,422615,Barnwell,,-81.35381714,33.25746528,Barnwell,467044.1239,3679885.963
61,HLRENALDIALYSIS,US RENAL CARE EASLEY DIALYSIS,125 WHITMIRE RD,EASLEY,SC,29640-1426,864-855-6206,LEGAL@USRENALCARE.COM,"PARSON, BRITTANY PH#: ",,ERD-0170 / 09/30/2021,Pickens / Limited Liability,PO BOX 251549,PLANO,TX,75025-1500,DIALYSIS NEWCO LLC,214-736-2700,422541,Pickens,,-82.61044779,34.83907254,Out of State,352750.0497,3856379.448
1478,HLRENALDIALYSIS,US RENAL CARE EASLEY HOME THERAPIES,121 COMMERCE BLVD,EASLEY,SC,29642-1544,864-859-9702,LEGAL@USRENALCARE.COM, PH#: ,,ERD-0210 / 03/31/2022,Pickens / Limited Liability,PO BOX 251549,PLANO,TX,75025-1500,DSI GREENVILLE LLC,864-558-2375,,Pickens,,-82.53259605,34.82563106,Out of State,359846.1865,3854777.119
643,HLRENALDIALYSIS,US RENAL CARE EDGEFIELD DIALYSIS,306 MAIN ST,EDGEFIELD,SC,29824-1326,803-637-3225,LEGAL@USRENALCARE.COM,"CLARKE, SHARON M. PH#: 803-637-3225",SCLARKE@DIALYSISCORPORATION.COM,ERD-0149 / 09/30/2021,Edgefield / Limited Liability,PO BOX 251549,PLANO,TX,75025-1500,DCA OF EDGEFIELD LLC,803-637-3225,422602,Edgefield,,-81.92795113,33.78900055,Edgefield,414092.9827,3739148.084
7087,HLRENALDIALYSIS,US RENAL CARE HOLLY TREE DIALYSIS,1328 HWY 14,SIMPSONVILLE,SC,29681,864-881-4015,LEGAL@USRENALCARE.COM,"ARNOLD, JEAN PH#: 864-376-6564",JEAN.TROTTER@USRENALCARE.COM,ERD-0248 / 08/31/2021,Greenville / Limited Liability,PO BOX 251549,PLANO,TX,75025-1500,USRC MAULDIN LLC,864-881-4015,,Greenville,,-82.25779089,34.78914304,Greenville,384927.597,3850380.959
1454,HLRENALDIALYSIS,US RENAL CARE NORTH AIKEN DIALYSIS,208 UNIVERSITY PKWY STE 208,AIKEN,SC,29801,803-642-2670,LEGAL@USRENALCARE.COM,"REEDY, BONNIE PH#: 803-642-2670",,ERD-0208 / 11/30/2021,Aiken / Ltd. Liability,PO BOX 251549,PLANO,TX,75093-1500,USRC NORTH AIKEN LLC,803-624-2670,,Aiken,,-81.76382101,33.56690974,Aiken,429106.0077,3714398.766
1233,HLRENALDIALYSIS,US RENAL CARE PLEASANTBURG DIALYSIS,110 CHALMERS RD STE C,GREENVILLE,SC,29605-1351,864-299-2365,LEGAL@USRENALCARE.COM,"HILL RN, BETTY PH#: 864-299-2365; HILL, BETTY D. PH#: 864-855-6206",,ERD-0168 / 09/30/2021,Greenville / Limited Liability,PO BOX 251549,PLANO,TX,75025-1500,DIALYSIS NEWCO LLC,214-736-2700,422579,Greenville,,-82.37400978,34.79887385,Out of State,374309.0814,3851599.503
1146,HLRENALDIALYSIS,US RENAL CARE PLEASANTBURG HOME DIALYSIS,110 CHALMERS RD STE D,GREENVILLE,SC,29605-1351,864-558-2375,LEGAL@USRENALCARE.COM,"MCDAVID, CAVETTA PATRICE, RN. PH#: 000-000-0000",,ERD-0194 / 09/30/2021,Greenville / Limited Liability,PO BOX 251549,PLANO,TX,75025-1458,DSI GREENVILLE LLC,864-558-2375,,Greenville,,-82.37400978,34.79887385,Out of State,374309.0814,3851599.503
630,HLRENALDIALYSIS,US RENAL CARE POWDERHORN DIALYSIS,16 POWDERHORN RD,SIMPSONVILLE,SC,29681-3399,864-962-2222,LEGAL@USRENALCARE.COM,"ARMSTRONG, SHAMEKA PH#: 864-962-2222",,ERD-0127 / 09/30/2021,Greenville / Limited Liability,PO BOX 251549,PLANO,TX,75025-1458,DIALYSIS NEWCO LLC,214-736-2700,422584,Greenville,,-82.25072434,34.72142991,Out of State,385480.6711,3842863.425
7045,HLRENALDIALYSIS,US RENAL CARE SOUTH AIKEN DIALYSIS,169 CREPE MYRTLE CT,AIKEN,SC,29803-7543,803-644-8484,LEGAL@USRENALCARE.COM,"JOHNSON, CONSTANCE RENEE PH#: 803-593-8169",LEGAL@USRENALCARE.COM,ERD-0251 / 09/30/2021,Aiken / Limited Liability,PO BOX 251549,PLANO,TX,75025-1500,USRC SOUTH AIKEN LLC,803-644-8484,,Aiken,,-81.73544972,33.51300131,Aiken,431696.9528,3708402.707
2870,HLRENALDIALYSIS,US RENAL CARE TRAVELERS REST DIALYSIS,36 S MAIN ST,TRAVELERS REST,SC,29690,864-660-2050,LEGAL@USRENALCARE.COM,"MEYERS, ROBIN PH#: 828-817-1259",ROBIN.MYERS@USRENALCARE.COM,ERD-0235 / 03/31/2022,Greenville / Limited Liability,PO BOX 251549,PLANO,TX,75025-1500,DSI TRAVELERS REST LLC,864-660-2050,,Greenville,,-82.44136901,34.96657128,Greenville,368414.4217,3870284.624
6259,HLNURSINGCARE,VALLEY FALLS TERRACE,400 LOCUST GROVE RD,SPARTANBURG,SC,29303-4898,864-503-0377,PAT.HARRIS@FUNDLTC.COM, PH#: ,,NCF-0495 / 02/28/2022,Spartanburg / Corporation,400 LOCUST GROVE,SPARTANBURG,SC,29303-4831,SPARTANBURG HEALTH CARE LLC,864-503-0377,425096,Spartanburg,,-81.985383,35.000892,Spartanburg,410081.7083,3873585.546
345,HLRESIDENTIALCARE,VANGUARD RESIDENTIAL SERVICES I,100 E HOSPITAL ST,MANNING,SC,29102-3158,803-435-2330,RWAY@CCDSNB.ORG,"WAY, JAMES RYAN PH#: 803-435-2330",RWAY@CCDSNB.ORG,CRC-1313 / 06/30/2021,Clarendon / Non-Profit Corporation,PO BOX 40,MANNING,SC,29102-0040,VANGUARD RESIDENTIAL SERVICES INC,803-435-2330,,Clarendon,,-80.20808527,33.687763,Clarendon,573399.0019,3727817.998
53,HLRESIDENTIALCARE,VANGUARD RESIDENTIAL SERVICES II,512 S CHURCH ST,MANNING,SC,29102-3122,803-435-2330,RWAY@CCDSNB.ORG, PH#: ,,CRC-1314 / 06/30/2021,Clarendon / Corporation,PO BOX 40,MANNING,SC,29102-0040,VANGUARD RESIDENTIAL SERVICES INC,803-435-2330,,Clarendon,,-80.2090984,33.68669622,Clarendon,573306.0033,3727698.998
2792,HLTATTOOFAC,VANGUARD STUDIO,4365 HWY 24 STE A,ANDERSON,SC,29626,864-993-8924,LISAMARIE8924@GMAIL.COM,"ALEWINE, LISA MARIE PH#: 864-622-8424",LISAMARIE8924@GMAIL.COM,TF-0272 / 06/30/2021,Anderson / Limited Liability,1866 BELL RD,IVA,SC,29655,VANGUARD STUDIOS LLC,864-622-8424,,Anderson,,-82.76022298,34.50922831,Anderson,338414.4486,3820027.014
2826,HLRESIDENTIALCARE,VANWYEVER RESIDENTIAL CARE FACILITY,2009 COSGROVE AVE,NORTH CHARLESTON,SC,29405-5702,843-744-6065,VANWYEVER1@AOL.COM,"LADSON, PAULINE M. PH#: 843-762-6443; LADSON, PAULINE PH#: 843-762-6443",PAULINELADSON@ATT.NET,CRC-0638 / 09/30/2021,Charleston / Sole Proprietorship,PO BOX 71184,NORTH CHARLESTON,SC,29415,AYESHA T WASHINGTON ESQUIRE AS SPECIAL ADMINISTRATOR OF THE ESTATE RHODELLE W FULTON,843-410-5434,,Charleston,B,-79.97574734,32.85725305,Charleston,595837.3112,3635926.972
1358,HLRESIDENTIALCARE,VARNVILLE COMMUNITY RESIDENCE,266 HAMPTON RD,VARNVILLE,SC,29944,803-943-4818,ELISEMAC@HCBDSN.ORG,"MCQUIRE, ELISE S. PH#: 803-943-4818",ELISEMAC@HCBDSN.ORG,CRC-1211 / 05/31/2021,Hampton / ,PO BOX 128,HAMPTON,SC,29924,HAMPTON COUNTY DISABILITIES AND SPECIAL NEEDS BOARD,803-943-4818,,Hampton,,-81.07569045,32.86103551,Hampton,492918.249,3635884.037
7908,HLHOSPICEPROGRAM,VCARE HOSPICE,48 SAINT MARK RD,TAYLORS,SC,29687,864-453-1855,HR@VCAREHC.COM,"JAMES, PAMELA PH#: 864-386-6419",PAMELA@VCAREHC.COM,HPC-0235 / 09/30/2021,Greenville / Limited Liability,,,,,VCARE HOSPICE LLC,864-453-1855,,Greenville,,-82.291643,34.928311,Greenville,382029.3509,3865854.528
8088,HLHEARINGAIDSPEC,VERONICA K WHITE,2138 GOLFVIEW DR,CHARLESTON,SC,29412,843-822-2721,VERONICA@OPTIMALHEARING.COM, PH#: ,,HAS-0517 / 01/30/2022,Charleston / Sole Proprietorship,1525 SAM RITTENBERG BLVD STE 104,CHARLESTON,SC,29407-4139,"WHITE, VERONICA K.",843-821-5733,,Charleston,A,-79.995444,32.758539,Dorchester,594098.3162,3624965.409
812,HLNURSINGCARE,VETERANS VICTORY HOUSE,2461 SIDNEYS RD,WALTERBORO,SC,29488-6783,843-538-3000,TSMELSER@HMRVSI.COM,"SMELSER, THERESA PH#: 843-763-0233",THERESA.SMELSER@HCR-MANORCARE.COM,NCF-0921 / 10/31/2021,Colleton / State,2461 SIDNEYS RD,WALTERBORO,SC,29488-6783,SC DEPARTMENT OF MENTAL HEALTH,803-898-8319,425386,Colleton,,-80.61351918,32.94984028,Richland,536123.9561,3645792.521
7740,HLHOSPITAL,VIBRA HOSPITAL OF CHARLESTON,1200 HOSPITAL DR 3RD FLOOR,MOUNT PLEASANT,SC,29464-3251,843-375-4101,VTZITZIS@VHCHARLESTON.COM, PH#: ,,HTL-0764 / 08/31/2021,Charleston / Limited Liability,1200 HOSPITAL DR 3RD FL,MOUNT PLEASANT,SC,29464-3251,VIBRA HOSPITALOF CHARLESTON LLC,717-591-5700,422005,Charleston,C,-79.857074,32.814169,Out of State,606993.673,3631264.383
7824,HLINHOMECARE,VICTRESS HEALTHCARE STAFFING SOLUTION,298 WISE ST,RIDGELAND,SC,29936,843-592-5088,ADMIN@VICTRESS-HEALTHCARE.SOLUTIONS, PH#: ,,IHCP-1240 / 09/30/2021,Jasper / Limited Liability,,,,,VICTRESS HEALTHCARE STAFFING SOLUTION LLC,,,Jasper,B,-80.979627,32.473621,Jasper,501914.4582,3592935.165
7493,HLINHOMECARE,VIGILANT HOME CARE,600 TOWNE CENTER BLVD STE 102,PINEVILLE,NC,28134,980-819-5003,LGLOVER@VIGILANTSTAFFING.COM, PH#: ,,IHCP-0645 / 08/31/2021,Out of State / Limited Liability,6401 CARMEL RD STE 207,CHARLOTTE,NC,28226,VIGILANT HEALTHCARE STAFFING LLC,980-819-5003,,Out of State,,-80.884127,35.081124,Out of State,510563.2622,3882045.609
665,HLRESIDENTIALCARE,VILLAGE COMMUNITY CARE HOME-UNIT A,1250 SALEM CHURCH RD,ANDERSON,SC,29625-1310,864-225-4336,VILLAGECARE365@GMAIL.COM,"WILLIAMS, PHYLLIS S. PH#: 864-225-4336",VILLAGECARE365@GMAIL.COM,CRC-0563 / 01/31/2022,Anderson / Corporation,PO BOX 5107,ANDERSON,SC,29623-5107,VILLAGE COMMUNITY CARE HOME INC,864-225-4336,,Anderson,,-82.69379512,34.55007547,Anderson,344589.0034,3824452.995
666,HLRESIDENTIALCARE,VILLAGE COMMUNITY CARE HOME-UNIT B,1250 SALEM CHURCH RD,ANDERSON,SC,29625-1310,864-225-4336,VILLAGECARE365@GMAIL.COM,"WILLIAMS, PHYLLIS S. PH#: 864-225-4336",VILLAGECARE365@GMAIL.COM,CRC-0564 / 01/31/2022,Anderson / Corporation,PO BOX 5107,ANDERSON,SC,29623-5107,VILLAGE COMMUNITY CARE HOME INC,864-225-4336,,Anderson,,-82.69379512,34.55007547,Anderson,344589.0034,3824452.995
667,HLRESIDENTIALCARE,VILLAGE COMMUNITY CARE HOME-UNIT C,1250 SALEM CHURCH RD,ANDERSON,SC,29625-1310,864-225-4336,VILLAGECARE365@GMAIL.COM,"WILLIAMS, PHYLLIS S. PH#: 864-225-4336",VILLAGECARE365@GMAIL.COM,CRC-0565 / 01/31/2022,Anderson / Corporation,PO BOX 5107,ANDERSON,SC,29623-5107,VILLAGE COMMUNITY CARE HOME INC,864-225-4336,,Anderson,,-82.69379512,34.55007547,Anderson,344589.0034,3824452.995
676,HLRESIDENTIALCARE,VILLAGE COMMUNITY CARE HOME-UNIT D,1250 SALEM CHURCH RD,ANDERSON,SC,29625-1310,864-225-4336,VILLAGECARE365@GMAIL.COM,"WILLIAMS, PHYLLIS S. PH#: 864-225-4336",VILLAGECARE365@GMAIL.COM,CRC-0566 / 01/31/2022,Anderson / Corporation,PO BOX 5107,ANDERSON,SC,29623-5107,VILLAGE COMMUNITY CARE HOME INC,864-225-4336,,Anderson,,-82.69379512,34.55007547,Anderson,344589.0034,3824452.995
7298,HLRESIDENTIALCARE,VILLAGE COVE ASSISTED LIVING,80 MAIN STREET OFFICE 100,HILTON HEAD ISLAND,SC,29926,843-689-9143,JENNIFER.NAPOLITANO@NAVIONSL.COM,"NAPOLITANO, JENNIFER PH#: 843-689-9143",JNAPOLITANO@BROOKDALE.COM,CRC-2097 / 09/30/2021,Beaufort / ,,,,,NAVION BKE HILTON HEAD VILLAGE LLC,919-371-4233,,Beaufort,A,-80.719276,32.217102,Out of State,526453.3781,3564534.792
2544,HLRESIDENTIALCARE,VILLAGE INN COMMUNITY CARE HOME,112 POWELL ST,GRANITEVILLE,SC,29829-2906,803-663-9495,VILLAGEINNCCH@BELLSOUTH.NET,"AYERS, HAZEL L. PH#: 803-663-9495",VILLAGEINNCCH@BELLSOUTH.NET,CRC-0396 / 04/30/2022,Aiken / Sole Proprietorship,112 POWELL ST,GRANITEVILLE,SC,29829-2906,MICHELE A HERRON,864-506-6001,,Aiken,,-81.81440319,33.5653521,Aiken,424409.7497,3714261.817
7847,HLRESIDENTIALCARE,VINEYARD BLUFFTON,25 CASSIDY DR,BLUFFTON,SC,29910,843-612-0700,KSUITE@VALEOGROUPE.US, PH#: ,,CRC-1988 / 09/30/2021,Beaufort / Limited Liability,1001 MOREHEAD SQUARE DR STE 300,CHARLOTTE,NC,28203,VINEYARD BLUFFTON OPERATIONS LLC,919-909-7663,,Beaufort,A,-80.873571,32.247804,Out of State,511909.7519,3567910.475
6786,HLTATTOOFAC,VISION QUEST BODY ART & GALLERY,2620 MAIN ST,COLUMBIA,SC,29201-1726,803-606-5826,PHIPPS1971@GMAIL.COM,"PHIPPS, MICHAEL STEVEN PH#: 803-606-5826",,TF-0172 / 09/30/2021,Richland / Sole Proprietorship,2620 MAIN ST,COLUMBIA,SC,29203,VISION QUEST BODY ART & GALLERY LLC,803-606-5826,,Richland,,-81.04187879,34.02072707,Lexington,496133.5237,3764454.949
8188,HLINHOMECARE,VISIT BY AN ANGEL HOME CARE,6124 T JAMES AVE,GOOSE CREEK,SC,29945,843-584-3916,VISITBYANGEL@GMAIL.COM, PH#: ,,IHCP-1026 / 06/30/2021,Hampton / Limited Liability,,,,,VISIT BY AN ANGEL LLC,843-584-3916,,Hampton,A,-80.829445,32.686272,Charleston,515988.7753,3616520.793
6959,HLINHOMECARE,VISITING ANGELS,1041 JOHNNIE DODDS BLVD STE 4C,MOUNT PLEASANT,SC,29464-6156,843-884-2828,RDESALLE@VISITINGANGELS.COM,"HICKS, ALEX PH#: 843-884-2828",,IHCP-0629 / 07/31/2021,Charleston / Limited Liability,1041 JOHNNIE DODDS BLVD STE 4C,MOUNT PLEASANT,SC,29464-6156,GENUINE HOME CARE LLC,843-884-2828,,Charleston,C,-79.86378632,32.8105812,Charleston,606369.468,3630859.819
2008,HLINHOMECARE,VISITING ANGELS - UPSTATE SC,238 ADLEY WAY,GREENVILLE,SC,29607-6511,864-244-6300,DANIEL@SCVISITINGANGELS.COM, PH#: ,,IHCP-0289 / 07/31/2021,Greenville / Limited Liability,PO BOX 25304,GREENVILLE,SC,29616-0304,ANGEL HANDS LLC,864-284-6370,,Greenville,,-82.2851826,34.81737372,Greenville,382461.5358,3853543.546
1770,HLINHOMECARE,VISITING ANGELS - YORK & LANCASTER COUNTIES,1615 EBENEZER RD,ROCK HILL,SC,29732-1809,803-610-4200,KALLEN@VISITINGANGELS.COM, PH#: ,,IHCP-0101 / 03/31/2022,York / Limited Liability,1615 EBENEZER RD,ROCK HILL,SC,29732-1809,COMPASSIONATE SENIOR HOME CARE LLC,803-610-4200,,York,,-81.04463792,34.95530568,York,495924.5018,3868087.562
6837,HLINHOMECARE,VISITING ANGELS BLUFFTON,29 PLANTATION PARK DR STE 114,BLUFFTON,SC,29910-9015,843-757-1002,RDESALLE@VISITINGANGELS.COM,"BLAKE, SYLVIA PH#: 843-757-1002; HICKS, ALEX PH#: 843-884-2828",SBLAKE@VISITINGANGELS.COM,IHCP-0103 / 04/30/2022,Beaufort / Limited Liability,29 PLANTATION PARK DR STE 114,BLUFFTON,SC,29910-9015,HHI SENIOR HOME CARE LLC,843-757-1002,,Beaufort,A,-80.86830412,32.27168111,Beaufort,512402.5652,3570557.752
6455,HLINHOMECARE,VISITING ANGELS OF AIKEN,119 DAVIS RD STE 6B,AUGUSTA,GA,30907,706-955-4220,SMCIVER@VISITINGANGELS.COM, PH#: ,,IHCP-0984 / 05/31/2021,Out of State / Limited Liability,,,,,THE HOME CARE GROUP LLC,706-955-4220,,Out of State,,-82.085374,33.511454,Out of State,399195.6722,3708516.346
7915,HLINHOMECARE,VISITING ANGELS OF DORCHESTER COUNTY,211-A STALLSVILLE LOOP RD,SUMMERVILLE,SC,29485-8476,843-285-5155,RCOFFEY@VISITINGANGELS.COM, PH#: ,,IHCP-0464 / 10/31/2021,Dorchester / Limited Liability,801 TRAVELERS BLVD STE A2,SUMMERVILLE,SC,29485-8476,DBRZ LLC,843-285-5155,,Dorchester,E,-80.184291,32.995421,Dorchester,576205.1805,3651074.784
2178,HLINHOMECARE,VISITING ANGELS OF MYRTLE BEACH,2105 CROMLEY CIR STE D,MYRTLE BEACH,SC,29577-3168,843-970-2888,MELANIENAGY@VISITINGANGELS.COM,"NAGY, MELANIE D. PH#: ",,IHCP-0491 / 12/31/2021,Horry / Limited Liability,2105 CROMLEY CIR STE D,MYRTLE BEACH,SC,29577-3168,HOME CARE SERVICES OF MYRTLE BEACH LLC,843-970-2888,,Horry,B,-78.87851529,33.7083119,Horry,696599.0016,3731835.423
4722,HLINHOMECARE,VISITING ANGELS OF SPARTANBURG,609 E MAIN ST,DUNCAN,SC,29334,864-881-0520,JMAXEY@VISITINGANGELS.COM,"MAXEY, JEANETTE PH#: 864-881-0520",JMAXEY@VISITINGANGELS.COM,IHCP-0658 / 12/31/2021,Spartanburg / Limited Liability,609 E MAIN ST,DUNCAN,SC,29334,UPSTATE ANGELS LLC,864-881-0520,,Spartanburg,,-82.122187,34.929087,Spartanburg,397508.163,3865753.801
2610,HLINHOMECARE,VISITING ANGELS SUMTER,144 GARRETT ST STE D,SUMTER,SC,29150-3846,803-418-5441,VISITINGANGELS@SC.RR.COM, PH#: ,,IHCP-0452 / 06/30/2021,Sumter / Corporation,144 GARRETT ST STE D,SUMTER,SC,29150-3846,TDT CAPITAL INC,803-418-5441,,Sumter,,-80.37870951,33.93044251,Sumter,557421.9805,3754617.408
1576,HLINHOMECARE,VISTELAN HEALTHCARE,208 N CEDAR ST UNIT B,SUMMERVILLE,SC,29483-6451,843-771-0292,RITAPRIDEMORE@VISTELAN.COM, PH#: ,,IHCP-0024 / 10/31/2021,Dorchester / Limited Liability Company (single member),208 N CEDAR ST UNIT B,SUMMERVILLE,SC,29483-6451,VISTELAN LLC,843-771-0292,,Dorchester,E,-80.22714645,32.96806152,Dorchester,572223.6598,3648011.329
1042,HLHOMEHEALTH,VNA OF GREATER BAMBERG,923 MIDWAY ST,BAMBERG,SC,29003-1957,803-245-5611,VNABAMBERG@YAHOO.COM,"WEATHERFORD, JENNIFER PH#: 803-245-5611",,HHA-0045 / 12/31/2021,Bamberg / Corporation,PO BOX 1048,BAMBERG,SC,29003-1048,VNA OF GREATER BAMBERG INC,803-245-5611,427030,Bamberg,,-81.0308175,33.29426124,Bamberg,497130.7515,3683909.968
6214,HLHEARINGAIDSPEC,"VUICH, PATRICK J.",191 OLD PLANTATION DR,PAWLEYS ISLAND,SC,29585,317-753-4504,PATRICKVUICH@GMAIL.COM, PH#: ,,HAS-0579 / 01/30/2022,Georgetown / Sole Proprietorship,4301 LOTUS CT UNIT H,MURRELLS INLET,SC,29576,"VUICH, PATRICK J.",317-753-4504,,Georgetown,B,-79.174016,33.423383,Georgetown,669767.9657,3699715.243
8109,HLHEARINGAIDSPEC,"WADDELL, JENNIFER D.",406 ASTER DR,SIMPSONVILLE,SC,29681-2041,864-881-1663,JENNIFER@SOUNDHEARINGNOW.COM, PH#: ,,HAS-0524 / 01/30/2022,Greenville / Sole Proprietorship,857 NE MAIN ST,SIMPSONVILLE,SC,29681-2041,"WADDELL, JENNIFER D.",864-881-1663,,Greenville,,-82.243787,34.73343,Greenville,386132.4912,3844186.31
7091,HLHEARINGAIDSPEC,"WADDINGTON, SARAH C.",3364 QUEENSGATE WAY,MOUNT PLEASANT,SC,29466-9001,843-343-5800,SARAHW843@HOTMAIL.COM, PH#: ,,HAS-0473 / 01/30/2022,Charleston / Sole Proprietorship,3364 QUEENSGATE WAY,MOUNT PLEASANT,SC,29466-9001,"WADDINGTON, SARAH C.",843-343-5800,,Charleston,C,-79.78706226,32.89561232,Charleston,613444.3331,3640366.836
8059,HLMIDWIFE,"WAGNER, ALEXANDRA",903 ASBURY DR,COLUMBIA,SC,29209,843-992-9870,PASSAGESGBC@YAHOO.COM, PH#: ,,LMW-0031 / 11/30/2022,Richland / Sole Proprietorship,1728 FAIRHAVEN DR,COLUMBIA,SC,29210,"WAGNER, ALEXANDRA",843-992-9870,,Richland,,-80.946316,33.972841,Richland,504959.2813,3759145.991
7781,HLHEARINGAIDSPECTEMP,"WALKER, CAMERON",1573 SWEETWATER DR,WARNER ROBINS,GA,31088,478-319-2232,CWALKER@ELITEHEARINGCENTERS.COM, PH#: ,,HTP-1076 / 09/30/2021,Out of State / Sole Proprietorship,1573 SWEETWATER DR,WARNER ROBINS,GA,31088,"WALKER, CAMERON",478-319-2232,,Out of State,,-83.679336,32.568364,Out of State,248457.2682,3606604.855
333,HLRENALDIALYSIS,WALTERBORO DIALYSIS,302 RUBY ST,WALTERBORO,SC,29488-2758,843-549-6743,SCL_C@DAVITA.COM,"KEARNS, DONNA PH#: 843-549-6743",SCL_C@DAVITA.COM,ERD-0113 / 03/31/2022,Colleton / Corporation,"5200 VIRGINIA WAY, LICENSING AND CERTIFICATION",BRENTWOOD,TN,37027-7569,DVA HEALTHCARE RENAL CARE INC,720-631-2100,422528,Colleton,,-80.67233296,32.923833,Out of State,530635.6316,3642890.728
471,HLRESIDENTIALCARE,WALTERS BROTHERS RESIDENTIAL CARE FACILITY INC,110 GEDDINGS RD,SUMTER,SC,29150-8812,803-506-2743,JOHNNIE15@FTC-I.NET,"WALTERS, JOHNNIE L., SR. PH#: 803-506-2743",JOHNNIE15@FTC-I.NET,CRC-1080 / 04/30/2022,Sumter / Sole Proprietorship,3300 OLD MANNING RD,SUMTER,SC,29150-9701,JOHNNIE L WALTERS,803-481-0766,,Sumter,,-80.35466665,33.79433297,Sumter,559738.863,3739539.535
6724,HLRESIDENTIALCARE,WALTERS RESIDENTIAL CARE,821 DUKE AVE,COLUMBIA,SC,29203-5651,803-252-8918,WALTERS1987@BELLSOUTH.NET,"JOHNSON, DELORES W. PH#: 803-252-8918",WALTERS1987@BELLSOUTH.NET,CRC-0985 / 03/31/2022,Richland / Non-Profit Corporation,PO BOX 211263,COLUMBIA,SC,29221-6263,MIPD INC,803-252-8918,,Richland,,-81.04391231,34.04069737,Richland,495946.7283,3766669.306
493,HLHABITATIONR15,WANNAMAKER STREET COMMUNITY RESIDENCE,250 WANNAMAKER ST,ORANGEBURG,SC,29115-5067,803-536-1170,RBRITT@DDSN.SC.GOV,"STEWARD, VONDA PH#: 803-536-1170",VSTEWARD@OCDSNB.ORG,MR15-0223 / 06/30/2021,Orangeburg / State,"PO BOX 4706, DDSN C/O RUFUS BRITT",COLUMBIA,SC,29240-4706,SC DEPARTMENT OF DISABILITIES AND SPECIAL NEEDS,803-898-9769,42G062,Orangeburg,,-80.85709417,33.5008921,Richland,513273.7308,3706827.263
