objectid,permit_type,name_of_facility,location_street,location_city,location_state,zip_code,facility_number,facility_email,admin_name_phone,facility_cont_email,license_expires,county_ownership_type,mailing_address,mailing_city,mailing_state,mailing_zip,licensee,licensee_business_phone,cms_certification,county,evacuation_zone,licensee_county,x_2,y_2,geoid,tract_latitude,tract_longitude,lat,lon
7687,HLRESIDENTIALCARE,ROSEWOOD ASSISTED LIVING,5221 HWY 215,PAULINE,SC,29374-1908,864-573-4060,WIJG38@GMAIL.COM,"CLOBES, KIMBERLY H. PH#: 864-573-4060",WIJG38@GMAIL.COM,CRC-1367 / 11/30/2021,Spartanburg / Ltd. Liability,PO BOX 35,PAULINE,SC,29374-0035,ROSEWOOD ASSISTED LIVING LLC,864-573-4060,,Spartanburg,,Spartanburg,421123.3482,3854036.937,45083023802,+34.7826575,-081.8721797,34.825553,-81.862549
662,HLRESIDENTIALCARE,ROUSE COMMUNITY CARE HOME #1,102 BALLENTON RD,COLUMBIA,SC,29203-9073,803-788-1753,MATRICEROUSE@AOL.COM,"ROUSE, CHARLENE E. PH#: 803-788-1753",MATRICEROUSE@GMAIL.COM,CRC-0327 / 12/31/2021,Richland / Corporation,PO BOX 134,STATE PARK,SC,29147-0134,ROUSE COMMUNITY CARE HOME INC,803-513-6700,,Richland,,Richland,503615.0027,3774315.995,45079011404,+34.1092531,-080.9554245,34.109663,-80.96080405
663,HLRESIDENTIALCARE,ROUSE COMMUNITY CARE HOME #2,8809 WILSON BLVD,COLUMBIA,SC,29203-1817,803-786-9357,MATRICEROUSE@AOL.COM,"ROUSE, MATRICE PH#: 803-786-9357",,CRC-0328 / 12/31/2021,Richland / Corporation,PO BOX 134,STATE PARK,SC,29147-0134,ROUSE COMMUNITY CARE HOME INC,803-513-6700,,Richland,,Richland,501177.9331,3774468.747,45079010702,+34.0951978,-081.0058934,34.11104622,-80.98722796
2779,HLRESIDENTIALCARE,ROUSE COMMUNITY CARE HOME #3,9316 WILSON BLVD,COLUMBIA,SC,29203-9769,803-754-5720,MATRICEROUSE@AOL.COM,"ROUSE, CHARLENE E. PH#: 803-754-5720",MATRICEROUSE@AOL.COM,CRC-0238 / 09/30/2021,Richland / Corporation,PO BOX 134,STATE PARK,SC,29147-0134,ROUSE COMMUNITY CARE HOME INC,803-513-6700,,Richland,,Richland,500757.8712,3776426.082,45079010102,+34.1723843,-080.9792738,34.12869932,-80.99178088
7449,HLHEARINGAIDSPEC,"ROUSE, WILLIAM T.",1392 GAILARD DR,CONWAY,SC,29526,843-945-4046,WILLIAM1521@HOTMAIL.COM,PH#:,,HAS-0620 / 01/30/2022,Horry / Sole Proprietorship,,,,,"ROUSE, WILLIAM T.",843-945-4046,,Horry,,Horry,684502.4064,3738538.854,45051060406,+33.7513210,-079.0028446,33.770908,-79.007582
5766,HLRESIDENTIALCARE,ROYAL HILL COMMUNITY RESIDENTIAL CARE FACILITY,310 E MAIN ST BLD B,KINGSTREE,SC,29556,843-355-1300,ASHCOURTCOMPANIONCARE@YAHOO.COM,"PASLEY, LISHA B. PH#: 843-355-1300",ASHCOURTCOMPANIONCARE@YAHOO.COM,CRC-1946 / 05/31/2021,Williamsburg / Limited Liability,310 E MAIN ST BLDG B,KINGSTREE,SC,29556,ROYAL HILL COMMUNITY RESIDENTIAL CARE FACILITY LLC,843-356-3044,,Williamsburg,,Williamsburg,608876.666,3725612.361,45089970502,+33.7051116,-079.7531332,33.664828,-79.825641
7755,HLINHOMECARE,ROYALTY CARE SERVICES LLC,540 ST ANDREWS RD STE 216-B,COLUMBIA,SC,29063,803-470-2828,TROVONNAHIGH@YAHOO.COM,"HIGH, TROVONNA PH#: 803-629-2166",TROVONNAHIGH@YAHOO.COM,IHCP-1047 / 06/30/2021,Lexington / Limited Liability,,,,,ROYALTY CARE SERVICES LLC,803-470-2828,,Lexington,,Richland,488073.0789,3767189.7,45063020510,+34.0357070,-081.1257529,34.045331,-81.129222
596,HLPSADOUTPATIENT,RUBICON ADDICTIONS CENTER & CAROLINA FAMILY CENTER,510 E CAROLINA AVE,HARTSVILLE,SC,29550-4396,843-332-4156,D.COOPER@RUBICONSC.ORG,"COOPER, DENISE M. PH#:",,OPF-0038 / 11/30/2021,Darlington / Non-Profit Corporation,PO BOX 2076,HARTSVILLE,SC,29551-2076,RUBICON INC,843-332-4156,,Darlington,,Darlington,585944.1218,3804450.997,45031010600,+34.3700380,-080.0231357,34.37787319,-80.06519887
7651,HLINHOMECARE,RUBY'S SLIPPERS CAREGIVERS LLC,3905 W BELTLINE BLVD STE 19,COLUMBIA,SC,29204,803-735-5191,A.STAPLES1964@GMAIL.COM,PH#:,,IHCP-1155 / 06/30/2021,Richland / Limited Liability,,,,,RUBY'S SLIPPERS CAREGIVERS LLC,803-735-5191,,Richland,,Richland,498795.0993,3766103.67,45079011000,+34.0427142,-081.0051450,34.035603,-81.013054
24,HLRESIDENTIALCARE,RUDNICK CRCF,629 CHESTERFIELD ST,AIKEN,SC,29801-4053,803-642-1041,RDUNBAR@AIKENTDC.ORG,"DUNBAR, REPUNZEL PH#: 803-642-1041",RDUNBAR@AIKENTDC.ORG,CRC-1429 / 02/28/2022,Aiken / Corporation,PO BOX 698,AIKEN,SC,29802-0698,TRI-DEVELOPMENT CENTER OF AIKEN COUNTY INC,803-642-8800,,Aiken,,Aiken,433717.0035,3714845.995,45003021400,+33.5732059,-081.7228476,33.57123981,-81.71417825
1355,HLRESIDENTIALCARE,RUMPH'S RESIDENTIAL CARE,574 PROGRESSIVE WAY,DENMARK,SC,29042-1873,803-793-0068,SEBRINA.COLLINS@YAHOO.COM,"COLLINS, SEBRINA C. PH#: 803-793-0068",SEBRINA.COLLINS@YAHOO.COM,CRC-0791 / 11/30/2021,Bamberg / Corporation,PO BOX 383,DENMARK,SC,29042-0383,RUMPH'S RESIDENTIAL CARE INC,803-793-0068,,Bamberg,,Bamberg,487099.4582,3687103.04,45009960100,+33.3261599,-081.1667580,33.32298903,-81.13860519
425,HLADULTDAYCARE,RUTH LOUIS ADULT HEALTH DAY CARE,1349 SEABOARD RD,ANDREWS,SC,29510-5628,843-221-5848,RUTHLOUISADC@FTC-I.NET,"NESMITH, PEARL PH#: 843-221-5848",RUTHLOUISADC@FTC-I.NET,ADC-0226 / 05/31/2021,Williamsburg / Non-Profit Corporation,1349 SEABOARD RD,ANDREWS,SC,29510-5628,RUTH LOUIS ADULT HEALTH DAY CARE INC,843-355-2333,,Williamsburg,,Williamsburg,626637.7951,3703832.395,45089970900,+33.4436303,-079.6714450,33.46646992,-79.63719883
933,HLADULTDAYCARE,RUTH LOUIS ADULT HEALTH DAY CARE #2,111 E MILL ST,KINGSTREE,SC,29556-3427,843-355-2333,RUTHLOUIS2ADC@FTC-I.NET,"NESMITH, PEARL PH#: 843-221-5848",RUTHLOUISADC@FTC-I.NET,ADC-0250 / 12/31/2021,Williamsburg / Non-Profit Corporation,111 E MILL ST,KINGSTREE,SC,29556-3427,RUTH LOUIS ADULT HEALTH DAY CARE INC,843-355-2333,,Williamsburg,,Williamsburg,608466.9694,3725671.561,45089970600,+33.6990298,-079.8814089,33.66540378,-79.83005081
4702,HLINHOMECARE,RUTH LOUIS PERSONAL CARE,1349 SEABORAD RD,ANDREWS,SC,29510,843-221-5848,RUTHLOUISADC@FTC-I.NET,PH#:,,IHCP-0644 / 10/31/2021,Williamsburg /,1349 SEABOARD RD,ANDREWS,SC,29510-5628,RUTH LOUIS ADULT HEALTH DAY CARE,843-221-5848,,Williamsburg,,Williamsburg,626652.2192,3703823.349,45089970900,+33.4436303,-079.6714450,33.466387,-79.637046
7577,HLINHOMECARE,S FAMILY HOMECARE,4000 FABER PL,NORTH CHARLESTON,SC,29405,843-804-5928,ALFRICAPALMER@YAHOO.COM,"PALMER, ALFRICIA PH#: 843-804-5928",,IHCP-1134 / 04/30/2022,Charleston / Limited Liability,,,,,SUPREME FAMILY HOMECARE,843-804-5928,,Charleston,B,Unknown,595347.5313,3636258.341,45019003700,+32.8671057,-079.9825338,32.860284,-79.980948
6967,HLRESIDENTIALCARE,S&S BOARDING HOME LLC,3589 BLUFF RD,ALLENDALE,SC,29810-4139,803-573-7006,ESABB@ALLENDALECOUNTY.COM,"HIERS, BARBARA M. PH#: 803-573-7006",SMAN151@YAHOO.COM,CRC-1923 / 10/31/2021,Allendale / Sole Proprietorship,3629 BLUFF RD,ALLENDALE,SC,29810,"SABB, ELAINE",803-686-1487,,Allendale,,Allendale,470121.1048,3651934.515,45005970200,+33.0356436,-081.4486751,33.00543152,-81.31986722
7599,HLINHOMECARE,SAFE HAVEN AT HOME CARE SERVICES,989 KNOX ABBOTT DR STE 107,CAYCE,SC,29033,803-605-2666,SAFEHAVENATHOMECARE@GMAIL.COM,PH#:,,IHCP-1215 / 05/31/2021,Lexington / Limited Liability,,,,,SAFE HAVEN AT HOME CARE SERVICES LLC,803-605-2666,,Lexington,,Lexington,493920.9191,3760034.329,45063020201,+33.9783035,-081.0571089,33.980847,-81.065814
1856,HLINHOMECARE,SAFE HAVEN IN-HOME CARE LLC,754 BASS DR,SANTEE,SC,29142,803-854-0800,DPCARE2@YAHOO.COM,"LAWRENCE, LEONARD D. PH#: 803-854-0800",DPCARE2@YAHOO.COM,IHCP-0144 / 05/31/2021,Orangeburg / Limited Liability,PO BOX 353,SANTEE,SC,29142,SAFE HAVEN IN-HOME CARE LLC,803-937-8155,,Orangeburg,,Orangeburg,547121.5328,3703050.066,45075010300,+33.4385177,-080.4719225,33.46586822,-80.49289312
7325,HLINHOMECARE,SAFE KEEPING HEALTHCARE,2850 ASHLEY PHOSPHATE RD STE J,NORTH CHARLESTON,SC,29420,843-751-0424,SAFEKEEPINGHEALTHCARELLC@GMAIL.COM,"SHAW, CASANDRA PH#:",,IHCP-1042 / 06/30/2021,Charleston / Limited Liability,,,,,SAFE KEEPING HEALTHCARE LLC,843-751-0424,,Charleston,B,Charleston,588199.2168,3644114.616,45019003113,+32.9546311,-080.0729838,32.931742,-80.056587
6888,HLADULTDAYCARE,SAINT PAUL BAPTIST CHURCH ADULT DAY CARE,248 E LAUREL ST,MULLINS,SC,29574-3219,843-464-9829,BAPT3016@BELLSOUTH.NET,"HINES, MACK T. PH#: 843-464-7003",BAPT3016@BELLSOUTH.NET,ADC-0164 / 04/30/2022,Marion / Non-Profit Corporation,PO BOX 533,MULLINS,SC,29574-0533,SAINT PAUL BAPTIST CHURCH INC,843-464-2163,,Marion,,Marion,661263.2292,3786201.359,45067950400,+34.2456525,-079.2054743,34.20436904,-79.24963888
7082,HLRENALDIALYSIS,SALLY HILL DIALYSIS,1471 N CASHUA DR,FLORENCE,SC,29501-6950,843-664-9067,SCL_C@DAVITA.COM,"POSTON, SAMANTHA M. PH#:",,ERD-0242 / 07/31/2021,Florence / Corporation,"5200 VIRGINIA WAY, L&C DEPARTMENT",BRENTWOOD,TN,37027-7569,ISD RENAL INC,720-631-2100,,Florence,,Out of State,610871.6039,3787544.446,45041000201,+34.1991944,-079.8244682,34.22306453,-79.79629025
445,HLNURSINGCARE,SALUDA NURSING CENTER,581 NEWBERRY HWY,SALUDA,SC,29138-7808,864-445-2146,JMACK@SALUDANURSING.ORG,"MACK, JAMES H. PH#: 864-445-2146",,NCF-0265 / 06/30/2021,Saluda / County,PO BOX 398,SALUDA,SC,29138-0398,SALUDA COUNTY,864-445-2146,425081,Saluda,,Saluda,429028.0019,3764723.246,45081960201,+33.9955697,-081.8669890,34.02075147,-81.7687074
7618,HLRENALDIALYSIS,SALUDA RIVER DIALYSIS,8080 AUGUSTA RD,PIEDMONT,SC,29673,864-900-4066,SCL_C@DAVITA.COM,"GOFORTH, JAMES PH#: 864-900-4066",SCL_C@DAVITA.COM,ERD-0258 / 03/31/2022,Greenville / Limited Liability,,,,,SUNRAYS DIALYSIS LLC,720-631-2100,,Greenville,,Out of State,371934.7509,3839936.076,45045003303,+34.6918423,-082.3925094,34.693431,-82.398186
7798,HLINHOMECARE,SAMARITAN BED AND BATH SERVICES INC,15 BLUE RIDGE DR,TRAVELERS REST,SC,29690-1528,864-834-4848,SAMARITAN12@AOL.COM,PH#:,,IHCP-0439 / 09/30/2021,Greenville / Corporation,403 N MAIN ST,TRAVELERS REST,SC,29690-1528,SAMARITAN BED AND BATH SERVICES INC,864-834-4848,,Greenville,,Greenville,370172.3146,3872296.916,45045003902,+34.9896106,-082.3867099,34.984938,-82.422433
7236,HLMIDWIFEAPPRENTICE,"SAMMONS, SHAYLEEN",131 GOLDEN OAK DR,LEXINGTON,SC,29072,803-760-6828,SHAYLEEN@AMOTHERSHEARTDOULA.COM,PH#:,,LMA-0121 / 05/31/2021,Lexington / Sole Proprietorship,343 HERITAGE HILLS DR,COLUMBIA,SC,29203,"SAMMONS, SHAYLEEN",803-760-6828,,Lexington,,Lexington,474862.6022,3756484.556,45063021024,+33.9423513,-081.3050478,33.94854912,-81.27203915
8066,HLMIDWIFEAPPRENTICE,"SAMPSON, HALLIE BROOKE",501 AFTON CT,MYRTLE BEACH,SC,29579,843-687-4686,HALLIESAMPSON322@GMAIL.COM,PH#:,,LMA-0137 / 01/31/2022,Horry / Sole Proprietorship,,,,,"SAMPSON, HALLIE BROOKE",843-687-4686,,Horry,C,Horry,690199.6139,3731321.28,45051060204,+33.7068355,-078.9669823,33.704844,-78.947642
25,HLRESIDENTIALCARE,SANDERS CRCF,625 CHESTERFIELD ST,AIKEN,SC,29801-4053,803-642-1044,MHALL@AIKENTDC.ORG,"DUNBAR, REPUNZEL M. PH#: 803-642-1044",RDUNBAR@AIKENTDC.ORG,CRC-1430 / 02/28/2022,Aiken / Corporation,PO BOX 698,AIKEN,SC,29802-0698,TRI-DEVELOPMENT CENTER OF AIKEN COUNTY INC,803-642-8800,,Aiken,,Aiken,433705.0016,3714808.996,45003021400,+33.5732059,-081.7228476,33.57090537,-81.7143048
7975,HLAMBULATORYSURGERY,SANDHILLS ENDOSCOPY CENTER,2631 FOREST DR,COLUMBIA,SC,29204-0000,803-254-8449,KIEVERSCUNNINGHAMMD@GMAIL.COM,"CUNNINGHAM, TAVA PH#: 803-608-6251",TAVATPHARMD@AOL.COM,ASF-0159 / 12/31/2021,Richland / Limited Liability,,,,,SANDHILLS ENDOSCOPY CENTER LLC,803-254-8449,,Richland,,Richland,499477.2295,3763793.057,45079001100,+34.0228440,-081.0031652,34.014765,-81.005663
7120,HLINHOMECARE,SANDHILLS INTERGRATED CARE,3993 MEETING ST,LORIS,SC,29569,843-756-3008,SANDHILLSINTERGRATEDCAREINC@GMAIL.COM,"WARD, BRITTANY M. PH#:",,IHCP-0904 / 11/30/2021,Horry / Corporation,,,,,SANDHILLS INTERGRATED CARE INC,843-756-3008,,Horry,,Horry,694651.947,3770371.743,45051020200,+34.0490659,-078.8433664,34.05599832,-78.89098111
7999,HLHEARINGAIDSPEC,"SANDILAND, LINLEE A.",859 SANDLAKE DR APT E,MOUNT PLEASANT,SC,29464,406-544-0216,LINLEE.ENGDAHL@GMAIL.COM,PH#:,,HAS-0658 / 01/30/2022,Charleston / Sole Proprietorship,801 OLD TROLLEY RD STE 101,SUMMERVILLE,SC,29485,"SANDILAND, LINLEE A.",406-544-0216,,Charleston,C,Charleston,605745.9291,3631130.59,45019004606,+32.8232078,-079.8820580,32.813084,-79.870416
716,HLRESIDENTIALCARE,SANDPIPER COURTYARD ASSISTED LIVING,1047 ANNA KNAPP BLVD,MOUNT PLEASANT,SC,29464-3133,843-884-7977,DURENASTINSON@SANDPIPERCENTER.COM,"STINSON, DURENA A. PH#: 843-884-7977",,CRC-1325 / 09/30/2021,Charleston / Limited Liability,211 RIVER LANDING DR,DANIEL ISLAND,SC,29492,SANDPIPER INDEPENDENT AND ASSISTED LIVING-DELAWARE LLC,843-884-7977,,Charleston,C,Charleston,606359.8719,3630745.246,45019004607,+32.7958351,-079.8922487,32.80954881,-79.86390196
799,HLNURSINGCARE,SANDPIPER REHAB & NURSING,1049 ANNA KNAPP BLVD,MOUNT PLEASANT,SC,29464-3133,843-881-3210,DSTINSON@SANDPIPERCENTER.COM,"GINES, JED PH#: 843-881-3210",JGINES@SANDPIPERCENTER.COM,NCF-0876 / 10/31/2021,Charleston / Limited Liability,1049 ANNA KNAPP BLVD,MOUNT PLEASANT,SC,29464-3133,SANDPIPER REHAB & NURSING-DELAWARE LLC,843-881-3210,425146,Charleston,C,Charleston,606263.0032,3630735.245,45019004607,+32.7958351,-079.8922487,32.809468,-79.86493765
612,HLADULTDAYCARE,SANTEE ADULT DAYCARE,1580 BASS DR,SANTEE,SC,29142,803-854-2401,SANTEEADULTCARE@YAHOO.COM,"SEABROOKS, MELVIN PH#: 803-854-2401",SANTEEADULTCARE@YAHOO.COM,ADC-0269 / 03/31/2022,Orangeburg / Ltd. Liability,PO BOX 947,SANTEE,SC,29142-0947,SANTEE ADULT DAY CARE LLC,803-854-2401,,Orangeburg,,Orangeburg,547721.1845,3704138.422,45075010300,+33.4385177,-080.4719225,33.47565789,-80.48638218
652,HLRENALDIALYSIS,SANTEE DIALYSIS,228 BRADFORD BLVD,SANTEE,SC,29142-8677,803-854-3133,SCL_C@DAVITA.COM,"BRADLEY, DEANNA PH#: ; PROVEAUX, LAURA PH#: 803-854-3133",,ERD-0121 / 03/31/2022,Orangeburg / Corporation,"5200 VIRGINIA WAY STE 400, LICENSING AND CERTIFICATION",BRENTWOOD,TN,37027-7569,DVA HEALTHCARE RENAL CARE INC,720-631-2100,422547,Orangeburg,,Out of State,548547.786,3705042.664,45075010300,+33.4385177,-080.4719225,33.48377634,-80.47743692
2038,HLINHOMECARE,SANTEE IN HOME CARE,1580 BASS DR,SANTEE,SC,29142,803-854-2401,SANTEEADULTCARE@YAHOO.COM,PH#:,,IHCP-0440 / 11/30/2021,Orangeburg / Limited Liability,PO BOX 947,SANTEE,SC,29142-0381,SANTEE ADULT DAYCARE LLC,803-854-2401,,Orangeburg,,Orangeburg,547728.261,3704154.404,45075010300,+33.4385177,-080.4719225,33.47580172,-80.48630517
697,HLNURSINGCARE,SAVANNAH GRACE AT THE PALMS OF MT PLEASANT,1010 LAKE HUNTER CIR,MOUNT PLEASANT,SC,29464-5417,843-388-2030,CCADDELL@5SSL.COM,"CADDELL, CASEY PH#:",CCADDELL@5SSL.COM,NCF-0926 / 06/30/2021,Charleston / Limited Liability,"400 CENTRE ST, LICENSING DEPT",NEWTON,MA,02458-2094,SNH SE SG TENANT LLC,617-796-8350,425367,Charleston,C,Out of State,606547.001,3631278.995,45019004606,+32.8232078,-079.8820580,32.81434447,-79.86184209
6942,HLRESIDENTIALCARE,SAVANNAH HALL ASSISTED LIVING,1010 LAKE HUNTER CIR,MOUNT PLEASANT,SC,29464-5417,843-888-2030,LICENSING@5SSL.COM,"CARR, JOSEPH J. PH#: 843-388-2030",JCARR@5SSL.COM,CRC-1431 / 06/30/2021,Charleston / Limited Liability,"400 CENTRE ST, LICENSING DEPT",NEWTON,MA,02458-2094,SNH SE SG TENANT LLC,617-796-8350,,Charleston,C,Out of State,606543.5073,3631239.962,45019004606,+32.8232078,-079.8820580,32.81399277,-79.86188389
702,HLRESIDENTIALCARE,SAVANNAH PLACE,1501 SECESSIONVILLE RD,CHARLESTON,SC,29412-8236,843-762-1396,EGRANT@ENLIVANT.COM,"GRANT, ETHELEE PH#:",,CRC-1410 / 11/30/2021,Charleston / Limited Liability,330 N WABASH AVE STE 3700,CHICAGO,IL,60611-7605,SAVANNAH AID OPCO LLC,312-725-7000,,Charleston,A,Out of State,597691.0022,3619704.996,45019002005,+32.7310699,-079.9132447,32.71078022,-79.95764677
232,HLADULTDAYCARE,SAVANNAH SENIORS,2620 ALLIGATOR RD,EFFINGHAM,SC,29541-4313,843-662-7851,SAVANNAHGROVEBAPTIST@SC.RR.COM,"CANTY, RALPH W. PH#: 843-662-7851",SAVANNAHGROVEBAPTIST@SC.RR.COM,ADC-0219 / 04/30/2021,Florence / Corporation,2620 ALLIGATOR RD,EFFINGHAM,SC,29541-4313,SAVANNAH SENIORS INC,843-662-7851,,Florence,,Florence,608725.0015,3779444.995,45041001504,+34.1361499,-079.8361998,34.1502605,-79.82060809
314,HLRESIDENTIALCARE,SC EPISCOPAL HOME AT STILL HOPES (CRCF),1 STILL HOPES DR,WEST COLUMBIA,SC,29169-7164,803-796-6490,NROBERTSON@STILLHOPES.ORG,"ROBERTSON, NIKKI W. PH#: 803-739-5043",NROBERTSON@STILLHOPES.ORG,CRC-0144 / 07/31/2021,Lexington / Corporation,1 STILL HOPES DR,WEST COLUMBIA,SC,29169-7164,SOUTH CAROLINA EPISCOPAL HOME AT STILL HOPES INC,803-769-6490,,Lexington,,Lexington,494290.0026,3760586.497,45063020300,+33.9896272,-081.0628508,33.98582944,-81.06182115
1946,HLADULTDAYCARE,SC EPISCOPAL HOME AT STILL HOPES ADULT DAY CARE,1 STILL HOPES DR,WEST COLUMBIA,SC,29169-7164,803-796-6490,NROBERTSON@STILLHOPES.ORG,"ROBERTSON, NIKKI W. PH#: 803-739-5043",NROBERTSON@STILLHOPES.ORG,ADC-0063 / 07/31/2021,Lexington / Corporation,PO BOX 2959,WEST COLUMBIA,SC,29171-2959,SOUTH CAROLINA EPISCOPAL HOME AT STILL HOPES INC,803-769-6490,,Lexington,,Lexington,494334.4189,3760495.125,45063020300,+33.9896272,-081.0628508,33.9850056,-81.06133967
7501,HLINHOMECARE,SC FAMILY LUV&CARE IN-HOME CARE AGENCY,97 SUMMIT RIDGE CIR,COLUMBIA,SC,29229,803-556-1992,TISLAND01@GMAIL.COM,PH#:,,IHCP-1167 / 02/28/2021,Richland / Limited Liability,,,,,SC FAMILY LUV&CARE IN-HOME CARE AGENCY LLC,803-556-1992,,Richland,,Richland,511092.0156,3779850.118,45079011415,+34.1482481,-080.8586460,34.159521,-80.879664
6449,HLINHOMECARE,SC HOMECARE SOLUTIONS,1214 N MAIN ST STE C,ANDERSON,SC,29621,864-367-0330,KELLICALL@CHARTER.NET,"OSBORNE, MACIE PH#:",,IHCP-1039 / 05/31/2021,Anderson / Limited Liability,,,,,SC HOMECARE SOLUTIONS LLC,864-933-0718,,Anderson,,Anderson,348236.2236,3820482.71,45007000200,+34.5217065,-082.6449925,34.514831,-82.653353
8017,HLHEARINGAIDSPEC,"SCHENDEL, JAMES D.",835 SURFSIDE BEACH,SURFSIDE BEACH,SC,29575,843-213-1593,HEARINGCNTR01@AOL.COM,PH#:,,HAS-0269 / 01/30/2022,Horry / Sole Proprietorship,307 S COIT ST,FLORENCE,SC,29501-4713,"SCHENDEL, JAMES D.",843-213-1593,,Horry,A,Horry,687255.0436,3720907.976,45051051202,+33.6025215,-078.9823450,33.611504,-78.981592
7994,HLHEARINGAIDSPECTEMP,"SCHOPEN, JOSEPH, JR.",8408 STRIDER DR,CHARLOTTE,NC,28212,704-705-0149,JSCHOPEN@LUCIDHEARING.COM,PH#:,,HTP-1134 / 12/31/2021,Out of State / Sole Proprietorship,,,,,"SCHOPEN, JOSEPH, JR.",704-705-0149,,Out of State,,Out of State,524654.4147,3892168.246,"",,,35.172155,-80.729253
6118,HLHEARINGAIDSPEC,"SCOTT, RYAN J.",4 WHITTS FORGE LN,MAULDIN,SC,29662,864-436-8310,RYAN.SCOTT@ACCUQUEST.NET,PH#:,,HAS-0621 / 01/30/2022,Greenville / Sole Proprietorship,4 WHITTS FORGE LN,MAULDIN,SC,29662,"SCOTT, RYAN J.",864-436-8310,,Greenville,,Greenville,380129.6584,3847917.913,45045002905,+34.7564671,-082.3154601,34.766385,-82.309872
8081,HLINHOMECARE,SDM HOME CARE AGENCY,979 LILYTURF CIR,LITTLE RIVER,SC,29566,267-251-0311,SMOSLEY2@YAHOO.COM,PH#:,,IHCP-1397 / 01/31/2022,Horry / Limited Liability,,,,,TENDERHEARTED IN-HOME CARE LLC,267-251-0311,,Horry,,Horry,717567.0016,3750231.077,45051040103,+33.8802992,-078.6541160,33.869995,-78.64788
926,HLADULTDAYCARE,SEA ISLAND ADULT DAY CENTER,3627 MAYBANK HWY,JOHNS ISLAND,SC,29455-4825,843-559-9901,LEON@SICHCC.ORG,"BURTON, LEON L. PH#: 843-559-9901",LEON@SICHCC.ORG,ADC-0286 / 11/30/2021,Charleston / Non-Profit Corporation,3627 MAYBANK HWY,JOHNS ISLAND,SC,29455-4825,SEA ISLAND COMPREHENSIVE HEALTH CARE CORPORATION,843-559-9901,,Charleston,A,Charleston,586008.7714,3620429.108,45019002101,+32.7430103,-080.0840064,32.7182855,-80.08221337
6995,HLINHOMECARE,SEA ISLAND COMPREHENSIVE HEALTHCARE,3627 MAYBANK HWY,JOHNS ISLAND,SC,29455-4825,843-559-9901,EVELYNNE@SICHCC.ORG,"BURTON, LEON L. PH#: 843-559-9901",LEON@SICHCC.ORG,IHCP-0638 / 11/30/2021,Charleston / Corporation,3627 MAYBANK HWY,JOHNS ISLAND,SC,29455-4825,SEA ISLAND COMPREHENSIVE HEALTHCARE CORPORATION,843-559-9901,,Charleston,A,Charleston,585919.4691,3620591.289,45019002101,+32.7430103,-080.0840064,32.71975529,-80.08315123
6810,HLHOMEHEALTH,SEABROOK WELLNESS AND HOME HEALTH CARE,300 WOODHAVEN DR,HILTON HEAD ISLAND,SC,29928-4682,843-842-3747,RLEE@THESEABROOK.COM,PH#:,,HHA-0173 / 11/30/2021,Beaufort / Non-Profit Corporation,300 WOODHAVEN DR OFC,HILTON HEAD ISLAND,SC,29928-7512,SEABROOK OF HILTON HEAD INC,843-842-3747,,Beaufort,A,Beaufort,522228.6479,3557072.442,45013010200,+32.1519392,-080.7893447,32.14987235,-80.76428106
7107,HLINHOMECARE,SEASONS CONCIERGE CARE MOUNT PLEASANT SC,2782 SEASTRAND LN,MOUNT PLEASANT,SC,29466,843-377-3077,CHUCK@SEASONSCONCIERGECARE.COM,"HOOD, MELISSA PH#: 843-597-1430",,IHCP-0895 / 09/30/2021,Charleston / Limited Liability,,,,,SEASONS CONCIERGE CARE LLC,844-377-3077,,Charleston,C,Charleston,612313.2858,3636753.04,45019004608,+32.8973520,-079.7890349,32.86313778,-79.79959246
778,HLRESIDENTIALCARE,SECESSIONVILLE COMMUNITY RESIDENCE,1217 SECESSIONVILLE RD,CHARLESTON,SC,29412-9749,843-762-2134,ETURNER@DSNCC.COM,PH#:,,CRC-1287 / 12/31/2021,Charleston / State,PO BOX 22708,CHARLESTON,SC,29413-2708,DISABILITIES BOARD OF CHARLESTON COUNTY,843-805-5800,,Charleston,A,Charleston,597778.8713,3620981.997,45019002002,+32.7340159,-079.9611767,32.72229006,-79.95657524
7680,HLINHOMECARE,SECOND CHANCE,25 WOODS LAKE RD STE # 305,GREENVILLE,SC,29607,864-263-7245,BERTHAWILLIAMS99@YAHOO.COM,"WILLIAMS, BERTHA REE PH#: 864-263-7245",,IHCP-1171 / 02/28/2022,Greenville / Limited Liability,,,,,SECOND CHANCE HOME HEALTH CARE LLC,864-553-3340,,Greenville,,Greenville,376308.4969,3857944.264,45045004400,+34.8479697,-082.3501653,34.856318,-82.353095
7973,HLRESIDENTIALCARE,SEDGEWOOD MANOR ASSISTED LIVING,1645 RIDGE RD,HOPKINS,SC,29061-8432,803-776-3873,JOE.HUNT@SEDGEWOOD.COM,PH#:,,CRC-2178 / 11/30/2021,Richland / Limited Liability,,,,,SEDGEWOOD MANOR HEALTH CARE CENTER LLC,803-776-3873,,Richland,,Richland,514396.2829,3757916.969,45079011902,+33.9545013,-080.7936169,33.96167,-80.844179
