npi,basic_organization_name,NPI,Hours of Operation,MEDICAID ID,SPOKEN LANGUAGES,e-Rx,Delivery,Compound,Drive- Thru,Vaccines,Handicap Access,Cultural Comp- Training,Accepting New Customers,Website,basic_organizational_subpart,basic_enumeration_date,basic_last_updated,basic_status,basic_authorized_official_credential,basic_authorized_official_first_name,basic_authorized_official_last_name,basic_authorized_official_telephone_number,basic_authorized_official_title_or_position,basic_name,basic_parent_organization_ein,basic_parent_organization_legal_business_name,basic_authorized_official_middle_name,basic_authorized_official_name_prefix,basic_authorized_official_name_suffix,basic_certification_date,basic_name_prefix,basic_first_name,basic_last_name,basic_middle_name,basic_credential,basic_sole_proprietor,basic_gender,addresses_country_code,addresses_country_name,addresses_address_purpose,addresses_address_type,addresses_address_1,addresses_address_2,addresses_city,addresses_state,addresses_postal_code,addresses_telephone_number,addresses_fax_number,lat...37,long...38,geo_method,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source
1932202793,SOUTH CAROLINA CVS PHARMACY LLC,1932202793,,743272,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,12/6/11,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,901 MARKET ST,,CHERAW,SC,295203109,843-537-9374,,34.690067,-79.89737,census,34.69005,-79.897401,1,rooftop,201,Jersey,,,Cheraw,SC,Chesterfield County,29520,US,Chesterfield
1932273463,PRESCRIPTIONS INC,1932273463,,749317,ENG,Y,N,Y,Y,N,Y,Y,Y,,NO,11/17/06,12/20/16,A,RPH,JOSEPH,ORVIN,803-778-5005,PRES,PRESCRIPTIONS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,240 CHURCH ST,,SUMTER,SC,291504256,803-778-5005,,33.92723,-80.34631,census,33.927141,-80.346097,1,rooftop,80,Church Ct,,,Sumter,SC,Sumter County,29150,US,Sumter
1942227111,WAL-MART STORES EAST LP,1942227111,,782380,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,7/16/06,2/16/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,4920 CENTRE POINTE DR,,NORTH CHARLESTON,SC,294186927,843-740-5484,,32.87924355,-80.01830875,Google Maps,32.879684,-80.017808,1,nearest_street,,I 26,,,North Charleston,SC,Charleston County,29418,US,TIGER/Line® dataset from the US Census Bureau
1942241880,SC HOME RX,1942241880,,71503D,ENG,Y,Y,N,N,N,Y,Y,Y,www.ltcpharm.com/,NO,6/10/06,4/13/20,A,,CATHY,DAVIS,803-739-4278,CPHT BILLING SPECIALIST,SC HOME RX,,,SUE,,,4/13/20,,,,,,,,US,United States,LOCATION,DOM,3685 LEAPHART RD STE A,,WEST COLUMBIA,SC,291693067,803-454-0194,803-451-7128,34.00345,-81.13562,census,34.003182,-81.135825,1,rooftop,3681,Leaphart Rd,,,West Columbia,SC,Lexington County,29169,US,Lexington
1942270582,SPARTANBURG REGIONAL HEALTH SERVICES DISTRICT INC,1942270582,,710237,ENG,Y,N,N,N,N,Y,Y,Y,,NO,1/25/06,6/17/14,A,RPH,SHELIA,MIDDLEBROOKS,864-560-1864,PHARMACIST IN CHARGE,SPARTANBURG REGIONAL HEALTH SERVICES DISTRICT INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,380 SERPENTINE DR,STE 201,SPARTANBURG,SC,293033066,864-560-1864,864-560-0864,34.96732,-81.93616,census,34.967017,-81.935955,1,rooftop,397,Serpentine Dr,,,Spartanburg,SC,Spartanburg County,29303,US,City of Spartanburg
1942303433,SOUTH CAROLINA CVS PHARMACY LLC,1942303433,,742998,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,3/1/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1941 N MAIN ST,,SUMMERVILLE,SC,294837820,843-875-2500,843-832-4067,33.04492463,-80.1205962,Google Maps,33.045004,-80.120893,1,rooftop,1907,Varner St,,,Summerville,SC,Berkeley County,29486,US,Berkeley
1942303714,SOUTH CAROLINA CVS PHARMACY LLC,1942303714,,711359,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,1/31/21,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,1/28/21,,,,,,,,US,United States,LOCATION,DOM,4400 DORCHESTER RD UNIT 13,,CHARLESTON,SC,294056849,843-554-6193,,32.85409,-80.011314,census,32.854531,-80.010158,0.99,rooftop,4380,Dorchester Rd,,,North Charleston,SC,Charleston County,29405,US,Charleston
1942314927,BISHOPVILLE DRUG CO INC,1942314927,,762963,ENG,Y,N,N,N,Y,Y,Y,Y,,NO,8/18/06,7/12/16,A,RPH,JAMES,ALEXANDER,803-484-3784,OWNER,BISHOPVILLE DRUG CO INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,302 S MAIN ST,,BISHOPVILLE,SC,290101422,803-484-3784,803-484-4778,34.2159259,-80.25419935,Google Maps,34.215425,-80.254232,1,rooftop,112,Ridge St,,,Bishopville,SC,Lee County,29010,US,Lee County G
1942388970,"OMNICARE OF NEW YORK, LLC",1942388970,,799037,ENG,Y,N,Y,N,Y,Y,Y,Y,www.omnicare.com,NO,11/1/06,3/1/19,A,,SUSAN,COLBERT,401-770-2751,"SR DIRECTOR, PAYER RELATIONS","OMNICARE OF NEW YORK, LLC",,,,,,,,,,,,,,US,United States,LOCATION,DOM,3203 W PALMETTO ST,SUITE G,FLORENCE,SC,295015900,843-665-8332,843-665-8618,34.17180388,-79.84406853,Google Maps,34.171986,-79.843982,1,rooftop,904,Abbington Hall,,,Florence,SC,Florence County,29501,US,Florence
1942486386,WAL-MART STORES EAST LP,1942486386,,798385,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,1/16/08,2/16/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1151 STONECREST BLVD,,TEGA CAY,SC,297086555,803-578-4140,,35.048454,-80.99415,census,35.048589,-80.993664,1,rooftop,1158,Stonecrest Blvd,,,Fort Mill,SC,York County,29708,US,York
1942527452,INFUSCIENCE SOUTH CAROLINA LLC,1942527452,,714579,ENG,N,Y,Y,N,N,Y,Y,Y,https://www.bioscrip.com/,NO,4/23/10,2/18/21,A,,CLIFFORD,BERMAN,800-879-6137,"SR. VP, GENERAL COUNSEL, SECRETARY",INFUSCIENCE SOUTH CAROLINA LLC,,,,,,2/18/21,,,,,,,,US,United States,LOCATION,DOM,462 WANDO PARK BLVD,SUITE A,MT PLEASANT,SC,294647906,855-375-1650,855-375-1660,32.84468,-79.87326,census,32.844553,-79.872705,1,nearest_street,,I 526,,,Mount Pleasant,SC,Charleston County,29464,US,TIGER/Line® dataset from the US Census Bureau
1942633086,DOTTIES PHARMACY LLC,1942633086,,714741,ENG,Y,N,Y,N,Y,Y,Y,Y,dotspharmacy.com/,NO,8/13/13,8/25/20,A,,DOTTIE,FARFONE,843-501-9500,OWNER/PHARMACIST,DOTTIES PHARMACY LLC,,,L,,,8/25/20,,,,,,,,US,United States,LOCATION,DOM,325 FOLLY RD STE 101,,CHARLESTON,SC,294122507,843-501-9500,843-414-7453,32.76200978,-79.97486211,Google Maps,32.762483,-79.974913,1,rooftop,315,Folly Rd,,,Charleston,SC,Charleston County,29412,US,City of Charleston
1952494320,FOOD LION LLC,1952494320,,769007,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.foodlion.com/departments/pharmacy,NO,9/30/06,5/10/17,A,,MARGARET,HAM,207-885-7454,PRESIDENT,FOOD LION LLC,,,M,,,,,,,,,,,US,United States,LOCATION,DOM,1605 BYPASS 72 NE,,GREENWOOD,SC,296491606,864-943-0151,864-943-1719,34.21722041,-82.15861514,Google Maps,34.217165,-82.158729,1,rooftop,1624,Bypass 72 NE,,,Greenwood,SC,Greenwood County,29649,US,Greenwood
1952632234,THE REGIONAL MEDICAL CENTER OF ORANGEBURG AND CALHOUN COUNTIES,1952632234,,749192,ENG,Y,N,N,N,N,Y,Y,Y,https://www.trmchealth.org/services/cancer_care.aspx,YES,1/26/10,9/22/15,A,RPH,FAYE,BULL,803-395-2730,PHARMACIST IN CHARGE,THE REGIONAL MEDICAL CENTER OF ORANGEBURG AND CALHOUN COUNTIES,<UNAVAIL>,THE REGIONAL MEDICAL CENTER OF ORANGEBURG AND CALHOUN COUNTIES,M,MRS.,,,,,,,,,,US,United States,LOCATION,DOM,1161 COOK RD,,ORANGEBURG,SC,291188204,803-395-2730,803-395-2731,33.53957,-80.82715,census,33.539575,-80.828038,0.99,rooftop,1161,Cook Rd,,,Orangeburg,SC,Orangeburg County,29118,US,Orangeburg
1952763898,HAWTHORNE AIKEN PHARMACY INC,1952763898,,716457,ENG,Y,Y,Y,Y,Y,Y,Y,Y,https://hawthornesc.com,NO,3/21/16,4/1/20,A,,KRISTIE,CASSIDY,803-227-4464,VICE-PRESIDENT,HAWTHORNE AIKEN PHARMACY INC,,,,MRS.,,4/1/20,,,,,,,,US,United States,LOCATION,DOM,410 UNIVERSITY PKWY STE 2800,,AIKEN,SC,298016827,803-648-2985,803-648-0120,33.58428,-81.75935,census,33.583666,-81.758971,1,rooftop,270,Hudson Rd,,,Aiken,SC,Aiken County,29801,US,Aiken
1952792798,PUBLIX SUPER MARKETS INC,1952792798,,715611,ENG,Y,N,Y,N,Y,Y,Y,Y,www.publix.com/Pharmacy,NO,2/16/15,11/18/19,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,PUBLIX SUPER MARKETS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1735 HECKLE BLVD,,ROCK HILL,SC,297324803,803-372-6369,803-372-6377,34.95271514,-81.06463446,Google Maps,34.952739,-81.06463,1,rooftop,1767 101,Heckle Blvd,,,Rock Hill,SC,York County,29732,US,York
1952824146,WALGREEN CO,1952824146,,717748,ENG,Y,N,N,Y,Y,Y,Y,Y,https://www.riteaid.com/pharmacy,YES,7/20/17,2/26/20,A,,KIRA,TAYLOR,217-709-2351,MANAGER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,,,,2/26/20,,,,,,,,US,United States,LOCATION,DOM,12845 MAIN ST,,WILLISTON,SC,298532711,217-709-2386,217-709-2344,33.400284,-81.41945,census,33.399732,-81.419914,1,rooftop,12751,Main St,,,Williston,SC,Barnwell County,29853,US,Barnwell County G
1952826695,WALGREEN CO,1952826695,,717725,ENG,Y,N,N,Y,Y,Y,Y,Y,https://www.riteaid.com/pharmacy,YES,8/3/17,2/18/19,A,,ALYSSA,SWEETEN,217-709-2386,MANAGER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,,MR.,,,,,,,,,,US,United States,LOCATION,DOM,261 CALHOUN ST,,CHARLESTON,SC,294011371,843-805-6022,843-805-5909,32.783287,-79.94545,census,32.783164,-79.945585,1,rooftop,267 UT,Calhoun St,,,Charleston,SC,Charleston County,29401,US,City of Charleston
1952882128,PIEDMONT FAMILY PHARMACY LLC,1952882128,,718140,ENG,Y,N,Y,N,Y,Y,Y,Y,,NO,8/27/18,10/22/18,A,,HITESH,BHIMANI,864-832-9520,OWNER,PIEDMONT FAMILY PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,903 ANDERSON ST,,PIEDMONT,SC,296731418,864-832-9520,864-402-8017,34.70097,-82.47642,census,34.701196,-82.476549,1,rooftop,920,Anderson St,,,Piedmont,SC,Anderson County,29673,US,Anderson
1962486696,MCLESKEY-TODD PHARMACY OF GREER INC,1962486696,,714319,ENG,Y,N,Y,Y,Y,Y,Y,Y,www.mcleskeytodd.com,NO,12/6/05,5/1/17,A,RPH,JAMES,WALL,864-877-0753,OWNER,MCLESKEY-TODD PHARMACY OF GREER INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,109 N MAIN ST,,GREER,SC,296501921,864-877-0753,864-877-5171,34.94096764,-82.22687541,Google Maps,34.940893,-82.226989,1,rooftop,106,W Church St,,,Greer,SC,Greenville County,29650,US,Greenville
1962505636,SOUTH CAROLINA CVS PHARMACY LLC,1962505636,,711446,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,3/1/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,222 S MAIN ST,,BELTON,SC,296271914,864-338-6996,,34.521187,-82.492775,census,34.521406,-82.492598,1,rooftop,208,S Main St,,,Belton,SC,Anderson County,29627,US,Anderson
1962505735,SOUTH CAROLINA CVS PHARMACY LLC,1962505735,,743572,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,12/17/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1020 ORANGE GROVE ROAD,,CHARLESTON,SC,294073756,803-556-4064,,32.820652,-79.99099,census,32.820403,-79.990976,1,rooftop,1780,Dartmoor Cir,,,Charleston,SC,Charleston County,29407,US,City of Charleston
1962574764,DICKERSON INVESTMENTS LLC,1962574764,,760521,ENG,Y,Y,Y,Y,N,Y,Y,Y,https://www.medicap.com,NO,11/15/06,3/17/08,A,RPH,DAVID,DICKERSON,803-539-0694,OWNER PHARMACIST,DICKERSON INVESTMENTS LLC,,,HAROLD,,,,,,,,,,,US,United States,LOCATION,DOM,3160 NORTH RD,,ORANGEBURG,SC,291182805,803-539-0694,803-539-2914,33.53219,-80.89696,census,33.532281,-80.896498,1,rooftop,3152,North Rd,,,Orangeburg,SC,Orangeburg County,29118,US,Orangeburg
1962861922,BEAUFORT PHARMACY LLC,1962861922,,716473,ENG,Y,N,N,Y,Y,Y,Y,Y,www.beaufortpharmacy.com/,NO,2/18/16,7/22/16,A,PHARMD,JEREMY,SIMMONS,843-379-3278,OWNER/PHARMACIST,BEAUFORT PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,968 RIBAUT RD STE 1,,BEAUFORT,SC,299028003,843-379-3278,843-379-3232,32.41659,-80.688545,census,32.416694,-80.688971,1,rooftop,964,Ribaut Rd,,,Beaufort,SC,Beaufort County,29902,US,Beaufort
1962975888,POWDERSVILLE FAMILY PHARMACY LLC,1962975888,,718455,Hindi Gujarati,Y,Y,Y,Y,Y,Y,Y,Y,https://powdersville-family-pharmacy.business.site/?utm_source=gmb&utm_me,NO,1/3/19,5/3/19,A,PHARMD,BHAVIK,JOSHI,864-373-9229,MEMBER/OWNER,POWDERSVILLE FAMILY PHARMACY LLC,,,KANTIBHAI,,,,,,,,,,,US,United States,LOCATION,DOM,11061 ANDERSON ROAD,,PIEDMONT,SC,29673,864-373-9229,864-751-5795,34.786057,-82.48375,census,34.786375,-82.484246,1,rooftop,11035,Anderson Rd,,,Piedmont,SC,Anderson County,29673,US,Anderson
1972028512,WALGREEN CO,1972028512,,717710,ENG,Y,N,N,Y,Y,Y,Y,Y,https://www.riteaid.com/pharmacy,YES,8/4/17,11/30/18,A,,ALYSSA,SWEETEN,217-709-2386,MANAGER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,,MR.,,,,,,,,,,US,United States,LOCATION,DOM,121 N MAIN ST,,WOODRUFF,SC,293881845,864-476-5902,864-476-6485,34.86077,-82.11392,census,34.860907,-82.114061,1,rooftop,229,College St,,,Reidville,SC,Spartanburg County,29375,US,Spartanburg County G
1972163350,"GENESIS HEALTH CARE, INC",1972163350,,7Z1058,ENG,Y,Y,N,N,N,Y,Y,Y,,YES,6/18/19,6/18/19,A,,TONY,MEGNA,803-254-3676,CEO,"GENESIS HEALTH CARE, INC",<UNAVAIL>,"GENESIS HEALTH CARE, INC",,,,,,,,,,,,US,United States,LOCATION,DOM,211 S JONES RD STE A,,OLANTA,SC,291149705,843-396-9730,,33.93689588,-79.93748024,Google Maps,33.936512,-79.935965,0.99,rooftop,113,S Jones Rd,,,Olanta,SC,Florence County,29114,US,Florence
1972525616,SOUTH CAROLINA CVS PHARMACY LLC,1972525616,,716301,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,7/24/06,11/8/16,A,,SUSAN,COLBERT,401-770-2751,"SR. DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,134 HARBISON BLVD,,COLUMBIA,SC,292122204,803-407-0328,803-740-2542,34.06638,-81.16951,census,34.066048,-81.169582,1,rooftop,100,Emory Ln,,,Columbia,SC,Lexington County,29212,US,Lexington
1972525624,SOUTH CAROLINA CVS PHARMACY LLC,1972525624,,716303,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,7/24/06,11/30/16,A,,SUSAN,COLBERT,401-770-2751,"SR. DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,6090 GARNERS FERRY RD STE A,,COLUMBIA,SC,292090600,803-783-3752,803-234-8406,33.982258,-80.96511,census,33.982057,-80.964758,0.98,nearest_street,700,Munsen Spring Dr,,,Columbia,SC,Richland County,29209,US,TIGER/Line® dataset from the US Census Bureau
1972606648,SOUTH CAROLINA CVS PHARMACY LLC,1972606648,,71133D,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,2/8/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,601 HIGHWAY 17 N,,SURFSIDE BEACH,SC,295756024,803-238-5628,843-232-0320,33.61809254,-78.97714089,Google Maps,33.617705,-78.976868,1,rooftop,510,N Hwy 17 Bus,,,Myrtle Beach,SC,Horry County,29575,US,Horry
1972690857,SUP RX PHARMACY,1972690857,,750384,ENG,Y,N,Y,N,N,Y,Y,Y,,NO,10/10/06,7/14/15,A,,W,MCLEOD,803-775-1334,OWNER,SUP RX PHARMACY,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1455 S GUIGNARD DR,,SUMTER,SC,291507479,803-778-5758,803-778-5763,33.887024,-80.35038,census,33.887312,-80.350084,1,rooftop,234,Wadford St,,,Sumter,SC,Sumter County,29150,US,Sumter
1972900462,RMSS LTD CO,1972900462,,715535,ENG,Y,Y,N,Y,N,Y,Y,Y,,NO,11/26/14,11/26/14,A,,WILLIAM,SANDERS,803-645-8842,PHARMACIST/PIC,RMSS LTD CO,,,,,,,,,,,,,,US,United States,LOCATION,DOM,12253 HERITAGE HWY,,BAMBERG,SC,290031678,803-645-8842,,33.297848,-81.038216,census,33.297669,-81.037532,0.98,nearest_street,231,US Hwy 78,,,Bamberg,SC,Bamberg County,29003,US,TIGER/Line® dataset from the US Census Bureau
1972907236,WAL-MART STORES EAST LP,1972907236,,715564,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,10/15/14,2/16/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,115 HIGHWAY 14,,SIMPSONVILLE,SC,296816051,864-757-7079,,34.75703,-82.266045,census,34.756752,-82.265467,1,rooftop,150,Hwy 14,,,Simpsonville,SC,Greenville County,29681,US,Greenville
1972991164,HARRIS TEETER LLC,1972991164,,715671,ENG,Y,N,Y,Y,Y,Y,Y,Y,www.harristeeter.com/pharmacy-services,NO,12/23/14,12/23/14,A,,MARY,NOBLITT,704-844-3418,LICENSE ADMINISTRATOR,HARRIS TEETER LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,500 MERCANTILE PLACE,,FORT MILL,SC,29715,803-547-0585,,35.05797785,-80.93508234,osm,35.057818,-80.935287,1,rooftop,500,Mercantile Pl,,,Fort Mill,SC,York County,29715,US,York
1972996908,WAL-MART STORES EAST LP,1972996908,,715956,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,3/16/15,2/16/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1635 RED BANK RD,,GOOSE CREEK,SC,294454589,843-619-4663,843-619-4664,32.968704,-80.00339,census,32.96838,-80.00382,1,rooftop,1634,Red Bank Rd,,,Goose Creek,SC,Berkeley County,29445,US,Berkeley
1972998128,WALHALLA PHARMACY LLC,1972998128,,715849,ENG,Y,Y,Y,N,Y,Y,Y,Y,https://www.walhallapharmacysc.com,NO,4/4/15,4/4/15,A,"PHARM-D, CGP",YOUSSEF,ELAFFY,864-916-0680,"OWNER, PIC",WALHALLA PHARMACY LLC,,,GEORGE,DR.,,,,,,,,,,US,United States,LOCATION,DOM,206 E MAIN ST,,WALHALLA,SC,296911927,864-916-0680,,34.76602177,-83.0640994,Google Maps,34.766072,-83.06413,1,rooftop,111,N Catherine St,,,Walhalla,SC,Oconee County,29691,US,Oconee
1982085767,GUARDIAN PHARMACY OF SC ONE LLC,1982085767,,716042,ENG,Y,Y,N,N,N,Y,Y,Y,,NO,6/17/15,7/19/18,A,,DAVID,WHITLOCK,843-545-8800,PRESIDENT,GUARDIAN PHARMACY OF SC ONE LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,4794A HIGHWAY 162,,HOLLYWOOD,SC,294495740,843-769-6522,843-769-5728,32.76214401,-80.16505611,Google Maps,32.762194,-80.164865,1,rooftop,4814,Mandarin Meadow Ln,,,Hollywood,SC,Charleston County,29449,US,Charleston
1982087318,CARESOUTH,1982087318,,715993,ENG,Y,N,Y,N,Y,Y,Y,Y,http://www.caresouth-carolina.com/care-services/pharmacy/,NO,7/2/15,7/19/18,A,,ASHLEY,SINGLETON,843-339-5530,CHIEF OF PHARMACY,CARESOUTH,,,,,,,,,,,,,,US,United States,LOCATION,DOM,545 SUMTER HWY,,BISHOPVILLE,SC,290107601,843-484-5317,843-484-4533,34.211884,-80.25769,census,34.212002,-80.25803,1,rooftop,506,S Main St,,,Bishopville,SC,Lee County,29010,US,Lee County G
1982621132,WAL-MART STORES EAST LP,1982621132,,724135,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,7/16/06,2/16/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,7520 GARNERS FERRY RD,,COLUMBIA,SC,292092628,803-783-1664,803-783-1589,33.95872,-80.93808,census,33.959362,-80.938719,0.99,nearest_street,,US 378,,,Columbia,SC,Richland County,29209,US,TIGER/Line® dataset from the US Census Bureau
1982707329,SOUTH CAROLINA CVS PHARMACY LLC,1982707329,,745478,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,2/8/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,3306 W PALMETTO ST,,FLORENCE,SC,295015942,843-317-1673,,34.16879669,-79.84539794,Google Maps,34.168814,-79.845922,1,rooftop,3301,W Palmetto St,,,Florence,SC,Florence County,29501,US,Florence
1982707659,SOUTH CAROLINA CVS PHARMACY LLC,1982707659,,745855,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,3/1/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,18252 HERITAGE HWY,,DENMARK,SC,290421353,803-793-4213,864-703-0415,33.325806,-81.13571,census,33.325172,-81.136183,0.98,nearest_street,421,E Hampton St,,,Denmark,SC,Bamberg County,29042,US,TIGER/Line® dataset from the US Census Bureau
1982707667,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",1982707667,,745398,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,12/23/19,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS","SOUTH CAROLINA CVS PHARMACY, L.L.C.",,,,,,12/23/19,,,,,,,,US,United States,LOCATION,DOM,405 N FRASER ST,,GEORGETOWN,SC,294403261,843-527-2417,,33.37799163,-79.28831787,Google Maps,33.378235,-79.288348,1,rooftop,4,Gardenia Cir,,,Georgetown,SC,Georgetown County,29440,US,Georgetown County G
1982763603,GUARDIAN PHARMACY OF SC ONE LLC,1982763603,,792801,ENG,Y,Y,Y,N,N,Y,Y,Y,winyahpharmacy.com,NO,12/8/06,9/30/16,A,,DAVID,WHITLOCK,843-545-8800,PRESIDENT,GUARDIAN PHARMACY OF SC ONE LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,810 ELIZABETH ST,,GEORGETOWN,SC,294403964,843-545-8800,800-538-3761,33.34401,-79.296234,census,33.343888,-79.296476,1,rooftop,2106,S Island Rd,,,Georgetown,SC,Georgetown County,29440,US,Georgetown
1982839551,NEW HORIZON FAMILY HEALTH SERVICES INC,1982839551,,710424,ENG,Y,N,Y,N,N,Y,Y,Y,www.newhorizonfhs.org,NO,5/26/09,7/13/16,A,,REGINA,MITCHELL,864-233-1534,CEO,NEW HORIZON FAMILY HEALTH SERVICES INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1588 GEER HWY,,TRAVELERS REST,SC,296909204,864-729-8330,864-751-3218,34.996403,-82.47426,census,34.996271,-82.475035,1,rooftop,1599,Geer Hwy,,,Travelers Rest,SC,Greenville County,29690,US,Greenville
1982933263,COMMUNITY MEDICINE FOUNDATION,1982933263,,710802,ENG,Y,N,Y,N,N,Y,Y,Y,https://ncfmc.net/,NO,12/15/09,12/15/09,A,,ERNEST,BROWN,803-412-3352,CEO,COMMUNITY MEDICINE FOUNDATION,,,,MR.,,,,,,,,,,US,United States,LOCATION,DOM,102 CESTRAIN SQ,,CHESTER,SC,297061978,803-412-3352,803-412-3353,34.70259,-81.21052,census,34.702497,-81.21065,0.99,nearest_street,34,Cestrain Sq,,,Chester,SC,Chester County,29706,US,TIGER/Line® dataset from the US Census Bureau
