npi,basic_organization_name,NPI,Hours of Operation,MEDICAID ID,SPOKEN LANGUAGES,e-Rx,Delivery,Compound,Drive- Thru,Vaccines,Handicap Access,Cultural Comp- Training,Accepting New Customers,Website,basic_organizational_subpart,basic_enumeration_date,basic_last_updated,basic_status,basic_authorized_official_credential,basic_authorized_official_first_name,basic_authorized_official_last_name,basic_authorized_official_telephone_number,basic_authorized_official_title_or_position,basic_name,basic_parent_organization_ein,basic_parent_organization_legal_business_name,basic_authorized_official_middle_name,basic_authorized_official_name_prefix,basic_authorized_official_name_suffix,basic_certification_date,basic_name_prefix,basic_first_name,basic_last_name,basic_middle_name,basic_credential,basic_sole_proprietor,basic_gender,addresses_country_code,addresses_country_name,addresses_address_purpose,addresses_address_type,addresses_address_1,addresses_address_2,addresses_city,addresses_state,addresses_postal_code,addresses_telephone_number,addresses_fax_number,lat,long,geo_method
1851494629,SOUTH CAROLINA CVS PHARMACY LLC,1851494629,,745263,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,3/1/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,707 CHURCH ST,,CONWAY,SC,295264824,843-248-6302,,33.83903447,-79.0606609,Google Maps
1851508477,LAX LLC,1851508477,,713764,ENG,N,N,N,N,N,Y,Y,Y,https://carolinapharmacy.com/lancaster-sc-pharmacy/,NO,5/16/07,1/25/19,A,RPH,VIC,PATEL,803-286-6262,"OWNER, PIC",LAX LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,108 N WOODLAND DR STE C,,LANCASTER,SC,297204779,803-286-6262,803-286-0002,34.73002,-80.7741,census
1851716062,PUBLIX SUPER MARKETS INC,1851716062,,715099,ENG,Y,N,Y,N,Y,Y,Y,Y,www.publix.com/Pharmacy,NO,2/25/14,11/18/19,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,PUBLIX SUPER MARKETS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,2186 CHERRY RD STE 101,,ROCK HILL,SC,297323282,803-366-7510,803-384-8115,34.96347,-81.00095,census
1861418360,PIGGLY WIGGLY CALHOUN INC,1861418360,,720068,ENG,Y,N,N,N,N,Y,Y,Y,,NO,7/15/06,3/6/17,A,BS IN PHARMACY,JAMES,JONES,803-775-3020,PHARMACIST IN CHARGE,PIGGLY WIGGLY CALHOUN INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,114 E CALHOUN ST,,SUMTER,SC,291504318,803-775-3020,803-774-5010,33.92412604,-80.33601623,Google Maps
1861426595,THE KROGER CO,1861426595,,750464,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.kroger.com/topic/pharmacy,NO,7/10/06,6/28/16,A,,ALLISON,MUENNICH,513-762-1019,MANAGER OF PHARMACY LICENSING,THE KROGER CO,,,,,,,,,,,,,,US,United States,LOCATION,DOM,125 TOWNE DR,,BLUFFTON,SC,299104203,843-815-7070,843-815-7078,32.26827,-80.858955,census
1861545113,M L PORTER CORP,1861545113,,774367,ENG,Y,Y,N,N,Y,Y,Y,Y,https://www.rxmedicinemart.com,NO,1/19/07,6/25/08,A,RPH,MICHAEL,PORTER,843-667-0759,OWNER PHARMACIST,M L PORTER CORP,,,LEWIS,MR.,,,,,,,,,,US,United States,LOCATION,DOM,1337 S IRBY ST STE A,,FLORENCE,SC,295052784,843-667-0759,843-667-0506,34.170128,-79.76465,census
1861585234,FOOD LION LLC,1861585234,,768856,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.foodlion.com/departments/pharmacy,NO,9/30/06,5/10/17,A,,MARGARET,HAM,207-885-7454,PRESIDENT,FOOD LION LLC,,,M,,,,,,,,,,,US,United States,LOCATION,DOM,1260 E MAIN ST,,ROCK HILL,SC,297305948,803-327-2049,803-327-0092,34.91601,-81.00514,census
1861586075,PAWLEYS ISLAND PHARMACY LLC,1861586075,,746542,ENG,Y,Y,N,N,Y,N,Y,Y,pawleysislandpharmacy.com,NO,10/3/06,6/8/15,A,,GLENN,COX,843-235-4666,PRES,PAWLEYS ISLAND PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,9710 OCEAN HWY # 17,UNIT 1,PAWLEYS ISLAND,SC,295857585,843-235-4666,843-235-9630,33.433254,-79.13864,census
1861595639,SOUTH CAROLINA CVS PHARMACY LLC,1861595639,,743721,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,3/1/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,301 N MAIN ST,,SUMMERVILLE,SC,294836417,843-871-0310,,33.02390638,-80.17185898,Google Maps
1861793911,ARK PHARMACY SERVICES LLC,1861793911,,713408,ENG,Y,Y,Y,N,Y,Y,Y,Y,www.thepickwick.net,NO,11/5/10,10/27/20,A,,STEVEN,REED,502-394-2100,VICE PRESIDENT,ARK PHARMACY SERVICES LLC,,,S.,MR.,,10/27/20,,,,,,,,US,United States,LOCATION,DOM,5119- A CALHOUN MEMORIAL HWY,,EASLEY,SC,29640,864-859-0283,864-859-6162,34.82462218,-82.5567545,osm
1861847295,WAL-MART STORES EAST LP,1861847295,,716657,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,5/4/16,2/16/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1355 KNOX ABBOTT DR,,CAYCE,SC,290333327,803-223-0754,,33.978893,-81.07203,census
1861918740,WALGREEN CO,1861918740,,717760,ENG,Y,N,N,Y,Y,Y,Y,Y,https://www.riteaid.com/pharmacy,YES,8/22/17,2/7/20,A,,KIRA,TAYLOR,217-709-2386,MANAGER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,,,,2/7/20,,,,,,,,US,United States,LOCATION,DOM,8225 E MAIN ST STE F,,RIDGELAND,SC,299369513,843-726-3067,843-726-9328,32.478397,-80.97397,census
1861971749,"FETTER HEALTH CARE NETWORK, INC.",1861971749,,718007,ENG,Y,N,Y,N,Y,Y,Y,Y,,NO,8/10/18,8/10/18,A,,ARETHA,JONES,843-722-4112,CEO,"FETTER HEALTH CARE NETWORK, INC.",,,R,,,,,,,,,,,US,United States,LOCATION,DOM,130 VARNFIELD DR STE 100,,SUMMERVILLE,SC,294837317,843-821-3444,,33.036407,-80.16419,census
1871696542,SOUTH CAROLINA CVS PHARMACY LLC,1871696542,,742431,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,3/1/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,203 N MAIN ST,,FOUNTAIN INN,SC,296441907,864-862-4414,,34.69608994,-82.20084016,Google Maps
1871696641,SOUTH CAROLINA CVS PHARMACY LLC,1871696641,,743743,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,12/6/11,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1015 KING ST,,CHARLESTON,SC,294033701,803-723-9481,,32.803837,-79.951004,census
1871700922,WALGREEN CO,1871700922,,715811,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,5/17/07,8/31/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T.,MR.,,,,,,,,,,US,United States,LOCATION,DOM,1228 KNOX AVE,,NORTH AUGUSTA,SC,298414055,803-279-3279,,33.509094,-81.95809,census
1871759167,WALGREEN CO,1871759167,,715731,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,8/6/08,9/2/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T.,MR.,,,,,,,,,,US,United States,LOCATION,DOM,2363 BOUNDARY ST,,BEAUFORT,SC,299023735,843-322-0308,,32.4428038,-80.70307979,Google Maps
1871767566,SOUTH CAROLINA CVS PHARMACY LLC,1871767566,,799505,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,4/15/08,11/15/11,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,914 W GEORGIA RD.,,SIMPSONVILLE,SC,296806214,864-228-1723,,34.735268,-82.28037,census
1871775841,"MCLEOD REGIONAL MEDICAL CENTER OF THE PEE DEE, INC",1871775841,,762735,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.mcleodhealth.org/services/wellness/pharmacy,NO,12/3/07,5/4/18,A,PHARM D,KIMBERLY,JOYNER,843-777-2198,OUTPATIENT PHARMACY DIRECTOR,"MCLEOD REGIONAL MEDICAL CENTER OF THE PEE DEE, INC",,,,,,,,,,,,,,US,United States,LOCATION,DOM,501 E CHEVES ST STE D,,FLORENCE,SC,29506,843-777-2166,843-777-2950,34.195877,-79.75986,census
1871785592,WALGREEN CO,1871785592,,715809,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,8/16/07,9/1/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T.,MR.,,,,,,,,,,US,United States,LOCATION,DOM,601 HIGHWAY 17 N,,NORTH MYRTLE BEACH,SC,295822905,843-663-1459,,33.83581633,-78.67438806,Google Maps
1881021582,HARRIS TEETER LLC,1881021582,,715166,ENG,Y,N,N,N,Y,N,Y,Y,www.harristeeter.com/pharmacy-services,NO,9/26/13,2/9/17,A,,ALLISON,BREDESTEGE,513-762-1019,PHARMACY LICENSING MANAGER,HARRIS TEETER LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1981 RIVIERA DRIVE,,MOUNT PLEASANT,SC,294647401,704-844-3418,704-844-6512,32.8218,-79.816345,census
1881088656,WAL-MART STORES EAST LP,1881088656,,716084,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,3/19/15,2/16/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,10635 DORCHESTER RD,,SUMMERVILLE,SC,294857610,843-879-5150,843-879-5151,32.96861,-80.20387,census
1881117695,"COMMUNITY PHARMACY GROUP, INC.",1881117695,,717368,ENG,Y,Y,N,N,Y,Y,Y,Y,https://patricksquare-rx.com/,NO,7/24/17,5/31/18,A,,KELLY,SMITH,864-999-2900,OWNER,"COMMUNITY PHARMACY GROUP, INC.",,,PATRICK,MR.,,,,,,,,,,US,United States,LOCATION,DOM,143 THOMAS GREEN BLVD,,CLEMSON,SC,29631,#(864) 999-2900,864-999-2901,34.682983,-82.78357,census
1881118511,WALGREEN CO,1881118511,,717707,ENG,Y,N,N,Y,Y,Y,Y,Y,https://www.riteaid.com/pharmacy,YES,8/3/17,8/21/20,A,,KIRA,TAYLOR,217-709-2351,MANAGER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,,,,8/21/20,,,,,,,,US,United States,LOCATION,DOM,1000 N PINE ST STE 32,,SPARTANBURG,SC,293033182,864-585-9136,,34.97056491,-81.93393461,Google Maps
1881158053,"SANDHILLS MEDICAL FOUNDATION, INC.",1881158053,,7Z1120,ENG,Y,N,N,N,N,Y,Y,Y,sandhillsmedical.org/services/pharmacy,YES,1/22/19,1/22/19,A,,WILLIAM,MILES,843-335-6762,CFO,"SANDHILLS MEDICAL FOUNDATION, INC.",<UNAVAIL>,"SANDHILLS MEDICAL FOUNDATION, INC.",BART,,,,,,,,,,,US,United States,LOCATION,DOM,205 W MARION ST,,KERSHAW,SC,290671412,803-438-5537,,34.54855118,-80.58361577,Google Maps
1881616522,SOUTH CAROLINA CVS PHARMACY LLC,1881616522,,716296,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,7/24/06,11/8/16,A,,SUSAN,COLBERT,401-770-2751,"SR. DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,2545 WHISKEY RD,,AIKEN,SC,298038521,803-644-2711,803-644-2711,33.50759,-81.71095,census
1881616530,SOUTH CAROLINA CVS PHARMACY LLC,1881616530,,716315,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,7/24/06,11/8/16,A,,SUSAN,COLBERT,401-770-2751,"SR. DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,6025 WADE HAMPTON BLVD,,TAYLORS,SC,296875334,864-879-9721,864-879-9721,34.935356,-82.2782,census
1881758464,,1881758464,,711394,ENG,Y,Y,N,N,N,Y,Y,Y,http://laurensdrugco.com/index.html,,12/20/06,6/16/17,A,,,,,,YOUMANS DEAN,,,,,,,MR.,DEAN,YOUMANS,BRYANT,RPH,NO,M,US,United States,LOCATION,DOM,923 WEST MAIN STREET,,LAURENS,SC,293602605,864-984-1544,864-984-6023,34.49311,-82.031815,census
1881797363,SOUTH CAROLINA CVS PHARMACY LLC,1881797363,,741994,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,3/1/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,2707 CELANESE RD,,ROCK HILL,SC,297329406,803-366-4157,803-327-5782,34.975956,-81.0265,census
1881797553,SOUTH CAROLINA CVS PHARMACY LLC,1881797553,,741208,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,3/5/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,510 TOM HALL ST,,FORT MILL,SC,297152035,803-547-5586,803-547-5695,35.007282,-80.93443,census
1881837664,WALGREEN CO,1881837664,,715765,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,4/9/09,10/4/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T,MR.,,,,,,,,,,US,United States,LOCATION,DOM,4520 HARD SCRABBLE RD,,COLUMBIA,SC,292298560,803-419-7507,,34.145947,-80.91124,census
1881858462,WALGREEN CO,1881858462,,715827,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,7/14/08,8/31/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T.,MR.,,,,,,,,,,US,United States,LOCATION,DOM,2586 WOODRUFF RD,,SIMPSONVILLE,SC,296815447,864-288-8836,,34.806347,-82.23208,census
1881925501,"SANDHILLS MEDICAL FOUNDATION, INC.",1881925501,,710706,ENG,Y,N,N,N,N,Y,Y,Y,sandhillsmedical.org/locations/jefferson,NO,1/20/10,6/6/16,A,PHARMD,ALYSSA,NORWOOD,803-438-5537,DIRECTOR OF PHARMACY,"SANDHILLS MEDICAL FOUNDATION, INC.",,,,,,,,,,,,,,US,United States,LOCATION,DOM,409 E CHURCH ST,,JEFFERSON,SC,297188701,843-658-3006,843-658-7811,34.6576721,-80.38152699,Google Maps
1891017984,WALGREEN CO,1891017984,,715763,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,2/17/10,8/30/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T,MR.,,,,,,,,,,US,United States,LOCATION,DOM,2725 CLEMSON RD,,COLUMBIA,SC,292298034,803-678-4887,,34.139755,-80.93466,census
1891704672,"HAWTHORNE PHARMACY, INC.",1891704672,,758460,ENG,Y,Y,Y,Y,Y,Y,Y,Y,https://hawthornesc.com,NO,8/7/06,4/1/20,A,RPH,KRISTIE,CASSIDY,803-227-4464,VICE-PRESIDENT,"HAWTHORNE PHARMACY, INC.",,,,MRS.,,4/1/20,,,,,,,,US,United States,LOCATION,DOM,1500 TAYLOR ST,,COLUMBIA,SC,292012919,803-256-3440,803-256-9727,34.008137,-81.030975,census
1891712048,WAL-MART STORES EAST LP,1891712048,,723472,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,7/16/06,2/16/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1150 S 4TH ST,,HARTSVILLE,SC,295500705,843-332-8111,,34.35536,-80.05816,census
1891712055,WAL-MART STORES EAST LP,1891712055,,724346,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,7/16/06,2/16/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1310 N FRASER ST,,GEORGETOWN,SC,294402800,843-527-2223,,33.392952,-79.2891,census
1891770574,SUMMERTON DRUGS INC,1891770574,,789335,ENG,Y,Y,Y,N,N,Y,Y,Y,https://www.facebook.com/SummertonDrugs,NO,12/14/05,4/14/15,A,,EUGENE,PHILLIPS,803-485-8725,"OWNER,AO",SUMMERTON DRUGS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,115 E MAIN ST,,SUMMERTON,SC,291486904,803-485-8725,803-485-4306,33.608257,-80.35079,census
1891814000,WALGREEN CO,1891814000,,715744,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,3/28/07,8/30/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T,MR.,,,,,,,,,,US,United States,LOCATION,DOM,1716 PLEASANT RD,,FORT MILL,SC,297087815,803-802-7644,,35.03345,-80.96958,census
1891822664,BEAUFORT-JASPER-HAMPTON COMPREHENSIVE HEALTH SERVICE INC,1891822664,,716795,ENG,Y,N,N,N,Y,Y,Y,Y,,NO,2/27/07,12/17/19,A,BS,GREGORY,LULA,843-987-7423,DIRECTOR OF PHARMACY,BEAUFORT-JASPER-HAMPTON COMPREHENSIVE HEALTH SERVICE INC,,,,,,12/17/19,,,,,,,,US,United States,LOCATION,DOM,552 STINEY RD,,HARDEEVILLE,SC,29927,843-987-7423,843-987-0023,32.298534,-81.0823,census
1891830899,GENERX PHARMACY,1891830899,,716676,ENG,Y,Y,Y,N,N,Y,Y,Y,,NO,2/20/07,9/16/08,A,,LOUETTA,SLICE,803-345-0708,OWNER,GENERX PHARMACY,,,A,MRS.,,,,,,,,,,US,United States,LOCATION,DOM,429 E BOUNDARY ST,,CHAPIN,SC,290368388,803-345-0708,803-345-0057,34.161564,-81.34013,census
1891854949,SOUTH CAROLINA CVS PHARMACY LLC,1891854949,,745365,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,12/6/06,12/6/11,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,8910 OLD HIGHWAY 6,,SANTEE,SC,29142,803-854-2824,,33.48848706,-80.47584618,Google Maps
1891879854,"PARKER ROAD DRUGS, INC",1891879854,,714695,ENG,N,Y,N,Y,N/A,N,Y,Y,https://www.parkermedicalequipment.com/,NO,10/25/06,10/6/11,A,,JOHN,PETRICH,864-419-8563,OWNER AND PRESIDENT,"PARKER ROAD DRUGS, INC",,,,,,,,,,,,,,US,United States,LOCATION,DOM,1319 WOODSIDE AVE,,GREENVILLE,SC,296113738,864-232-4662,864-271-5276,34.86268,-82.42651,census
1891892394,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",1891892394,,710739,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/20/06,2/29/12,A,,SUSAN,COLBERT,401-770-2751,DIRECTOR PAYER RELATIONS,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",,,,,,,,,,,,,,US,United States,LOCATION,DOM,3411 SOCASTEE BLVD,,MYRTLE BEACH,SC,295886111,843-294-1285,,33.684933,-78.960335,census
1891898573,SOUTH CAROLINA CVS PHARMACY LLC,1891898573,,743478,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,12/7/11,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,4401 HIGHWAY 17 S,,NORTH MYRTLE BEACH,SC,295825254,803-272-8884,,33.80200781,-78.73355575,Google Maps
1902136260,RIVERTOWN PHARMACY INC,1902136260,,714323,ENG,Y,Y,N,Y,Y,Y,Y,Y,https://www.rivertownrx.com,NO,1/10/10,3/25/14,A,RPH,LESLIE,TODD,843-488-4400,PHARMACIST,RIVERTOWN PHARMACY INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,2219 MAIN ST,,CONWAY,SC,295263340,843-488-4400,843-488-4401,33.859238,-79.05587,census
1902139538,WALGREEN CO,1902139538,,71577D,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,9/15/09,10/4/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T,MR.,,,,,,,,,,US,United States,LOCATION,DOM,5220 SUNSET BLVD,,LEXINGTON,SC,290729259,803-358-0318,,34.004887,-81.203094,census
1902182769,WALGREEN CO,1902182769,,715790,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,10/25/11,10/14/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T,MR.,,,,,,,,,,US,United States,LOCATION,DOM,7501 RIVERS AVE,,NORTH CHARLESTON,SC,294064662,843-764-1745,,32.937145,-80.03967,census
1902325715,FLORENCE PHARMACY LLC,1902325715,,717472,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.thepig.net,NO,9/12/17,9/12/17,A,PHARMD,JEREMY,SIMMONS,843-729-5583,OWNER,FLORENCE PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1945 W PALMETTO ST UNIT 32,,FLORENCE,SC,295013918,843-673-9107,843-673-9107,34.187744,-79.80824,census
1902430267,"SPARTANBURG REGIONAL HEALTH SERVICES DISTRICT, INC.",1902430267,,7Z1072,ENG,Y,N,N,N,N,Y,Y,Y,,NO,2/26/20,5/22/20,A,PHARMD,TIMOTHY,GENTILCORE,864-560-9212,OPERATIONS MGR - RETAIL PHARMACY,"SPARTANBURG REGIONAL HEALTH SERVICES DISTRICT, INC.",,,,,,5/22/20,,,,,,,,US,United States,LOCATION,DOM,2759 S HIGHWAY 14,,GREER,SC,296504926,864-530-6460,,34.86345847,-82.21974138,Google Maps
1902444508,HARRIS TEETER LLC,1902444508,,7Z1067,ENG,Y,N,Y,Y,Y,Y,Y,Y,www.harristeeter.com/pharmacy-services,NO,12/13/19,12/13/19,A,,VICTORIA,SMITH,513-246-3091,LICENSING,HARRIS TEETER LLC,,,,,,12/13/19,,,,,,,,US,United States,LOCATION,DOM,3865 WEST ASHLEY CIRCLE,,CHARLESTON,SC,29414,999-999-9999,,32.8262881,-80.0852468,osm
1902802531,JBM LLC,1902802531,,788244,ENG,Y,N,Y,N,Y,Y,Y,Y,https://yorkvillerx.com/,NO,6/28/05,9/3/19,A,PHARMD,DEBORAH,BOWERS,803-628-7934,OWNER PIC,JBM LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,822 E LIBERTY ST STE B,,YORK,SC,297453501,803-628-7934,803-628-4194,34.985783,-81.21878,census
1902811078,WALGREEN CO,1902811078,,715805,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,7/29/06,8/26/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T.,MR.,,,,,,,,,,US,United States,LOCATION,DOM,300 S KINGS HWY,,MYRTLE BEACH,SC,295774102,843-626-2214,,33.68624173,-78.89227345,Google Maps
1902811094,WALGREEN CO,1902811094,,715726,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,7/29/06,7/21/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T,MR.,,,,,,,,,,US,United States,LOCATION,DOM,2811 N MAIN ST,,ANDERSON,SC,296212758,864-225-2321,,34.53154,-82.663086,census
1902846348,PUBLIX SUPER MARKETS INC,1902846348,,774378,ENG,Y,N,Y,N,Y,Y,Y,Y,www.publix.com/Pharmacy,NO,6/7/06,11/18/19,A,,DAIN,RUSK,863-688-1188,VP PHARMACY,PUBLIX SUPER MARKETS INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1125 PARK WEST BLVD,,MOUNT PLEASANT,SC,294666974,843-388-2908,843-388-6694,32.87562698,-79.77923851,Google Maps
1902855984,SUNSET PHARMACY INC,1902855984,,713518,ENG,Y,N,Y,N,N,Y,Y,Y,https://www.sunset-pharmacy.com,NO,5/8/06,6/17/11,A,RPH,WALTER,ELLISOR,803-794-6440,PRESIDENT,SUNSET PHARMACY INC,,,GERALD,MR.,,,,,,,,,,US,United States,LOCATION,DOM,101 PROFESSIONAL AVE,,WEST COLUMBIA,SC,291694711,803-794-6440,803-739-1420,34.0039724,-81.10639681,Google Maps
1902900707,SOUTH CAROLINA CVS PHARMACY LLC,1902900707,,743207,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/12/06,2/8/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1063 S PENDLETON ST,,EASLEY,SC,296421040,864-859-2564,,34.812706,-82.60219,census
